mtx_date,mtx_time,mtx_open,mtx_high,mtx_close,mtx_low,mtx_volume,predict
2020-12-24,21:45:00,14266.0,14266.0,14268.0,14264.0,168.0,0
2020-12-24,22:00:00,14265.0,14272.0,14272.0,14263.0,405.0,0
2020-12-24,22:15:00,14272.0,14272.0,14276.0,14271.0,717.0,0
2020-12-24,22:30:00,14273.0,14299.0,14299.0,14272.0,3393.0,0
2020-12-24,22:45:00,14299.0,14296.0,14303.0,14294.0,2454.0,0
2020-12-24,23:00:00,14297.0,14298.0,14307.0,14296.0,1603.0,0
2020-12-24,23:15:00,14298.0,14307.0,14310.0,14295.0,1262.0,0
2020-12-24,23:30:00,14307.0,14307.0,14314.0,14305.0,1708.0,0
2020-12-24,23:45:00,14307.0,14307.0,14312.0,14306.0,766.0,0
2020-12-25,00:00:00,14307.0,14303.0,14307.0,14301.0,894.0,0
2020-12-25,00:15:00,14304.0,14300.0,14304.0,14297.0,887.0,1
2020-12-25,00:30:00,14300.0,14305.0,14307.0,14297.0,547.0,0
2020-12-25,00:45:00,14306.0,14303.0,14308.0,14299.0,414.0,0
2020-12-25,01:00:00,14303.0,14303.0,14303.0,14293.0,618.0,0
2020-12-25,01:15:00,14303.0,14306.0,14309.0,14298.0,358.0,0
2020-12-25,01:30:00,14307.0,14306.0,14310.0,14304.0,314.0,0
2020-12-25,01:45:00,14306.0,14315.0,14317.0,14306.0,994.0,0
2020-12-25,02:00:00,14315.0,14311.0,14315.0,14308.0,200.0,0
2020-12-25,02:15:00,14311.0,14312.0,14314.0,14310.0,140.0,0
2020-12-25,02:30:00,14312.0,14312.0,14314.0,14310.0,136.0,0
2020-12-25,02:45:00,14312.0,14308.0,14312.0,14304.0,155.0,0
2020-12-25,03:00:00,14307.0,14307.0,14308.0,14302.0,96.0,0
2020-12-25,03:15:00,14307.0,14305.0,14308.0,14302.0,142.0,0
2020-12-25,03:30:00,14304.0,14307.0,14308.0,14301.0,87.0,0
2020-12-25,03:45:00,14307.0,14305.0,14307.0,14300.0,221.0,0
2020-12-25,04:00:00,14305.0,14299.0,14305.0,14291.0,526.0,0
2020-12-25,04:15:00,14298.0,14292.0,14300.0,14285.0,853.0,0
2020-12-25,04:30:00,14291.0,14292.0,14293.0,14280.0,739.0,0
2020-12-25,04:45:00,14291.0,14298.0,14299.0,14285.0,607.0,0
2020-12-25,05:00:00,14299.0,14300.0,14301.0,14298.0,76.0,0
2020-12-25,08:45:00,14324.0,14324.0,14336.0,14313.0,7225.0,0
2020-12-25,09:00:00,14325.0,14329.0,14335.0,14306.0,9485.0,0
2020-12-25,09:15:00,14328.0,14345.0,14353.0,14310.0,11896.0,0
2020-12-25,09:30:00,14343.0,14365.0,14374.0,14339.0,10314.0,0
2020-12-25,09:45:00,14364.0,14362.0,14382.0,14357.0,8758.0,0
2020-12-25,10:00:00,14362.0,14354.0,14366.0,14345.0,6484.0,0
2020-12-25,10:15:00,14355.0,14359.0,14369.0,14347.0,4021.0,0
2020-12-25,10:30:00,14360.0,14365.0,14372.0,14356.0,2645.0,0
2020-12-25,10:45:00,14365.0,14367.0,14380.0,14363.0,3904.0,0
2020-12-25,11:00:00,14366.0,14364.0,14377.0,14361.0,2611.0,1
2020-12-25,11:15:00,14364.0,14315.0,14364.0,14300.0,12385.0,1
2020-12-25,11:30:00,14316.0,14293.0,14327.0,14288.0,9321.0,1
2020-12-25,11:45:00,14293.0,14284.0,14295.0,14245.0,16292.0,1
2020-12-25,12:00:00,14284.0,14279.0,14286.0,14268.0,4368.0,0
2020-12-25,12:15:00,14279.0,14286.0,14294.0,14270.0,3402.0,0
2020-12-25,12:30:00,14286.0,14292.0,14297.0,14281.0,2371.0,0
2020-12-25,12:45:00,14292.0,14287.0,14295.0,14275.0,2543.0,0
2020-12-25,13:00:00,14287.0,14283.0,14296.0,14278.0,2142.0,0
2020-12-25,13:15:00,14284.0,14303.0,14306.0,14282.0,3622.0,0
2020-12-25,13:30:00,14303.0,14303.0,14306.0,14295.0,3366.0,0
2020-12-25,13:45:00,14303.0,14305.0,14306.0,14303.0,474.0,0
2020-12-25,15:00:00,14307.0,14295.0,14315.0,14295.0,1311.0,0
2020-12-25,15:15:00,14295.0,14303.0,14308.0,14294.0,656.0,0
2020-12-25,15:30:00,14303.0,14309.0,14309.0,14301.0,349.0,0
2020-12-25,15:45:00,14309.0,14304.0,14313.0,14300.0,610.0,0
2020-12-25,16:00:00,14305.0,14308.0,14311.0,14304.0,303.0,0
2020-12-25,16:15:00,14308.0,14305.0,14308.0,14304.0,162.0,0
2020-12-25,16:30:00,14306.0,14305.0,14308.0,14305.0,118.0,0
2020-12-25,16:45:00,14306.0,14302.0,14306.0,14301.0,214.0,0
2020-12-25,17:00:00,14302.0,14303.0,14305.0,14301.0,156.0,0
2020-12-25,17:15:00,14304.0,14302.0,14305.0,14302.0,104.0,0
2020-12-25,17:30:00,14302.0,14301.0,14303.0,14300.0,176.0,0
2020-12-25,17:45:00,14301.0,14303.0,14303.0,14299.0,169.0,0
2020-12-25,18:00:00,14303.0,14297.0,14304.0,14292.0,743.0,0
2020-12-25,18:15:00,14297.0,14294.0,14299.0,14293.0,196.0,0
2020-12-25,18:30:00,14295.0,14296.0,14297.0,14293.0,122.0,0
2020-12-25,18:45:00,14297.0,14298.0,14301.0,14296.0,210.0,0
2020-12-25,19:00:00,14298.0,14299.0,14299.0,14296.0,73.0,0
2020-12-25,19:15:00,14299.0,14298.0,14299.0,14297.0,73.0,0
2020-12-25,19:30:00,14299.0,14302.0,14303.0,14298.0,142.0,0
2020-12-25,19:45:00,14302.0,14302.0,14303.0,14300.0,106.0,0
2020-12-25,20:00:00,14302.0,14299.0,14303.0,14299.0,103.0,0
2020-12-25,20:15:00,14300.0,14301.0,14304.0,14299.0,188.0,0
2020-12-25,20:30:00,14301.0,14300.0,14301.0,14299.0,65.0,0
2020-12-25,20:45:00,14300.0,14301.0,14301.0,14299.0,58.0,0
2020-12-25,21:00:00,14301.0,14299.0,14301.0,14299.0,73.0,0
2020-12-25,21:15:00,14299.0,14298.0,14302.0,14296.0,188.0,0
2020-12-25,21:30:00,14298.0,14297.0,14299.0,14297.0,96.0,1
2020-12-25,21:45:00,14298.0,14301.0,14301.0,14298.0,86.0,0
2020-12-25,22:00:00,14301.0,14301.0,14307.0,14299.0,426.0,0
2020-12-25,22:15:00,14302.0,14304.0,14304.0,14301.0,77.0,0
2020-12-25,22:30:00,14304.0,14304.0,14305.0,14303.0,99.0,0
2020-12-25,22:45:00,14304.0,14308.0,14311.0,14304.0,450.0,0
2020-12-25,23:00:00,14307.0,14302.0,14309.0,14301.0,225.0,0
2020-12-25,23:15:00,14301.0,14304.0,14305.0,14301.0,96.0,0
2020-12-25,23:30:00,14305.0,14304.0,14306.0,14303.0,88.0,0
2020-12-25,23:45:00,14305.0,14301.0,14305.0,14300.0,140.0,0
2020-12-26,00:00:00,14300.0,14302.0,14302.0,14298.0,246.0,0
2020-12-26,00:15:00,14301.0,14303.0,14303.0,14300.0,55.0,0
2020-12-26,00:30:00,14303.0,14301.0,14303.0,14299.0,102.0,0
2020-12-26,00:45:00,14301.0,14300.0,14301.0,14299.0,61.0,0
2020-12-26,01:00:00,14300.0,14301.0,14301.0,14298.0,80.0,0
2020-12-26,01:15:00,14301.0,14301.0,14304.0,14301.0,92.0,0
2020-12-26,01:30:00,14301.0,14302.0,14302.0,14301.0,26.0,0
2020-12-26,01:45:00,14302.0,14304.0,14306.0,14301.0,119.0,0
2020-12-26,02:00:00,14304.0,14302.0,14304.0,14301.0,38.0,0
2020-12-26,02:15:00,14302.0,14289.0,14303.0,14261.0,1699.0,0
2020-12-26,02:30:00,14292.0,14283.0,14297.0,14260.0,773.0,0
2020-12-26,02:45:00,14283.0,14293.0,14296.0,14282.0,120.0,0
2020-12-26,03:00:00,14291.0,14284.0,14293.0,14281.0,90.0,0
2020-12-26,03:15:00,14283.0,14291.0,14295.0,14280.0,143.0,0
2020-12-26,03:30:00,14291.0,14289.0,14298.0,14280.0,137.0,0
2020-12-26,03:45:00,14288.0,14290.0,14290.0,14285.0,52.0,1
2020-12-26,04:00:00,14290.0,14295.0,14298.0,14288.0,140.0,0
2020-12-26,04:15:00,14294.0,14296.0,14296.0,14289.0,113.0,0
2020-12-26,04:30:00,14293.0,14295.0,14303.0,14289.0,321.0,0
2020-12-26,04:45:00,14295.0,14294.0,14304.0,14294.0,262.0,0
2020-12-26,05:00:00,14294.0,14294.0,14295.0,14294.0,107.0,0
2020-12-28,08:45:00,14325.0,14341.0,14346.0,14319.0,6968.0,0
2020-12-28,09:00:00,14341.0,14343.0,14357.0,14332.0,9893.0,0
2020-12-28,09:15:00,14342.0,14367.0,14372.0,14329.0,11726.0,0
2020-12-28,09:30:00,14368.0,14389.0,14403.0,14365.0,14151.0,0
2020-12-28,09:45:00,14389.0,14402.0,14416.0,14385.0,9846.0,0
2020-12-28,10:00:00,14402.0,14404.0,14410.0,14397.0,3981.0,0
2020-12-28,10:15:00,14404.0,14407.0,14415.0,14386.0,6722.0,0
2020-12-28,10:30:00,14407.0,14407.0,14412.0,14388.0,4464.0,0
2020-12-28,10:45:00,14406.0,14402.0,14422.0,14398.0,6877.0,0
2020-12-28,11:00:00,14402.0,14406.0,14414.0,14401.0,2107.0,0
2020-12-28,11:15:00,14406.0,14413.0,14418.0,14398.0,2791.0,0
2020-12-28,11:30:00,14413.0,14418.0,14423.0,14411.0,2191.0,0
2020-12-28,11:45:00,14418.0,14406.0,14420.0,14400.0,2327.0,0
2020-12-28,12:00:00,14407.0,14411.0,14416.0,14402.0,1589.0,0
2020-12-28,12:15:00,14412.0,14419.0,14419.0,14406.0,1346.0,0
2020-12-28,12:30:00,14419.0,14423.0,14429.0,14417.0,3705.0,0
2020-12-28,12:45:00,14423.0,14433.0,14435.0,14419.0,3808.0,0
2020-12-28,13:00:00,14432.0,14437.0,14444.0,14429.0,3509.0,0
2020-12-28,13:15:00,14437.0,14439.0,14441.0,14429.0,3174.0,0
2020-12-28,13:30:00,14438.0,14435.0,14444.0,14432.0,5964.0,0
2020-12-28,13:45:00,14435.0,14436.0,14439.0,14435.0,499.0,0
2020-12-28,15:00:00,14436.0,14426.0,14442.0,14422.0,1735.0,0
2020-12-28,15:15:00,14426.0,14434.0,14436.0,14425.0,778.0,0
2020-12-28,15:30:00,14435.0,14435.0,14436.0,14432.0,393.0,0
2020-12-28,15:45:00,14435.0,14432.0,14441.0,14431.0,514.0,0
2020-12-28,16:00:00,14432.0,14429.0,14435.0,14427.0,663.0,0
2020-12-28,16:15:00,14429.0,14433.0,14434.0,14427.0,366.0,0
2020-12-28,16:30:00,14434.0,14430.0,14436.0,14429.0,370.0,0
2020-12-28,16:45:00,14429.0,14431.0,14432.0,14428.0,246.0,0
2020-12-28,17:00:00,14431.0,14434.0,14435.0,14427.0,308.0,0
2020-12-28,17:15:00,14435.0,14434.0,14436.0,14432.0,246.0,0
2020-12-28,17:30:00,14434.0,14436.0,14436.0,14431.0,185.0,0
2020-12-28,17:45:00,14436.0,14437.0,14439.0,14435.0,283.0,0
2020-12-28,18:00:00,14437.0,14436.0,14439.0,14436.0,160.0,0
2020-12-28,18:15:00,14437.0,14434.0,14438.0,14434.0,264.0,0
2020-12-28,18:30:00,14435.0,14439.0,14439.0,14435.0,151.0,0
2020-12-28,18:45:00,14439.0,14450.0,14455.0,14439.0,2029.0,0
2020-12-28,19:00:00,14450.0,14464.0,14465.0,14449.0,1294.0,0
2020-12-28,19:15:00,14464.0,14465.0,14465.0,14460.0,700.0,0
2020-12-28,19:30:00,14465.0,14461.0,14467.0,14461.0,694.0,0
2020-12-28,19:45:00,14461.0,14462.0,14465.0,14460.0,457.0,0
2020-12-28,20:00:00,14462.0,14460.0,14462.0,14456.0,521.0,0
2020-12-28,20:15:00,14460.0,14464.0,14464.0,14458.0,433.0,0
2020-12-28,20:30:00,14464.0,14463.0,14465.0,14460.0,249.0,0
2020-12-28,20:45:00,14463.0,14465.0,14466.0,14462.0,313.0,0
2020-12-28,21:00:00,14465.0,14467.0,14467.0,14464.0,294.0,0
2020-12-28,21:15:00,14467.0,14459.0,14467.0,14459.0,424.0,0
2020-12-28,21:30:00,14459.0,14462.0,14463.0,14458.0,314.0,0
2020-12-28,21:45:00,14462.0,14462.0,14463.0,14459.0,378.0,0
2020-12-28,22:00:00,14462.0,14467.0,14467.0,14460.0,401.0,0
2020-12-28,22:15:00,14467.0,14468.0,14469.0,14463.0,479.0,0
2020-12-28,22:30:00,14468.0,14454.0,14471.0,14447.0,3028.0,0
2020-12-28,22:45:00,14455.0,14464.0,14469.0,14451.0,1651.0,0
2020-12-28,23:00:00,14464.0,14457.0,14466.0,14455.0,914.0,0
2020-12-28,23:15:00,14457.0,14462.0,14464.0,14452.0,1007.0,0
2020-12-28,23:30:00,14463.0,14460.0,14465.0,14460.0,506.0,0
2020-12-28,23:45:00,14460.0,14471.0,14472.0,14459.0,1077.0,0
2020-12-29,00:00:00,14471.0,14472.0,14474.0,14469.0,903.0,0
2020-12-29,00:15:00,14472.0,14470.0,14473.0,14466.0,441.0,0
2020-12-29,00:30:00,14469.0,14467.0,14470.0,14466.0,278.0,0
2020-12-29,00:45:00,14467.0,14463.0,14470.0,14462.0,342.0,0
2020-12-29,01:00:00,14464.0,14460.0,14465.0,14457.0,460.0,0
2020-12-29,01:15:00,14461.0,14464.0,14465.0,14461.0,150.0,0
2020-12-29,01:30:00,14465.0,14468.0,14468.0,14465.0,114.0,0
2020-12-29,01:45:00,14467.0,14464.0,14468.0,14462.0,178.0,0
2020-12-29,02:00:00,14465.0,14465.0,14466.0,14462.0,141.0,0
2020-12-29,02:15:00,14465.0,14463.0,14465.0,14460.0,97.0,0
2020-12-29,02:30:00,14463.0,14464.0,14468.0,14463.0,176.0,0
2020-12-29,02:45:00,14463.0,14461.0,14463.0,14460.0,109.0,0
2020-12-29,03:00:00,14461.0,14463.0,14464.0,14458.0,177.0,0
2020-12-29,03:15:00,14464.0,14458.0,14466.0,14458.0,212.0,0
2020-12-29,03:30:00,14459.0,14454.0,14461.0,14450.0,803.0,1
2020-12-29,03:45:00,14455.0,14441.0,14455.0,14416.0,4048.0,1
2020-12-29,04:00:00,14441.0,14443.0,14445.0,14431.0,678.0,1
2020-12-29,04:15:00,14443.0,14425.0,14445.0,14425.0,870.0,0
2020-12-29,04:30:00,14427.0,14420.0,14427.0,14402.0,2473.0,1
2020-12-29,04:45:00,14419.0,14419.0,14423.0,14406.0,1025.0,0
2020-12-29,05:00:00,14420.0,14424.0,14424.0,14420.0,71.0,0
2020-12-29,08:45:00,14467.0,14440.0,14468.0,14427.0,8170.0,0
2020-12-29,09:00:00,14441.0,14438.0,14459.0,14432.0,9286.0,0
2020-12-29,09:15:00,14438.0,14428.0,14438.0,14410.0,10800.0,1
2020-12-29,09:30:00,14428.0,14435.0,14446.0,14413.0,9024.0,0
2020-12-29,09:45:00,14433.0,14408.0,14444.0,14408.0,7765.0,0
2020-12-29,10:00:00,14407.0,14396.0,14410.0,14377.0,15301.0,1
2020-12-29,10:15:00,14397.0,14412.0,14418.0,14391.0,5376.0,1
2020-12-29,10:30:00,14412.0,14400.0,14419.0,14398.0,4206.0,1
2020-12-29,10:45:00,14399.0,14424.0,14429.0,14397.0,4349.0,0
2020-12-29,11:00:00,14426.0,14428.0,14434.0,14419.0,3380.0,0
2020-12-29,11:15:00,14427.0,14438.0,14439.0,14423.0,2793.0,0
2020-12-29,11:30:00,14438.0,14440.0,14442.0,14430.0,2701.0,0
2020-12-29,11:45:00,14439.0,14432.0,14440.0,14425.0,2167.0,0
2020-12-29,12:00:00,14431.0,14421.0,14435.0,14420.0,1741.0,0
2020-12-29,12:15:00,14420.0,14404.0,14422.0,14404.0,4144.0,1
2020-12-29,12:30:00,14404.0,14426.0,14428.0,14404.0,2557.0,0
2020-12-29,12:45:00,14426.0,14434.0,14438.0,14424.0,2514.0,0
2020-12-29,13:00:00,14435.0,14435.0,14439.0,14423.0,2457.0,0
2020-12-29,13:15:00,14435.0,14439.0,14440.0,14430.0,1784.0,0
2020-12-29,13:30:00,14439.0,14458.0,14462.0,14437.0,5656.0,0
2020-12-29,13:45:00,14457.0,14460.0,14460.0,14456.0,471.0,0
2020-12-29,15:00:00,14460.0,14471.0,14486.0,14460.0,2936.0,0
2020-12-29,15:15:00,14471.0,14470.0,14475.0,14468.0,646.0,0
2020-12-29,15:30:00,14469.0,14476.0,14477.0,14469.0,692.0,0
2020-12-29,15:45:00,14476.0,14479.0,14482.0,14474.0,849.0,0
2020-12-29,16:00:00,14479.0,14479.0,14482.0,14475.0,589.0,0
2020-12-29,16:15:00,14480.0,14475.0,14484.0,14470.0,816.0,0
2020-12-29,16:30:00,14474.0,14475.0,14476.0,14472.0,361.0,0
2020-12-29,16:45:00,14474.0,14472.0,14476.0,14472.0,276.0,0
2020-12-29,17:00:00,14472.0,14475.0,14476.0,14468.0,516.0,0
2020-12-29,17:15:00,14475.0,14472.0,14476.0,14471.0,176.0,0
2020-12-29,17:30:00,14472.0,14474.0,14475.0,14471.0,194.0,0
2020-12-29,17:45:00,14475.0,14472.0,14475.0,14470.0,250.0,0
2020-12-29,18:00:00,14472.0,14471.0,14474.0,14469.0,231.0,0
2020-12-29,18:15:00,14471.0,14469.0,14471.0,14466.0,476.0,0
2020-12-29,18:30:00,14468.0,14469.0,14472.0,14467.0,206.0,0
2020-12-29,18:45:00,14468.0,14468.0,14470.0,14465.0,256.0,0
2020-12-29,19:00:00,14468.0,14463.0,14471.0,14462.0,490.0,0
2020-12-29,19:15:00,14463.0,14459.0,14466.0,14459.0,806.0,1
2020-12-29,19:30:00,14459.0,14461.0,14464.0,14458.0,475.0,0
2020-12-29,19:45:00,14461.0,14463.0,14466.0,14460.0,340.0,0
2020-12-29,20:00:00,14464.0,14467.0,14467.0,14463.0,290.0,0
2020-12-29,20:15:00,14466.0,14466.0,14468.0,14465.0,188.0,0
2020-12-29,20:30:00,14466.0,14466.0,14470.0,14465.0,329.0,0
2020-12-29,20:45:00,14465.0,14464.0,14466.0,14462.0,275.0,0
2020-12-29,21:00:00,14464.0,14463.0,14465.0,14461.0,280.0,0
2020-12-29,21:15:00,14462.0,14460.0,14464.0,14460.0,251.0,0
2020-12-29,21:30:00,14461.0,14456.0,14461.0,14454.0,883.0,0
2020-12-29,21:45:00,14455.0,14460.0,14460.0,14450.0,909.0,0
2020-12-29,22:00:00,14460.0,14455.0,14461.0,14455.0,448.0,0
2020-12-29,22:15:00,14455.0,14460.0,14461.0,14454.0,462.0,0
2020-12-29,22:30:00,14460.0,14470.0,14473.0,14458.0,1831.0,0
2020-12-29,22:45:00,14470.0,14459.0,14474.0,14452.0,1722.0,0
2020-12-29,23:00:00,14459.0,14444.0,14461.0,14443.0,2007.0,1
2020-12-29,23:15:00,14443.0,14455.0,14461.0,14443.0,1461.0,1
2020-12-29,23:30:00,14455.0,14465.0,14466.0,14451.0,1363.0,0
2020-12-29,23:45:00,14465.0,14467.0,14468.0,14459.0,749.0,0
2020-12-30,00:00:00,14467.0,14461.0,14468.0,14456.0,815.0,0
2020-12-30,00:15:00,14461.0,14465.0,14465.0,14456.0,501.0,0
2020-12-30,00:30:00,14464.0,14463.0,14470.0,14460.0,629.0,0
2020-12-30,00:45:00,14463.0,14465.0,14469.0,14463.0,392.0,0
2020-12-30,01:00:00,14465.0,14459.0,14466.0,14456.0,322.0,0
2020-12-30,01:15:00,14459.0,14461.0,14463.0,14452.0,560.0,0
2020-12-30,01:30:00,14460.0,14459.0,14463.0,14449.0,661.0,0
2020-12-30,01:45:00,14459.0,14459.0,14461.0,14452.0,251.0,0
2020-12-30,02:00:00,14459.0,14462.0,14462.0,14457.0,262.0,0
2020-12-30,02:15:00,14461.0,14465.0,14466.0,14460.0,376.0,0
2020-12-30,02:30:00,14465.0,14462.0,14465.0,14460.0,152.0,0
2020-12-30,02:45:00,14461.0,14465.0,14466.0,14459.0,103.0,0
2020-12-30,03:00:00,14465.0,14462.0,14467.0,14460.0,178.0,0
2020-12-30,03:15:00,14462.0,14462.0,14463.0,14460.0,88.0,0
2020-12-30,03:30:00,14460.0,14458.0,14460.0,14455.0,160.0,0
2020-12-30,03:45:00,14458.0,14463.0,14465.0,14455.0,177.0,0
2020-12-30,04:00:00,14462.0,14463.0,14464.0,14458.0,234.0,0
2020-12-30,04:15:00,14463.0,14465.0,14468.0,14460.0,528.0,0
2020-12-30,04:30:00,14465.0,14462.0,14466.0,14461.0,405.0,0
2020-12-30,04:45:00,14464.0,14461.0,14465.0,14459.0,354.0,0
2020-12-30,05:00:00,14461.0,14461.0,14464.0,14461.0,55.0,0
2020-12-30,08:45:00,14451.0,14473.0,14480.0,14440.0,6569.0,0
2020-12-30,09:00:00,14472.0,14487.0,14495.0,14465.0,12086.0,0
2020-12-30,09:15:00,14487.0,14461.0,14490.0,14457.0,9523.0,0
2020-12-30,09:30:00,14461.0,14506.0,14510.0,14457.0,12805.0,0
2020-12-30,09:45:00,14506.0,14535.0,14538.0,14504.0,14486.0,0
2020-12-30,10:00:00,14536.0,14537.0,14542.0,14523.0,6861.0,0
2020-12-30,10:15:00,14536.0,14546.0,14547.0,14531.0,5278.0,0
2020-12-30,10:30:00,14546.0,14552.0,14557.0,14533.0,6054.0,0
2020-12-30,10:45:00,14551.0,14562.0,14565.0,14544.0,4811.0,0
2020-12-30,11:00:00,14562.0,14571.0,14572.0,14559.0,3485.0,0
2020-12-30,11:15:00,14571.0,14563.0,14581.0,14560.0,5193.0,0
2020-12-30,11:30:00,14562.0,14564.0,14568.0,14557.0,3248.0,0
2020-12-30,11:45:00,14565.0,14575.0,14582.0,14562.0,3287.0,0
2020-12-30,12:00:00,14575.0,14573.0,14577.0,14566.0,1800.0,0
2020-12-30,12:15:00,14573.0,14571.0,14578.0,14567.0,1591.0,0
2020-12-30,12:30:00,14571.0,14577.0,14580.0,14570.0,1431.0,0
2020-12-30,12:45:00,14578.0,14591.0,14599.0,14575.0,5447.0,0
2020-12-30,13:00:00,14591.0,14619.0,14620.0,14589.0,5716.0,0
2020-12-30,13:15:00,14619.0,14638.0,14642.0,14613.0,7105.0,0
2020-12-30,13:30:00,14638.0,14635.0,14642.0,14623.0,7491.0,0
2020-12-30,13:45:00,14635.0,14637.0,14638.0,14634.0,621.0,0
2020-12-30,15:00:00,14646.0,14655.0,14657.0,14640.0,2736.0,0
2020-12-30,15:15:00,14655.0,14664.0,14665.0,14650.0,1439.0,0
2020-12-30,15:30:00,14663.0,14670.0,14673.0,14661.0,2075.0,0
2020-12-30,15:45:00,14670.0,14667.0,14670.0,14658.0,1212.0,0
2020-12-30,16:00:00,14667.0,14669.0,14670.0,14662.0,948.0,0
2020-12-30,16:15:00,14668.0,14677.0,14678.0,14664.0,1232.0,0
2020-12-30,16:30:00,14676.0,14676.0,14679.0,14675.0,754.0,0
2020-12-30,16:45:00,14676.0,14672.0,14677.0,14667.0,938.0,0
2020-12-30,17:00:00,14672.0,14665.0,14672.0,14662.0,827.0,1
2020-12-30,17:15:00,14664.0,14668.0,14669.0,14660.0,716.0,1
2020-12-30,17:30:00,14667.0,14666.0,14669.0,14664.0,285.0,0
2020-12-30,17:45:00,14666.0,14663.0,14667.0,14661.0,381.0,0
2020-12-30,18:00:00,14662.0,14665.0,14667.0,14658.0,531.0,0
2020-12-30,18:15:00,14665.0,14668.0,14670.0,14664.0,375.0,0
2020-12-30,18:30:00,14669.0,14668.0,14670.0,14665.0,265.0,0
2020-12-30,18:45:00,14668.0,14669.0,14670.0,14666.0,263.0,0
2020-12-30,19:00:00,14669.0,14669.0,14669.0,14665.0,177.0,0
2020-12-30,19:15:00,14668.0,14663.0,14669.0,14660.0,473.0,0
2020-12-30,19:30:00,14663.0,14663.0,14665.0,14662.0,238.0,0
2020-12-30,19:45:00,14663.0,14665.0,14666.0,14662.0,137.0,0
2020-12-30,20:00:00,14665.0,14665.0,14668.0,14664.0,194.0,0
2020-12-30,20:15:00,14666.0,14664.0,14666.0,14662.0,179.0,0
2020-12-30,20:30:00,14665.0,14665.0,14666.0,14659.0,352.0,0
2020-12-30,20:45:00,14665.0,14666.0,14666.0,14664.0,137.0,0
2020-12-30,21:00:00,14666.0,14667.0,14667.0,14662.0,212.0,0
2020-12-30,21:15:00,14666.0,14667.0,14669.0,14666.0,291.0,0
2020-12-30,21:30:00,14667.0,14667.0,14670.0,14664.0,364.0,0
2020-12-30,21:45:00,14666.0,14664.0,14667.0,14662.0,231.0,0
2020-12-30,22:00:00,14663.0,14667.0,14667.0,14661.0,344.0,0
2020-12-30,22:15:00,14666.0,14666.0,14667.0,14663.0,252.0,0
2020-12-30,22:30:00,14667.0,14664.0,14676.0,14647.0,3540.0,0
2020-12-30,22:45:00,14663.0,14681.0,14684.0,14658.0,2725.0,0
2020-12-30,23:00:00,14682.0,14689.0,14698.0,14682.0,3150.0,0
2020-12-30,23:15:00,14689.0,14700.0,14705.0,14683.0,2363.0,0
2020-12-30,23:30:00,14700.0,14699.0,14701.0,14699.0,90.0,0
2020-12-31,00:00:00,14689.0,14693.0,14695.0,14686.0,736.0,0
2020-12-31,00:15:00,14692.0,14693.0,14698.0,14691.0,523.0,0
2020-12-31,00:30:00,14693.0,14695.0,14696.0,14689.0,411.0,0
2020-12-31,00:45:00,14695.0,14692.0,14696.0,14689.0,250.0,0
2020-12-31,01:00:00,14692.0,14693.0,14695.0,14690.0,264.0,0
2020-12-31,01:15:00,14694.0,14694.0,14695.0,14691.0,145.0,0
2020-12-31,01:30:00,14695.0,14693.0,14696.0,14692.0,148.0,0
2020-12-31,01:45:00,14692.0,14689.0,14693.0,14686.0,373.0,0
2020-12-31,02:00:00,14689.0,14690.0,14691.0,14687.0,293.0,0
2020-12-31,02:15:00,14689.0,14688.0,14691.0,14688.0,153.0,0
2020-12-31,02:30:00,14688.0,14690.0,14691.0,14688.0,107.0,0
2020-12-31,02:45:00,14690.0,14691.0,14693.0,14690.0,114.0,0
2020-12-31,03:00:00,14691.0,14683.0,14692.0,14680.0,441.0,0
2020-12-31,03:15:00,14683.0,14682.0,14684.0,14678.0,330.0,1
2020-12-31,03:30:00,14682.0,14683.0,14684.0,14673.0,396.0,0
2020-12-31,03:45:00,14685.0,14681.0,14685.0,14676.0,200.0,0
2020-12-31,04:00:00,14681.0,14669.0,14681.0,14666.0,1095.0,0
2020-12-31,04:15:00,14670.0,14661.0,14671.0,14653.0,1563.0,0
2020-12-31,04:30:00,14660.0,14669.0,14669.0,14648.0,1323.0,0
2020-12-31,04:45:00,14668.0,14668.0,14669.0,14661.0,757.0,0
2020-12-31,05:00:00,14668.0,14668.0,14670.0,14668.0,84.0,0
2020-12-31,08:45:00,14678.0,14703.0,14712.0,14666.0,9000.0,0
2020-12-31,09:00:00,14703.0,14682.0,14703.0,14661.0,13361.0,0
2020-12-31,09:15:00,14683.0,14647.0,14697.0,14623.0,17318.0,0
2020-12-31,09:30:00,14647.0,14689.0,14690.0,14641.0,9767.0,0
2020-12-31,09:45:00,14688.0,14682.0,14706.0,14663.0,9702.0,0
2020-12-31,10:00:00,14682.0,14670.0,14685.0,14663.0,5390.0,0
2020-12-31,10:15:00,14670.0,14662.0,14680.0,14648.0,5649.0,1
2020-12-31,10:30:00,14662.0,14642.0,14676.0,14630.0,8242.0,1
2020-12-31,10:45:00,14640.0,14634.0,14649.0,14604.0,13316.0,1
2020-12-31,11:00:00,14633.0,14645.0,14646.0,14627.0,5823.0,1
2020-12-31,11:15:00,14645.0,14652.0,14657.0,14641.0,4058.0,0
2020-12-31,11:30:00,14653.0,14654.0,14667.0,14651.0,3432.0,0
2020-12-31,11:45:00,14654.0,14670.0,14672.0,14651.0,2587.0,0
