tf_date,tf_time,tf_open,tf_high,tf_close,tf_low,tf_volume,predict
2021-05-10,09:59:00,1528,1555,1553.2,1522.2,2139,1
2021-05-10,10:59:00,1553,1567.6,1561,1551.8,1144,0
2021-05-10,11:59:00,1561,1570,1562.4,1554.2,562,0
2021-05-10,12:58:00,1562.4,1568.8,1565.8,1558.8,281,0
2021-05-10,13:45:00,1565.6,1567.6,1565.6,1561.8,370,0
2021-05-11,08:59:00,1553,1558.4,1552.6,1551.4,257,0
2021-05-11,09:59:00,1553.8,1570.6,1557,1551.4,1193,0
2021-05-11,10:59:00,1557,1561.8,1559,1545,675,0
2021-05-11,11:59:00,1559,1560.4,1548.2,1543.2,418,0
2021-05-11,12:59:00,1547.8,1551.8,1528.6,1526.2,705,0
2021-05-11,13:45:00,1529.6,1532.6,1532.6,1510.8,1023,0
2021-05-12,08:59:00,1530,1538.2,1526,1523.4,219,0
2021-05-12,09:59:00,1526,1528.4,1506,1506,1106,0
2021-05-12,10:59:00,1506.8,1509.6,1458.2,1456.2,1244,0
2021-05-12,11:59:00,1456.4,1466.2,1448.8,1401.2,1466,0
2021-05-12,12:59:00,1448.4,1456,1442,1416.2,1052,0
2021-05-12,13:45:00,1440.8,1455.8,1448.6,1435.4,477,0
2021-05-13,08:59:00,1437,1448.8,1443.2,1436.2,228,0
2021-05-13,09:59:00,1443,1454.6,1443.8,1411.8,1355,1
2021-05-13,10:59:00,1442.6,1453.6,1453.6,1433.8,572,0
2021-05-13,11:59:00,1452.2,1462,1438.2,1436.4,599,0
2021-05-13,12:59:00,1440.4,1444,1437.6,1434.4,323,0
2021-05-13,13:45:00,1438.8,1438.8,1430.8,1428.4,322,1
2021-05-14,08:59:00,1448.8,1468.2,1461.6,1448.8,195,0
2021-05-14,09:59:00,1460.8,1461.8,1448.6,1437.4,640,0
2021-05-14,10:59:00,1449.2,1452.4,1440.2,1434.8,346,1
2021-05-14,11:59:00,1440.4,1455.6,1448.4,1438,297,0
2021-05-14,12:59:00,1448.2,1449.2,1442.4,1438.2,279,0
2021-05-14,13:45:00,1442.4,1449.8,1445.6,1440.6,180,0
2021-05-17,08:59:00,1370,1410.2,1392.4,1368,307,1
2021-05-17,09:59:00,1391.4,1430,1420.4,1389.8,740,0
2021-05-17,10:59:00,1420.4,1422.6,1407,1395.2,415,0
2021-05-17,11:59:00,1404.4,1408,1395.2,1391.8,267,0
2021-05-17,12:59:00,1394.6,1401.2,1391,1378.6,474,0
2021-05-17,13:45:00,1391.4,1399.6,1385.8,1385,305,1
2021-05-18,08:59:00,1408,1421.6,1418.8,1408,148,1
2021-05-18,09:59:00,1418.8,1466.8,1460.8,1410.2,1283,0
2021-05-18,10:59:00,1461,1465,1464.6,1450.8,276,0
2021-05-18,11:59:00,1464.6,1469.8,1465.2,1460,447,0
2021-05-18,12:59:00,1465.6,1466.8,1465.4,1460,201,0
2021-05-18,13:45:00,1465.4,1471.4,1468,1464,214,0
2021-05-19,08:59:00,1462.4,1469.6,1462,1461,54,0
2021-05-19,09:59:00,1464.4,1474,1456.2,1447,267,0
2021-05-19,10:59:00,1458.4,1468,1459.6,1454,151,1
2021-05-19,11:59:00,1459.6,1470,1469.6,1458.8,94,0
2021-05-19,12:59:00,1469.8,1470.4,1463.6,1460.2,131,0
2021-05-19,13:29:00,1463,1464.2,1459.8,1458.2,85,0
2021-05-20,08:59:00,1456.8,1456.8,1448.6,1447.2,159,0
2021-05-20,09:58:00,1449,1453.8,1450.4,1440.6,827,0
