mini_dow_date,mini_dow_time,mini_dow_open,mini_dow_high,mini_dow_low,mini_dow_close,mini_dow_volume,predict
2019-11-05,09:00:00,27446.0,27412.0,27384.0,27493.0,25156,0
2019-11-05,10:00:00,27412.0,27428.0,27408.0,27440.0,11082,0
2019-11-05,11:00:00,27428.0,27449.0,27400.0,27450.0,8329,0
2019-11-05,12:00:00,27448.0,27475.0,27443.0,27487.0,9951,0
2019-11-05,13:00:00,27475.0,27481.0,27464.0,27488.0,5829,0
2019-11-05,14:00:00,27480.0,27423.0,27419.0,27482.0,10665,0
2019-11-05,15:00:00,27423.0,27425.0,27411.0,27431.0,3606,0
2019-11-05,16:00:00,27424.0,27418.0,27418.0,27425.0,36,0
2019-11-05,17:00:00,27420.0,27429.0,27418.0,27435.0,1083,0
2019-11-05,18:00:00,27429.0,27402.0,27402.0,27432.0,2210,0
2019-11-05,19:00:00,27403.0,27407.0,27386.0,27413.0,1500,0
2019-11-05,20:00:00,27407.0,27400.0,27397.0,27410.0,696,0
2019-11-05,21:00:00,27400.0,27411.0,27399.0,27417.0,757,0
2019-11-05,22:00:00,27411.0,27410.0,27406.0,27413.0,406,0
2019-11-05,23:00:00,27410.0,27426.0,27408.0,27428.0,1332,0
2019-11-06,00:00:00,27427.0,27417.0,27411.0,27432.0,979,0
2019-11-06,01:00:00,27417.0,27416.0,27399.0,27424.0,1936,0
2019-11-06,02:00:00,27416.0,27446.0,27410.0,27460.0,3672,0
2019-11-06,03:00:00,27446.0,27403.0,27393.0,27447.0,2461,0
2019-11-06,04:00:00,27404.0,27422.0,27399.0,27429.0,2116,0
2019-11-06,05:00:00,27424.0,27423.0,27419.0,27438.0,1796,0
2019-11-06,06:00:00,27425.0,27450.0,27424.0,27454.0,2642,0
2019-11-06,07:00:00,27450.0,27460.0,27441.0,27470.0,6170,0
2019-11-06,08:00:00,27459.0,27425.0,27381.0,27459.0,20991,0
2019-11-06,09:00:00,27426.0,27411.0,27398.0,27444.0,15716,0
2019-11-06,10:00:00,27412.0,27376.0,27337.0,27465.0,20855,0
2019-11-06,11:00:00,27376.0,27383.0,27369.0,27412.0,10095,0
2019-11-06,12:00:00,27383.0,27430.0,27364.0,27440.0,9463,0
2019-11-06,13:00:00,27429.0,27416.0,27403.0,27435.0,5866,0
2019-11-06,14:00:00,27415.0,27412.0,27404.0,27431.0,9414,0
2019-11-06,15:00:00,27412.0,27446.0,27408.0,27450.0,4692,0
2019-11-06,16:00:00,27449.0,27444.0,27443.0,27449.0,28,0
2019-11-06,17:00:00,27454.0,27420.0,27415.0,27454.0,2139,0
2019-11-06,18:00:00,27419.0,27424.0,27407.0,27435.0,3483,0
2019-11-06,19:00:00,27424.0,27395.0,27390.0,27429.0,2077,0
2019-11-06,20:00:00,27395.0,27401.0,27392.0,27415.0,1187,0
2019-11-06,21:00:00,27400.0,27406.0,27393.0,27409.0,799,0
2019-11-06,22:00:00,27405.0,27411.0,27403.0,27415.0,586,0
2019-11-06,23:00:00,27412.0,27417.0,27404.0,27419.0,972,0
2019-11-07,00:00:00,27418.0,27424.0,27415.0,27436.0,1265,0
2019-11-07,01:00:00,27425.0,27557.0,27422.0,27598.0,12300,0
2019-11-07,02:00:00,27557.0,27573.0,27542.0,27581.0,6714,0
2019-11-07,03:00:00,27572.0,27582.0,27564.0,27592.0,4196,0
2019-11-07,04:00:00,27582.0,27586.0,27573.0,27592.0,2951,0
2019-11-07,05:00:00,27585.0,27566.0,27565.0,27588.0,2491,0
