mini_dow_date,mini_dow_time,mini_dow_open,mini_dow_high,mini_dow_close,mini_dow_low,mini_dow_volume,predict
2019-11-06,02:30:00,27439.0,27448.0,27456.0,27439.0,1070.0,0
2019-11-06,02:45:00,27449.0,27446.0,27460.0,27442.0,736.0,0
2019-11-06,03:00:00,27446.0,27432.0,27447.0,27432.0,572.0,0
2019-11-06,03:15:00,27431.0,27428.0,27436.0,27428.0,426.0,0
2019-11-06,03:30:00,27427.0,27423.0,27433.0,27420.0,421.0,0
2019-11-06,03:45:00,27422.0,27403.0,27423.0,27393.0,1042.0,0
2019-11-06,04:00:00,27404.0,27410.0,27410.0,27399.0,755.0,0
2019-11-06,04:15:00,27410.0,27420.0,27423.0,27405.0,468.0,0
2019-11-06,04:30:00,27420.0,27424.0,27428.0,27418.0,403.0,0
2019-11-06,04:45:00,27423.0,27422.0,27429.0,27416.0,490.0,0
2019-11-06,05:00:00,27424.0,27424.0,27432.0,27420.0,549.0,0
2019-11-06,05:15:00,27424.0,27433.0,27434.0,27421.0,409.0,0
2019-11-06,05:30:00,27433.0,27432.0,27438.0,27425.0,482.0,0
2019-11-06,05:45:00,27432.0,27423.0,27434.0,27419.0,356.0,0
2019-11-06,06:00:00,27425.0,27445.0,27446.0,27424.0,696.0,0
2019-11-06,06:15:00,27444.0,27448.0,27452.0,27441.0,786.0,0
2019-11-06,06:30:00,27447.0,27452.0,27452.0,27443.0,779.0,0
2019-11-06,06:45:00,27452.0,27450.0,27454.0,27448.0,381.0,0
2019-11-06,07:00:00,27450.0,27443.0,27451.0,27441.0,419.0,0
2019-11-06,07:15:00,27443.0,27453.0,27458.0,27441.0,1269.0,0
2019-11-06,07:30:00,27453.0,27463.0,27470.0,27444.0,3001.0,0
2019-11-06,07:45:00,27463.0,27460.0,27464.0,27452.0,1481.0,0
2019-11-06,08:00:00,27459.0,27450.0,27459.0,27447.0,2136.0,0
2019-11-06,08:15:00,27449.0,27439.0,27455.0,27438.0,1387.0,0
2019-11-06,08:30:00,27440.0,27417.0,27443.0,27381.0,12151.0,0
2019-11-06,08:45:00,27416.0,27425.0,27430.0,27395.0,5317.0,0
2019-11-06,09:00:00,27426.0,27437.0,27444.0,27418.0,5695.0,0
2019-11-06,09:15:00,27436.0,27414.0,27439.0,27410.0,3754.0,0
2019-11-06,09:30:00,27414.0,27421.0,27425.0,27398.0,3862.0,0
2019-11-06,09:45:00,27421.0,27411.0,27425.0,27402.0,2405.0,0
2019-11-06,10:00:00,27412.0,27422.0,27430.0,27403.0,2566.0,0
2019-11-06,10:15:00,27423.0,27425.0,27433.0,27418.0,2062.0,0
2019-11-06,10:30:00,27425.0,27430.0,27440.0,27425.0,2596.0,0
2019-11-06,10:45:00,27430.0,27376.0,27465.0,27337.0,13631.0,0
2019-11-06,11:00:00,27376.0,27392.0,27412.0,27369.0,4582.0,0
2019-11-06,11:15:00,27392.0,27376.0,27396.0,27373.0,1927.0,0
2019-11-06,11:30:00,27376.0,27386.0,27396.0,27374.0,1932.0,0
2019-11-06,11:45:00,27385.0,27383.0,27387.0,27372.0,1654.0,0
2019-11-06,12:00:00,27383.0,27379.0,27397.0,27364.0,2145.0,0
2019-11-06,12:15:00,27380.0,27410.0,27415.0,27378.0,2794.0,0
2019-11-06,12:30:00,27410.0,27416.0,27421.0,27402.0,2089.0,0
2019-11-06,12:45:00,27415.0,27430.0,27440.0,27412.0,2435.0,0
2019-11-06,13:00:00,27429.0,27419.0,27435.0,27417.0,1482.0,0
2019-11-06,13:15:00,27418.0,27418.0,27425.0,27403.0,2336.0,0
2019-11-06,13:30:00,27417.0,27420.0,27424.0,27405.0,1088.0,0
2019-11-06,13:45:00,27420.0,27416.0,27422.0,27412.0,960.0,0
2019-11-06,14:00:00,27415.0,27424.0,27427.0,27409.0,1504.0,0
2019-11-06,14:15:00,27425.0,27421.0,27431.0,27418.0,3287.0,0
2019-11-06,14:30:00,27420.0,27412.0,27425.0,27407.0,1480.0,0
2019-11-06,14:45:00,27411.0,27412.0,27425.0,27404.0,3143.0,0
2019-11-06,15:00:00,27412.0,27427.0,27436.0,27408.0,3648.0,0
2019-11-06,15:15:00,27426.0,27430.0,27435.0,27422.0,348.0,0
2019-11-06,15:30:00,27431.0,27438.0,27439.0,27427.0,324.0,0
2019-11-06,15:45:00,27438.0,27446.0,27450.0,27435.0,372.0,0
2019-11-06,16:00:00,27449.0,27444.0,27449.0,27443.0,28.0,0
2019-11-06,17:00:00,27454.0,27431.0,27454.0,27430.0,458.0,0
2019-11-06,17:15:00,27430.0,27429.0,27433.0,27429.0,192.0,0
2019-11-06,17:30:00,27428.0,27427.0,27430.0,27425.0,258.0,0
2019-11-06,17:45:00,27426.0,27420.0,27436.0,27415.0,1231.0,0
2019-11-06,18:00:00,27419.0,27422.0,27424.0,27416.0,191.0,0
2019-11-06,18:15:00,27421.0,27421.0,27429.0,27407.0,1696.0,0
2019-11-06,18:30:00,27422.0,27429.0,27435.0,27419.0,896.0,0
2019-11-06,18:45:00,27429.0,27424.0,27432.0,27419.0,700.0,0
2019-11-06,19:00:00,27424.0,27420.0,27428.0,27416.0,352.0,0
2019-11-06,19:15:00,27421.0,27416.0,27426.0,27412.0,289.0,0
2019-11-06,19:30:00,27416.0,27416.0,27429.0,27413.0,566.0,0
2019-11-06,19:45:00,27416.0,27395.0,27416.0,27390.0,870.0,0
2019-11-06,20:00:00,27395.0,27401.0,27403.0,27392.0,318.0,0
2019-11-06,20:15:00,27402.0,27409.0,27411.0,27399.0,307.0,0
2019-11-06,20:30:00,27408.0,27408.0,27415.0,27406.0,340.0,0
2019-11-06,20:45:00,27408.0,27401.0,27410.0,27398.0,222.0,0
2019-11-06,21:00:00,27400.0,27400.0,27402.0,27393.0,258.0,0
2019-11-06,21:15:00,27400.0,27396.0,27402.0,27393.0,190.0,0
2019-11-06,21:30:00,27395.0,27403.0,27404.0,27395.0,165.0,0
2019-11-06,21:45:00,27403.0,27406.0,27409.0,27403.0,186.0,0
2019-11-06,22:00:00,27405.0,27410.0,27410.0,27403.0,188.0,0
