mini_nasdaq_date,mini_nasdaq_time,mini_nasdaq_open,mini_nasdaq_high,mini_nasdaq_close,mini_nasdaq_low,mini_nasdaq_volume,predict
2019-03-21,19:59:00,7534.25,7544.75,7536.75,7532.25,5781,0
2019-03-21,20:59:00,7536.75,7538.25,7532.5,7527.75,4890,0
2019-03-21,21:59:00,7532.25,7534,7518,7515.75,6330,0
2019-03-21,22:59:00,7518,7524,7520.75,7514.5,4128,0
2019-03-21,23:59:00,7521,7523.5,7522,7518.25,1736,0
2019-03-22,00:59:00,7522,7527.25,7522.5,7519.75,2724,0
2019-03-22,01:59:00,7522.5,7526.75,7525.75,7518.25,2569,0
2019-03-22,02:59:00,7526,7537.75,7535.25,7523.75,4778,0
2019-03-22,03:59:00,7535.5,7538.5,7501.25,7498.5,16284,0
2019-03-22,04:59:00,7501.5,7516.75,7508.25,7496.5,14280,0
2019-03-22,05:59:00,7508.5,7511.5,7502.5,7497.25,9864,0
2019-03-22,06:59:00,7502.25,7513,7506.25,7501.75,6091,0
2019-03-22,07:59:00,7506.5,7509,7499.75,7487,16661,0
2019-03-22,08:59:00,7499.75,7513.25,7444.25,7441,96210,0
2019-03-22,09:59:00,7444,7489.5,7444.5,7437,93766,0
2019-03-22,10:59:00,7444.75,7449.5,7390.75,7388.75,97515,0
2019-03-22,11:59:00,7390.75,7409.25,7400.5,7376.25,79756,0
2019-03-22,12:59:00,7400.75,7414.75,7374.25,7371.75,55674,1
2019-03-22,13:59:00,7374.5,7419.5,7414.75,7373.5,54226,0
2019-03-22,14:59:00,7415,7422.5,7358.75,7353,78874,0
2019-03-22,15:59:00,7358.75,7377.25,7362,7356.5,26930,0
2019-03-22,16:00:00,7362,7363,7358.5,7358,188,0
2019-03-24,17:59:00,7372.25,7390.5,7364.25,7360.5,7029,0
2019-03-24,18:59:00,7364.25,7370,7362.75,7360,3317,0
2019-03-24,19:59:00,7363.25,7366.5,7306.5,7303.5,18710,0
2019-03-24,20:59:00,7306.25,7322,7320.25,7294.75,13028,0
2019-03-24,21:59:00,7320.5,7325.5,7319.5,7304.25,7710,0
2019-03-24,22:59:00,7319.5,7319.75,7318.25,7310.25,3606,0
2019-03-24,23:59:00,7318.5,7319,7317.75,7310.5,2063,0
2019-03-25,00:59:00,7317.75,7322.25,7313.5,7311,3104,0
2019-03-25,01:59:00,7313.75,7316,7294.75,7290,5879,0
2019-03-25,02:59:00,7294.5,7313.75,7312.25,7294.25,6724,0
2019-03-25,03:59:00,7312.25,7332.75,7316.5,7311.5,12846,0
2019-03-25,04:59:00,7316.25,7344.75,7340.25,7315.5,12939,0
2019-03-25,05:59:00,7340.75,7348.75,7339.75,7333.5,7121,0
2019-03-25,06:59:00,7339.75,7340.75,7328.5,7326,7517,0
2019-03-25,07:59:00,7328.75,7361.5,7357.75,7324.75,13785,0
2019-03-25,08:59:00,7358,7371.5,7308.5,7302.5,97792,1
2019-03-25,09:59:00,7308.5,7350.75,7345.25,7293.5,100172,0
2019-03-25,10:59:00,7345.5,7368,7338.75,7333.5,64613,0
2019-03-25,11:59:00,7338.75,7357.75,7335.25,7319.75,47729,0
2019-03-25,12:59:00,7335.25,7349.5,7308.75,7305.25,45897,0
2019-03-25,13:59:00,7308.5,7332.75,7330.75,7299,43833,0
2019-03-25,14:59:00,7330.75,7356.75,7351.25,7327.5,50825,0
2019-03-25,15:59:00,7351.25,7363,7361.75,7341.75,13321,0
2019-03-25,16:00:00,7362,7363.5,7361.75,7361.25,100,0
2019-03-25,17:59:00,7363,7363,7353.5,7352.75,2143,0
2019-03-25,18:59:00,7353.5,7368.25,7365.75,7352.5,3296,0
2019-03-25,19:59:00,7366,7383,7380.25,7362.75,6472,0
2019-03-25,20:59:00,7380.25,7387.75,7374.25,7372,6350,0
2019-03-25,21:59:00,7374.5,7383.25,7377.5,7371.5,3806,0
2019-03-25,22:59:00,7377.75,7378.5,7377.5,7371.5,2885,0
2019-03-25,23:59:00,7377.5,7380.5,7374.25,7372.5,1925,0
2019-03-26,00:59:00,7374.5,7381.25,7377,7373.5,2578,0
2019-03-26,01:59:00,7377.25,7379.25,7365,7356.5,5688,0
2019-03-26,02:59:00,7365.25,7371.5,7370.25,7354.5,5619,0
2019-03-26,03:59:00,7370.25,7373,7358.25,7357,8571,0
2019-03-26,04:59:00,7358,7382,7380,7357.75,8260,0
2019-03-26,05:59:00,7379.75,7389,7387.25,7378.25,7353,0
2019-03-26,06:59:00,7387.25,7395.75,7392,7386.25,7070,0
2019-03-26,07:59:00,7391.75,7403,7390.5,7387,11622,1
2019-03-26,08:59:00,7390.75,7437.75,7437.25,7387.25,77688,0
2019-03-26,09:59:00,7437.25,7447.5,7426.75,7401.75,93247,0
2019-03-26,10:59:00,7426.5,7432.25,7397,7387,68175,0
2019-03-26,11:59:00,7397,7409.25,7384.75,7375.25,60249,0
2019-03-26,12:59:00,7384.75,7401,7361,7361,45553,0
2019-03-26,13:59:00,7361.25,7368.75,7357,7345.5,47238,0
2019-03-26,14:59:00,7357.5,7376.25,7374,7340.5,58933,0
2019-03-26,15:59:00,7374,7386.75,7383.25,7372.5,17737,0
2019-03-26,16:00:00,7383.25,7384.25,7383.5,7381.25,91,0
2019-03-26,17:59:00,7383.5,7383.75,7373.75,7372.25,2367,0
2019-03-26,18:59:00,7373.25,7380,7378,7366.25,3722,0
2019-03-26,19:59:00,7377.75,7385,7377,7367,8006,0
2019-03-26,20:59:00,7377.25,7379.75,7374.75,7364.5,6094,0
2019-03-26,21:59:00,7375,7388.5,7383,7371,4735,0
2019-03-26,22:59:00,7382.75,7386.75,7383.75,7380,2789,0
2019-03-26,23:59:00,7383.75,7391.75,7389.75,7380.75,3040,0
2019-03-27,00:59:00,7390,7395,7394.75,7388.25,2879,0
2019-03-27,01:59:00,7394.75,7402.75,7399.25,7394.25,3660,0
2019-03-27,02:59:00,7399,7403.75,7402,7393.75,4219,0
2019-03-27,03:59:00,7402.25,7403.5,7389.25,7385.5,7763,0
2019-03-27,04:59:00,7389.25,7400.5,7378.25,7376,7731,0
2019-03-27,05:59:00,7378.25,7379.5,7365.5,7365,10467,0
2019-03-27,06:59:00,7366,7378.25,7375.5,7359.5,8294,0
2019-03-27,07:59:00,7375.5,7389.25,7384.25,7365,15320,0
2019-03-27,08:59:00,7384,7404.75,7368.75,7366.25,77798,0
2019-03-27,09:59:00,7369,7396.25,7357.25,7343.75,92319,0
2019-03-27,10:59:00,7357.5,7364.75,7292,7276,103786,0
2019-03-27,11:59:00,7292,7321.5,7311.25,7282,63163,0
2019-03-27,12:59:00,7311.5,7344.25,7335.5,7299.25,51529,0
2019-03-27,13:59:00,7335.75,7347.75,7327.25,7316,44792,0
2019-03-27,14:59:00,7327.25,7349.75,7328.75,7318.5,50996,0
2019-03-27,15:59:00,7328.75,7339,7325.5,7325.5,15592,0
2019-03-27,16:00:00,7325.5,7325.75,7323,7322.5,243,0
2019-03-27,17:59:00,7323.5,7327,7321.25,7315.25,2924,0
2019-03-27,18:59:00,7321,7324.75,7321.25,7313,2769,0
2019-03-27,19:59:00,7321,7321.5,7302.5,7292.5,10392,0
2019-03-27,20:59:00,7302.75,7303.75,7299.75,7289.5,5865,0
2019-03-27,21:59:00,7299.5,7320.5,7316.5,7295,7014,0
2019-03-27,22:59:00,7316.5,7323,7321.5,7312.25,3385,0
2019-03-27,23:59:00,7321.5,7324.5,7315.25,7313,2516,0
2019-03-28,00:59:00,7315.25,7318.75,7309.5,7308.75,2884,0
2019-03-28,01:59:00,7309.75,7324.75,7322,7301.25,5459,0
2019-03-28,02:59:00,7321.75,7333.5,7315.25,7312,6531,0
2019-03-28,03:59:00,7314.75,7343.75,7342,7313.5,12556,0
2019-03-28,04:59:00,7341.75,7346.75,7341.25,7334,7405,0
2019-03-28,05:59:00,7341,7345.5,7340.5,7332.5,7812,0
2019-03-28,06:59:00,7340.75,7340.75,7330,7320.5,9827,0
2019-03-28,07:59:00,7330,7344,7335,7323.25,14635,0
2019-03-28,08:59:00,7335,7355.5,7354.25,7322.5,66984,0
2019-03-28,09:59:00,7354.25,7372.5,7342.5,7341.5,73289,0
2019-03-28,10:59:00,7343,7344.25,7317.25,7301.5,67701,0
2019-03-28,11:59:00,7317,7340.25,7337.75,7305.75,42363,0
2019-03-28,12:59:00,7337.75,7347.75,7342.25,7334.5,26636,0
2019-03-28,13:59:00,7341.75,7344.5,7334.25,7326.5,20949,0
2019-03-28,14:59:00,7334.25,7353,7348.25,7332.75,33881,0
2019-03-28,15:59:00,7348.25,7357.5,7354,7343.25,10924,0
2019-03-28,16:00:00,7354,7355.75,7355,7354,50,0
2019-03-28,17:59:00,7350.25,7357.25,7355.25,7350.25,1385,0
2019-03-28,18:59:00,7354.75,7379.75,7371,7353.5,5628,0
2019-03-28,19:59:00,7371,7376.75,7366,7364.75,5035,0
2019-03-28,20:59:00,7365.5,7369.25,7362,7355.5,5193,0
2019-03-28,21:59:00,7361.75,7374.75,7373.5,7357,3638,0
2019-03-28,22:59:00,7373.5,7378.25,7372,7371,2161,0
2019-03-28,23:59:00,7371.75,7376.25,7372.25,7371.25,1436,0
2019-03-29,00:59:00,7371.75,7373.25,7369.75,7367.5,2648,0
2019-03-29,01:59:00,7369.75,7375,7372.75,7365.5,2615,0
2019-03-29,02:59:00,7372.25,7382.25,7378.75,7367,4831,0
2019-03-29,03:59:00,7378.5,7381.5,7367.75,7366.75,6891,0
2019-03-29,04:59:00,7367.5,7370.75,7366.75,7363,5219,0
2019-03-29,05:59:00,7367,7371.25,7369.25,7357.25,7397,0
2019-03-29,06:59:00,7369.75,7389.25,7385.25,7368.75,10018,0
2019-03-29,07:59:00,7385.25,7391.5,7390,7378.5,9415,0
2019-03-29,08:59:00,7390,7404,7380.5,7370.5,57827,0
2019-03-29,09:59:00,7380.75,7395,7366.25,7356,60824,0
2019-03-29,10:59:00,7366.25,7399,7385.75,7365.75,46151,0
2019-03-29,11:59:00,7385.75,7392,7388.25,7372,34897,0
2019-03-29,12:59:00,7388.25,7390.25,7385.75,7377.5,19449,0
2019-03-29,13:59:00,7385.75,7401.75,7400.75,7383,25780,0
2019-03-29,14:59:00,7400.5,7406.5,7402.25,7387,50400,0
2019-03-29,15:59:00,7402.25,7414.5,7412.5,7396.25,23584,0
2019-03-29,16:00:00,7412.5,7413.5,7412.75,7412,124,0
2019-03-31,17:59:00,7430,7454.5,7449,7428.5,7130,0
2019-03-31,18:59:00,7449.25,7457.25,7455,7448.5,4544,0
2019-03-31,19:59:00,7454.75,7472.5,7464.5,7454.5,8582,0
2019-03-31,20:59:00,7464.5,7475.75,7471.25,7463.25,5814,0
2019-03-31,21:59:00,7471.25,7487.5,7483.75,7467.75,8104,0
2019-03-31,22:59:00,7483.75,7484.5,7480.75,7479,2419,0
2019-03-31,23:59:00,7480.75,7481,7475.25,7473.25,2542,0
2019-04-01,00:59:00,7475.25,7478.25,7475.25,7473.25,2386,0
2019-04-01,01:59:00,7475.5,7477.75,7474,7469.25,5075,0
2019-04-01,02:59:00,7473.75,7483.75,7482.75,7469.5,8668,0
2019-04-01,03:59:00,7482.75,7487.5,7481.5,7475.75,8473,0
2019-04-01,04:59:00,7481.25,7484,7472,7469.75,7468,0
2019-04-01,05:59:00,7472,7475,7468.25,7465.5,6693,0
2019-04-01,06:59:00,7468,7473.5,7471.25,7465.5,5944,0
2019-04-01,07:59:00,7471.25,7476.75,7466.75,7460.5,12352,0
2019-04-01,08:59:00,7466.75,7483,7464,7455.5,66258,0
2019-04-01,09:59:00,7464,7476.75,7463.75,7445,69622,0
2019-04-01,10:59:00,7464.25,7485,7477.25,7463,45574,0
2019-04-01,11:59:00,7477.25,7490.75,7490.5,7466.25,27633,0
2019-04-01,12:59:00,7490.5,7497.75,7496.25,7482.25,24408,0
2019-04-01,13:59:00,7496.25,7501.5,7499,7492.5,23898,0
2019-04-01,14:59:00,7498.75,7506.5,7502.25,7489.5,34298,0
2019-04-01,15:59:00,7502.25,7505.25,7498.25,7487.75,22743,0
2019-04-01,16:00:00,7498,7498.25,7497.5,7497.5,58,0
2019-04-01,17:59:00,7495.25,7497.75,7495.25,7491,2155,0
2019-04-01,18:59:00,7495.25,7506.75,7504.5,7493,2892,0
2019-04-01,19:59:00,7505,7505.75,7499,7498,4099,0
2019-04-01,20:59:00,7499,7501.25,7495.25,7492.5,3519,0
2019-04-01,21:59:00,7495.25,7497,7490.25,7487.25,3155,0
2019-04-01,22:59:00,7490.5,7493.75,7487.25,7483.75,2734,0
2019-04-01,23:59:00,7487.5,7489.25,7487.5,7485.25,2016,0
2019-04-02,00:59:00,7487.5,7491.25,7486.75,7485.25,1927,0
2019-04-02,01:59:00,7486.75,7491.25,7489.5,7486,2443,0
2019-04-02,02:59:00,7489.25,7492.75,7489,7485,4683,0
2019-04-02,03:59:00,7489,7494.75,7492,7488,3891,0
2019-04-02,04:59:00,7492,7496.25,7496,7490,4340,0
2019-04-02,05:59:00,7496,7500.5,7497.75,7493.75,5720,0
2019-04-02,06:59:00,7498,7505.5,7505,7497.25,4698,0
2019-04-02,07:59:00,7505,7511.75,7504.75,7503,9375,0
2019-04-02,08:59:00,7505,7508.5,7490,7489,54747,0
2019-04-02,09:59:00,7490.25,7517.25,7513.25,7486.25,68688,0
2019-04-02,10:59:00,7513.25,7515.5,7512.75,7491.5,55735,0
2019-04-02,11:59:00,7512.5,7515.75,7510.5,7503,31086,0
2019-04-02,12:59:00,7510.5,7519.75,7517.25,7506,25780,0
2019-04-02,13:59:00,7517.25,7524,7523.5,7513.75,19555,0
2019-04-02,14:59:00,7523.75,7532.5,7528.5,7522.75,30354,0
2019-04-02,15:59:00,7528.75,7529,7516.75,7516,14632,0
2019-04-02,16:00:00,7516.75,7516.75,7515.75,7515.75,78,0
2019-04-02,17:59:00,7517,7521.75,7520,7515.75,1590,0
2019-04-02,18:59:00,7520,7521.25,7518,7515,2105,0
2019-04-02,19:59:00,7518,7554.75,7550.75,7513.25,10672,0
2019-04-02,20:59:00,7551,7568,7559,7537.75,12433,0
2019-04-02,21:59:00,7558.75,7567.5,7563.5,7556,4547,0
2019-04-02,22:59:00,7563.5,7564.25,7559.5,7558,2407,0
2019-04-02,23:59:00,7559.5,7564.5,7561.75,7558.25,1779,0
2019-04-03,00:59:00,7562,7565,7562.25,7558.25,3749,0
2019-04-03,01:59:00,7562.5,7567.25,7565,7561,4827,0
2019-04-03,02:59:00,7565,7573,7570.25,7561.5,8333,0
2019-04-03,03:59:00,7570,7576.75,7568.75,7566.5,8413,0
2019-04-03,04:59:00,7568.75,7571,7563.75,7563,4004,0
2019-04-03,05:59:00,7564,7564,7562,7558.75,4644,0
2019-04-03,06:59:00,7562.25,7569.25,7565.5,7558.5,5155,0
2019-04-03,07:59:00,7565.75,7575.5,7566.75,7561.75,10757,0
2019-04-03,08:59:00,7567,7573,7565.75,7554.25,60694,0
2019-04-03,09:59:00,7566,7594,7591.75,7553.25,76393,0
2019-04-03,10:59:00,7592,7615.75,7611.75,7590.75,62329,0
2019-04-03,11:59:00,7611.5,7616.25,7599,7596.25,36024,0
2019-04-03,12:59:00,7599,7602.75,7566,7565.5,44199,0
2019-04-03,13:59:00,7566,7576,7566,7557.25,44707,0
2019-04-03,14:59:00,7565.75,7574,7572,7545.5,53571,0
2019-04-03,15:59:00,7572.25,7583.75,7581.25,7568,16546,0
2019-04-03,16:00:00,7581,7581.75,7581.25,7580.75,21,0
2019-04-03,17:59:00,7581.25,7585,7577.5,7576,2173,0
2019-04-03,18:59:00,7578,7582.75,7579.5,7574,2024,0
2019-04-03,19:59:00,7579.5,7586.25,7583,7572.25,4177,0
2019-04-03,20:59:00,7583,7594,7593.25,7581.25,4809,0
2019-04-03,21:59:00,7593.25,7593.5,7584.25,7584.25,3221,0
2019-04-03,22:59:00,7584,7584.25,7574.75,7568.25,4686,0
2019-04-03,23:59:00,7575,7578.25,7573,7569,2236,0
2019-04-04,00:59:00,7573,7575.25,7571.5,7567.75,2979,0
2019-04-04,01:59:00,7571.5,7572.75,7568.25,7562.25,5788,0
2019-04-04,02:59:00,7568.5,7573,7567.5,7564.25,7378,0
2019-04-04,03:59:00,7567.75,7571.5,7565.5,7558.25,6679,0
2019-04-04,04:59:00,7565.25,7575,7573.75,7564.25,5300,0
2019-04-04,05:59:00,7574,7581.25,7578.5,7572.5,5120,0
2019-04-04,06:59:00,7578.75,7579,7565.5,7564.5,5958,0
2019-04-04,07:59:00,7565.25,7574.5,7571.5,7562.75,7537,0
2019-04-04,08:59:00,7571.25,7598,7591,7565.75,59951,0
2019-04-04,09:59:00,7591,7594.5,7567.5,7537.75,89830,0
2019-04-04,10:59:00,7567.75,7568.75,7551.25,7539,61711,0
2019-04-04,11:59:00,7551.5,7557,7540.25,7522,47951,0
2019-04-04,12:59:00,7540.25,7552.25,7548.75,7538.75,29107,0
2019-04-04,13:59:00,7548.75,7571.75,7570.75,7544.75,26181,0
2019-04-04,14:59:00,7570.75,7573,7564.5,7555.5,34479,0
2019-04-04,15:59:00,7564.5,7568.75,7563,7560,10347,0
2019-04-04,16:00:00,7563,7563.75,7562.75,7562.5,48,0
2019-04-04,17:59:00,7565,7565,7558.5,7557,1970,0
2019-04-04,18:59:00,7558.25,7562.5,7557.75,7556,1599,0
2019-04-04,19:59:00,7558.25,7580.25,7573.75,7556,9627,0
2019-04-04,20:59:00,7573.5,7576,7573,7567,8037,0
2019-04-04,21:59:00,7573.25,7573.75,7571.25,7563.75,7701,0
2019-04-04,22:59:00,7571,7574.75,7573.25,7567.5,3972,0
2019-04-04,23:59:00,7573.5,7575.5,7573,7571.25,1135,0
2019-04-05,00:59:00,7573,7576,7575.75,7571.5,1839,0
2019-04-05,01:59:00,7575.75,7579.5,7578.75,7573.75,2850,0
2019-04-05,02:59:00,7578.75,7585,7578.75,7577.25,5411,0
2019-04-05,03:59:00,7578.75,7585.75,7577,7575.25,5475,0
2019-04-05,04:59:00,7577,7579.75,7578,7573.75,3217,0
2019-04-05,05:59:00,7578,7579.5,7578.5,7573.5,2411,0
2019-04-05,06:59:00,7578.75,7579,7572.25,7568.25,4177,0
2019-04-05,07:59:00,7572.25,7601.75,7589.5,7570.5,21397,0
2019-04-05,08:59:00,7589.25,7599.25,7592.5,7577.25,63823,0
2019-04-05,09:59:00,7592.5,7607.5,7599.25,7588.25,65572,0
2019-04-05,10:59:00,7599,7603.5,7597.5,7591.5,40407,0
2019-04-05,11:59:00,7597.5,7604.75,7596,7592.5,23264,0
2019-04-05,12:59:00,7596,7603,7601,7596,14238,0
2019-04-05,13:59:00,7601.25,7603,7597.75,7592.5,22826,0
2019-04-05,14:59:00,7597.75,7608.25,7601.25,7593.25,32712,0
2019-04-05,15:59:00,7601.5,7612,7608.5,7601,13032,0
2019-04-05,16:00:00,7608.75,7612.75,7612.75,7608.75,171,0
2019-04-07,17:59:00,7607.75,7612,7609,7605,2521,0
2019-04-07,18:59:00,7609.25,7619.75,7614,7607.25,2582,0
2019-04-07,19:59:00,7613.75,7614,7603.5,7599.5,4898,0
2019-04-07,20:59:00,7603.5,7604.75,7603.25,7596.75,4514,0
2019-04-07,21:59:00,7603,7603,7598.25,7595.25,4445,0
2019-04-07,22:59:00,7598,7598.25,7590.75,7588,4426,0
2019-04-07,23:59:00,7591.25,7592.75,7592.5,7588.75,1855,0
2019-04-08,00:59:00,7592.5,7592.75,7588.75,7585.5,2486,0
2019-04-08,01:59:00,7589.25,7596.75,7594.75,7587.25,3340,0
2019-04-08,02:59:00,7594.5,7597.25,7590.5,7588.25,5831,0
2019-04-08,03:59:00,7590.5,7594.25,7589.5,7588.25,3977,0
2019-04-08,04:59:00,7589.25,7593.5,7591.5,7588.25,3820,0
2019-04-08,05:59:00,7591.5,7599,7598,7589.75,4697,0
2019-04-08,06:59:00,7598,7601.25,7597.5,7595,4427,0
2019-04-08,07:59:00,7597.25,7598.75,7585.25,7584,5717,0
2019-04-08,08:59:00,7585.75,7594.5,7577.25,7561.25,59100,0
2019-04-08,09:59:00,7577.25,7597.5,7589,7568,54945,0
2019-04-08,10:59:00,7589,7605.75,7595.25,7587.75,46681,0
2019-04-08,11:59:00,7595.25,7601.5,7601,7587.25,26689,0
2019-04-08,12:59:00,7601,7613,7611,7599.25,22150,0
2019-04-08,13:59:00,7611,7616,7615.5,7608,20854,0
2019-04-08,14:59:00,7615.75,7629.25,7622.25,7615.25,32824,0
2019-04-08,15:59:00,7622.5,7628.25,7625.25,7622,10207,0
2019-04-08,16:00:00,7625,7627.5,7626.75,7625,158,0
2019-04-08,17:59:00,7625.75,7629.5,7623.75,7623.25,1608,0
2019-04-08,18:59:00,7623.75,7628,7625.5,7623.5,1117,0
2019-04-08,19:59:00,7625.25,7633.75,7624.25,7622.25,3370,0
2019-04-08,20:59:00,7624.5,7624.5,7612.5,7611.5,4604,0
2019-04-08,21:59:00,7612.5,7620.75,7620,7610,2436,0
2019-04-08,22:59:00,7620.25,7622.5,7620.75,7616.75,2114,0
2019-04-08,23:59:00,7620.75,7621.5,7621,7619.25,814,0
2019-04-09,00:59:00,7621.25,7621.25,7619.25,7616.5,1448,0
2019-04-09,01:59:00,7619.25,7620,7615.5,7611.25,3811,0
2019-04-09,02:59:00,7615.75,7616.75,7613,7611.75,5870,0
2019-04-09,03:59:00,7613,7619,7614.5,7611.25,4764,0
2019-04-09,04:59:00,7614.75,7616.75,7615,7607.5,5061,0
2019-04-09,05:59:00,7615.25,7616,7614.25,7610.75,2197,0
2019-04-09,06:59:00,7614,7617.25,7613,7609.75,3702,0
2019-04-09,07:59:00,7613.25,7616.25,7603.25,7599.25,9429,0
2019-04-09,08:59:00,7603.25,7609.75,7605.75,7584.5,70789,0
2019-04-09,09:59:00,7606,7620.5,7607.5,7595.25,74867,0
2019-04-09,10:59:00,7607.5,7617.75,7610.25,7602.5,41502,0
2019-04-09,11:59:00,7610.25,7620.75,7612.5,7606.5,28399,0
2019-04-09,12:59:00,7613,7613.75,7595,7589.75,28747,0
2019-04-09,13:59:00,7595,7598,7591.75,7586.25,32469,0
2019-04-09,14:59:00,7592,7600.5,7585.75,7578.75,44011,0
2019-04-09,15:59:00,7585.75,7597.5,7591,7585.75,12978,0
2019-04-09,16:00:00,7591,7591,7588.75,7588.75,58,0
2019-04-09,17:59:00,7590.5,7592.5,7589.25,7587.5,1108,0
2019-04-09,18:59:00,7589.5,7590,7587.75,7583.75,1413,0
2019-04-09,19:59:00,7587.5,7595.25,7592,7585.5,3339,0
2019-04-09,20:59:00,7592.25,7593.5,7585.5,7575.75,5476,0
2019-04-09,21:59:00,7585.5,7593,7591,7583.25,3238,0
2019-04-09,22:59:00,7591,7596.5,7594.25,7589,2483,0
2019-04-09,23:59:00,7594.5,7598,7596.75,7593.25,1660,0
2019-04-10,00:59:00,7597,7601.5,7597,7596,4041,0
2019-04-10,01:59:00,7597,7606.25,7602.5,7596.25,3978,0
2019-04-10,02:59:00,7602.25,7607.75,7605,7600.25,4362,0
2019-04-10,03:59:00,7605.25,7605.75,7597.75,7597.5,3822,0
2019-04-10,04:59:00,7597.75,7605.25,7604.75,7597.5,2906,0
2019-04-10,05:59:00,7604.75,7612.5,7609.25,7603.25,3781,0
2019-04-10,06:59:00,7609,7612.5,7606.75,7605.25,4260,0
2019-04-10,07:59:00,7606.75,7612.75,7608.5,7592.5,14681,0
2019-04-10,08:59:00,7608.5,7615.75,7608.25,7596,55975,0
2019-04-10,09:59:00,7608.25,7627.5,7619.75,7599,53177,0
2019-04-10,10:59:00,7620,7630.5,7620.75,7616,31661,0
2019-04-10,11:59:00,7620.75,7626,7617.5,7615.25,20173,0
2019-04-10,12:59:00,7617.5,7624.75,7622.75,7611.25,16594,0
2019-04-10,13:59:00,7622.75,7626.75,7621,7603,37772,0
2019-04-10,14:59:00,7621,7638.25,7632.5,7619.25,40788,0
2019-04-10,15:59:00,7632.25,7646,7644.25,7630,14474,0
2019-04-10,16:00:00,7644.25,7644.75,7644.25,7644.25,34,0
2019-04-10,17:59:00,7644,7648.25,7645.25,7641.5,1818,0
2019-04-10,18:59:00,7645.25,7658.25,7652.5,7643.5,3657,0
2019-04-10,19:59:00,7652.75,7653.75,7650.5,7648.25,2888,0
2019-04-10,20:59:00,7650.25,7661,7651.75,7650,4819,0
2019-04-10,21:59:00,7651.75,7652.5,7644.5,7643.75,4271,0
2019-04-10,22:59:00,7644.5,7644.75,7636.75,7632.25,5379,0
2019-04-10,23:59:00,7636.75,7641.25,7639,7636.25,1773,0
2019-04-11,00:59:00,7639.25,7642,7641.75,7635.75,2484,0
2019-04-11,01:59:00,7641.25,7643.5,7641.75,7638.75,2585,0
2019-04-11,02:59:00,7641.75,7644.25,7627.5,7625.25,6640,0
2019-04-11,03:59:00,7627.5,7638,7635.5,7624.5,5471,0
2019-04-11,04:59:00,7635.5,7644,7640.5,7634.25,4470,0
2019-04-11,05:59:00,7640.5,7648.5,7648.25,7640.25,4868,0
2019-04-11,06:59:00,7648,7654,7646.5,7644.75,4855,0
2019-04-11,07:59:00,7646.75,7648.5,7639.75,7638.25,8705,0
2019-04-11,08:59:00,7639.75,7648.5,7619,7614.5,58773,0
2019-04-11,09:59:00,7619.25,7635,7631,7614.5,53197,0
2019-04-11,10:59:00,7631,7637,7619.25,7609.5,45009,0
2019-04-11,11:59:00,7619.25,7628.25,7626.75,7614.5,22752,0
2019-04-11,12:59:00,7627,7629.75,7611.5,7608.25,24478,0
2019-04-11,13:59:00,7611.75,7613.75,7606.25,7601.5,26852,0
2019-04-11,14:59:00,7606,7617,7616,7604.5,32357,0
2019-04-11,15:59:00,7616,7620,7618.75,7611.75,12403,0
2019-04-11,16:00:00,7619,7620,7620,7618.75,55,0
2019-04-11,17:59:00,7617,7624.25,7617.75,7612.75,2752,0
2019-04-11,18:59:00,7617.75,7620.75,7617.75,7612.25,1880,0
2019-04-11,19:59:00,7617.75,7621.5,7620.25,7611,4695,0
2019-04-11,20:59:00,7620.5,7626,7620.75,7614,4568,0
2019-04-11,21:59:00,7621,7624.25,7619.75,7617,3349,0
2019-04-11,22:59:00,7619.75,7621.25,7618.5,7616.5,1881,0
2019-04-11,23:59:00,7618.5,7622.25,7621.5,7617,1061,0
2019-04-12,00:59:00,7621.5,7623.25,7621,7620.25,1745,0
2019-04-12,01:59:00,7621.25,7623,7619.25,7618,2564,0
2019-04-12,02:59:00,7619,7626.75,7624.25,7617,3805,0
2019-04-12,03:59:00,7624.25,7654.25,7653.5,7624.25,12630,0
2019-04-12,04:59:00,7653.5,7653.75,7646.5,7644.75,6623,0
2019-04-12,05:59:00,7646.5,7652,7647,7641.75,8205,0
2019-04-12,06:59:00,7647.25,7658.75,7648.75,7644,9563,0
2019-04-12,07:59:00,7648.75,7665,7652,7647.75,13993,0
2019-04-12,08:59:00,7652.25,7655.75,7644.5,7636,56555,0
2019-04-12,09:59:00,7644.75,7652.25,7633.75,7629.5,61244,0
2019-04-12,10:59:00,7633.5,7636.5,7633.75,7617.5,43421,0
2019-04-12,11:59:00,7633.5,7641,7640.5,7629.5,21623,0
2019-04-12,12:59:00,7640.5,7644.75,7638,7635,19963,0
2019-04-12,13:59:00,7637.75,7648.25,7643.5,7635,19700,0
2019-04-12,14:59:00,7643.5,7650.5,7648.75,7640.75,29037,0
2019-04-12,15:59:00,7648.75,7653.25,7653,7647.5,13245,0
2019-04-12,16:00:00,7653,7654,7654,7652.5,65,0
2019-04-14,17:59:00,7654,7657,7647.25,7646.25,2338,0
2019-04-14,18:59:00,7647.5,7650.75,7650.25,7647.5,1504,0
2019-04-14,19:59:00,7650.5,7653.25,7646.75,7646,3763,0
2019-04-14,20:59:00,7646.75,7651.75,7648.5,7643,4617,0
2019-04-14,21:59:00,7648.75,7654.75,7653.5,7646.75,2805,0
