te_date,te_time,te_open,te_high,te_low,te_close,te_volume,predict
2021-03-09,08:00:00,15810.0,15715.0,15692.0,15810.0,11569,0
2021-03-09,09:00:00,15717.0,15627.0,15608.0,15825.0,60337,0
2021-03-09,10:00:00,15625.0,15751.0,15624.0,15770.0,41260,0
2021-03-09,11:00:00,15751.0,15794.0,15739.0,15848.0,26807,0
2021-03-09,12:00:00,15793.0,15793.0,15753.0,15830.0,16236,0
2021-03-09,13:00:00,15794.0,15822.0,15783.0,15825.0,14460,0
2021-03-09,15:00:00,15778.0,15805.0,15768.0,15808.0,5133,0
2021-03-09,16:00:00,15805.0,15835.0,15797.0,15841.0,4510,0
2021-03-09,17:00:00,15834.0,15863.0,15831.0,15876.0,4552,0
2021-03-09,18:00:00,15864.0,15862.0,15854.0,15880.0,2666,0
2021-03-09,19:00:00,15862.0,15881.0,15862.0,15898.0,2955,0
2021-03-09,20:00:00,15882.0,15866.0,15861.0,15885.0,2047,0
2021-03-09,21:00:00,15866.0,15870.0,15841.0,15876.0,3870,0
2021-03-09,22:00:00,15869.0,15918.0,15865.0,15922.0,9381,0
2021-03-09,23:00:00,15918.0,15926.0,15911.0,15943.0,7253,0
2021-03-10,00:00:00,15926.0,15945.0,15923.0,15952.0,3790,0
2021-03-10,01:00:00,15945.0,15967.0,15943.0,15988.0,3236,0
2021-03-10,02:00:00,15967.0,15988.0,15967.0,15992.0,1317,0
2021-03-10,03:00:00,15988.0,15984.0,15976.0,15995.0,1052,0
2021-03-10,04:00:00,15984.0,15967.0,15938.0,15997.0,3457,0
2021-03-10,08:00:00,15977.0,15945.0,15934.0,15986.0,6605,0
2021-03-10,09:00:00,15945.0,15860.0,15855.0,15968.0,43498,0
2021-03-10,10:00:00,15861.0,15874.0,15808.0,15887.0,32464,0
2021-03-10,11:00:00,15875.0,15883.0,15862.0,15901.0,15952,0
2021-03-10,12:00:00,15882.0,15845.0,15821.0,15890.0,19750,0
2021-03-10,13:00:00,15845.0,15883.0,15820.0,15895.0,17232,0
2021-03-10,15:00:00,15883.0,15900.0,15868.0,15906.0,4793,0
2021-03-10,16:00:00,15901.0,15936.0,15895.0,15945.0,4915,0
2021-03-10,17:00:00,15937.0,15954.0,15925.0,15958.0,3290,0
2021-03-10,18:00:00,15955.0,15932.0,15927.0,15956.0,2113,0
2021-03-10,19:00:00,15933.0,15933.0,15917.0,15938.0,2680,0
2021-03-10,20:00:00,15933.0,15933.0,15926.0,15949.0,2243,0
2021-03-10,21:00:00,15933.0,15986.0,15926.0,15991.0,6235,0
2021-03-10,22:00:00,15987.0,15979.0,15972.0,16010.0,8200,0
2021-03-10,23:00:00,15978.0,15939.0,15910.0,15986.0,9440,0
2021-03-11,00:00:00,15942.0,15929.0,15890.0,15949.0,5525,0
2021-03-11,01:00:00,15930.0,15941.0,15902.0,15947.0,3384,0
2021-03-11,02:00:00,15941.0,15920.0,15904.0,15945.0,3141,0
2021-03-11,03:00:00,15916.0,15949.0,15909.0,15965.0,2058,0
2021-03-11,04:00:00,15951.0,15923.0,15923.0,15959.0,1595,0
2021-03-11,08:00:00,15951.0,15971.0,15942.0,15977.0,6302,0
2021-03-11,09:00:00,15972.0,16168.0,15963.0,16184.0,61568,0
2021-03-11,10:00:00,16169.0,16181.0,16128.0,16202.0,25759,0
2021-03-11,11:00:00,16181.0,16203.0,16168.0,16214.0,11774,0
2021-03-11,12:00:00,16202.0,16181.0,16173.0,16212.0,10397,0
2021-03-11,13:00:00,16181.0,16174.0,16162.0,16192.0,18285,0
2021-03-11,15:00:00,16163.0,16178.0,16162.0,16196.0,5196,0
2021-03-11,16:00:00,16180.0,16183.0,16172.0,16185.0,1525,0
2021-03-11,17:00:00,16184.0,16197.0,16184.0,16205.0,2359,0
2021-03-11,18:00:00,16197.0,16198.0,16188.0,16198.0,883,0
2021-03-11,19:00:00,16197.0,16189.0,16184.0,16199.0,1017,0
2021-03-11,20:00:00,16188.0,16223.0,16181.0,16227.0,3086,0
2021-03-11,21:00:00,16223.0,16201.0,16193.0,16233.0,4073,0
2021-03-11,22:00:00,16201.0,16188.0,16165.0,16215.0,5982,0
2021-03-11,23:00:00,16187.0,16226.0,16176.0,16226.0,5593,0
2021-03-12,00:00:00,16226.0,16255.0,16225.0,16268.0,4798,0
2021-03-12,01:00:00,16257.0,16247.0,16235.0,16267.0,2050,0
2021-03-12,02:00:00,16248.0,16241.0,16237.0,16261.0,1532,0
2021-03-12,03:00:00,16245.0,16248.0,16242.0,16260.0,975,0
2021-03-12,04:00:00,16249.0,16267.0,16237.0,16273.0,2317,0
2021-03-12,08:00:00,16276.0,16257.0,16243.0,16288.0,5625,0
2021-03-12,09:00:00,16258.0,16192.0,16180.0,16278.0,42842,0
2021-03-12,10:00:00,16193.0,16176.0,16155.0,16232.0,26961,0
2021-03-12,11:00:00,16176.0,16214.0,16173.0,16225.0,14099,0
2021-03-12,12:00:00,16216.0,16224.0,16186.0,16230.0,9834,0
2021-03-12,13:00:00,16223.0,16222.0,16206.0,16241.0,12019,0
2021-03-12,15:00:00,16197.0,16164.0,16159.0,16202.0,6041,0
2021-03-12,16:00:00,16165.0,16121.0,16108.0,16170.0,7460,0
2021-03-12,17:00:00,16122.0,16116.0,16093.0,16122.0,4773,0
2021-03-12,18:00:00,16117.0,16127.0,16102.0,16133.0,2567,0
2021-03-12,19:00:00,16126.0,16121.0,16117.0,16132.0,1292,0
2021-03-12,20:00:00,16122.0,16155.0,16121.0,16157.0,3154,0
2021-03-12,21:00:00,16155.0,16133.0,16126.0,16166.0,2819,0
2021-03-12,22:00:00,16132.0,16150.0,16124.0,16156.0,4262,0
2021-03-12,23:00:00,16150.0,16124.0,16107.0,16162.0,5173,0
2021-03-13,00:00:00,16123.0,16140.0,16115.0,16152.0,2675,0
2021-03-13,01:00:00,16140.0,16136.0,16131.0,16160.0,1753,0
2021-03-13,02:00:00,16137.0,16136.0,16130.0,16150.0,843,0
2021-03-13,03:00:00,16138.0,16146.0,16134.0,16153.0,706,0
2021-03-13,04:00:00,16147.0,16175.0,16133.0,16183.0,2808,0
2021-03-15,08:00:00,16206.0,16183.0,16166.0,16219.0,6080,0
2021-03-15,09:00:00,16184.0,16182.0,16181.0,16208.0,2696,0
2021-03-02,17:00:00,15929.0,15957.0,15922.0,15967.0,3713,0
2021-03-02,18:00:00,15957.0,15982.0,15947.0,15992.0,3100,0
2021-03-02,19:00:00,15983.0,15986.0,15971.0,16000.0,2687,0
2021-03-02,20:00:00,15986.0,16004.0,15985.0,16014.0,2541,0
2021-03-02,21:00:00,16005.0,15995.0,15971.0,16007.0,3427,0
2021-03-02,22:00:00,15995.0,16006.0,15969.0,16033.0,8316,0
2021-03-02,23:00:00,16007.0,15980.0,15950.0,16018.0,6856,0
2021-03-03,00:00:00,15980.0,15955.0,15935.0,15980.0,4803,0
2021-03-03,01:00:00,15956.0,15980.0,15942.0,16001.0,2425,0
2021-03-03,02:00:00,15980.0,15992.0,15976.0,16021.0,1956,0
2021-03-03,03:00:00,15991.0,15990.0,15968.0,15997.0,1177,0
2021-03-03,04:00:00,15988.0,15975.0,15950.0,15999.0,2143,0
2021-03-03,08:00:00,16000.0,16009.0,15981.0,16030.0,6850,0
2021-03-03,09:00:00,16010.0,15979.0,15885.0,16020.0,46448,0
2021-03-03,10:00:00,15979.0,16072.0,15944.0,16078.0,32406,0
2021-03-03,11:00:00,16072.0,16109.0,16058.0,16147.0,28475,0
2021-03-03,12:00:00,16109.0,16155.0,16108.0,16165.0,17571,0
2021-03-03,13:00:00,16154.0,16181.0,16139.0,16196.0,20173,0
2021-03-03,15:00:00,16195.0,16217.0,16190.0,16230.0,5280,0
2021-03-03,16:00:00,16217.0,16221.0,16212.0,16229.0,1894,0
2021-03-03,17:00:00,16220.0,16243.0,16215.0,16255.0,3701,0
2021-03-03,18:00:00,16242.0,16239.0,16230.0,16247.0,1234,0
2021-03-03,19:00:00,16239.0,16239.0,16226.0,16245.0,1295,0
2021-03-03,20:00:00,16238.0,16224.0,16223.0,16241.0,1423,0
2021-03-03,21:00:00,16224.0,16140.0,16097.0,16224.0,17100,0
2021-03-03,22:00:00,16140.0,16125.0,16107.0,16170.0,9410,0
2021-03-03,23:00:00,16124.0,16134.0,16078.0,16138.0,12063,0
2021-03-04,00:00:00,16133.0,16127.0,16118.0,16144.0,4005,0
2021-03-04,01:00:00,16128.0,16101.0,16090.0,16132.0,2822,0
2021-03-04,02:00:00,16100.0,16084.0,16082.0,16130.0,2255,0
2021-03-04,03:00:00,16083.0,16053.0,16006.0,16092.0,5545,0
2021-03-04,04:00:00,16055.0,16008.0,16000.0,16060.0,3480,0
2021-03-04,08:00:00,16025.0,16044.0,16010.0,16054.0,6828,0
2021-03-04,09:00:00,16045.0,15930.0,15898.0,16066.0,56181,0
2021-03-04,10:00:00,15930.0,15847.0,15803.0,15987.0,48587,0
2021-03-04,11:00:00,15846.0,15811.0,15789.0,15859.0,24609,-1
2021-03-04,12:00:00,15812.0,15948.0,15756.0,15975.0,38240,0
2021-03-04,13:00:00,15948.0,15925.0,15904.0,15980.0,24010,0
2021-03-04,15:00:00,15940.0,15953.0,15926.0,15973.0,4749,0
2021-03-04,16:00:00,15954.0,15961.0,15952.0,15998.0,5444,0
2021-03-04,17:00:00,15961.0,15930.0,15903.0,15975.0,5514,0
2021-03-04,18:00:00,15930.0,15925.0,15900.0,15943.0,4312,0
2021-03-04,19:00:00,15924.0,15923.0,15873.0,15934.0,5840,0
2021-03-04,20:00:00,15924.0,15928.0,15923.0,15952.0,4108,0
2021-03-04,21:00:00,15929.0,15952.0,15922.0,15972.0,4253,0
2021-03-04,22:00:00,15952.0,15906.0,15895.0,15990.0,9710,0
2021-03-04,23:00:00,15904.0,15921.0,15857.0,15925.0,14158,0
2021-03-05,00:00:00,15921.0,15925.0,15904.0,15964.0,7989,0
2021-03-05,01:00:00,15925.0,15772.0,15764.0,15957.0,13179,0
2021-03-05,02:00:00,15772.0,15630.0,15617.0,15783.0,13293,-1
2021-03-05,03:00:00,15629.0,15749.0,15610.0,15777.0,9725,-1
2021-03-05,04:00:00,15745.0,15682.0,15674.0,15760.0,4717,-1
2021-03-05,08:00:00,15601.0,15616.0,15580.0,15634.0,10382,-1
2021-03-05,09:00:00,15617.0,15769.0,15570.0,15805.0,56029,0
2021-03-05,10:00:00,15769.0,15846.0,15705.0,15852.0,35878,0
2021-03-05,11:00:00,15848.0,15894.0,15822.0,15914.0,26351,0
2021-03-05,12:00:00,15892.0,15802.0,15802.0,15909.0,20355,0
2021-03-05,13:00:00,15802.0,15855.0,15784.0,15855.0,19057,0
2021-03-05,15:00:00,15863.0,15816.0,15800.0,15877.0,6001,0
2021-03-05,16:00:00,15816.0,15792.0,15760.0,15830.0,7096,0
2021-03-05,17:00:00,15793.0,15789.0,15764.0,15806.0,3770,0
2021-03-05,18:00:00,15791.0,15806.0,15781.0,15812.0,2737,0
2021-03-05,19:00:00,15805.0,15834.0,15800.0,15852.0,4064,0
2021-03-05,20:00:00,15834.0,15848.0,15823.0,15857.0,2950,0
2021-03-05,21:00:00,15847.0,15876.0,15780.0,15884.0,9647,0
2021-03-05,22:00:00,15875.0,15857.0,15828.0,15935.0,14322,0
2021-03-05,23:00:00,15857.0,15818.0,15806.0,15885.0,12127,0
2021-03-06,00:00:00,15818.0,15806.0,15705.0,15826.0,13977,0
2021-03-06,01:00:00,15805.0,15839.0,15783.0,15857.0,6731,0
2021-03-06,02:00:00,15838.0,15869.0,15812.0,15900.0,5687,0
2021-03-06,03:00:00,15867.0,15891.0,15818.0,15896.0,4187,0
2021-03-06,04:00:00,15893.0,15928.0,15882.0,15930.0,3779,0
2021-03-06,05:00:00,15928.0,15928.0,15925.0,15930.0,142,0
2021-03-08,08:00:00,15950.0,15978.0,15942.0,15984.0,8455,0
2021-03-08,09:00:00,15980.0,15984.0,15891.0,16010.0,45199,0
2021-03-08,10:00:00,15983.0,15906.0,15852.0,16095.0,60345,0
2021-03-08,11:00:00,15904.0,15864.0,15814.0,15926.0,25854,0
2021-03-08,12:00:00,15864.0,15809.0,15767.0,15878.0,19885,0
2021-03-08,13:00:00,15810.0,15816.0,15791.0,15847.0,15471,-1
2021-03-08,15:00:00,15825.0,15815.0,15793.0,15846.0,5859,-1
2021-03-08,16:00:00,15816.0,15815.0,15787.0,15822.0,4062,0
2021-03-08,17:00:00,15814.0,15770.0,15746.0,15819.0,6153,0
2021-03-08,18:00:00,15770.0,15810.0,15762.0,15820.0,4393,0
2021-03-08,19:00:00,15810.0,15829.0,15808.0,15841.0,3692,0
2021-03-08,20:00:00,15830.0,15821.0,15808.0,15850.0,3773,0
2021-03-08,21:00:00,15822.0,15857.0,15812.0,15857.0,3604,0
2021-03-08,22:00:00,15857.0,15851.0,15816.0,15888.0,9294,0
2021-03-08,23:00:00,15852.0,15903.0,15844.0,15917.0,8908,0
2021-03-09,00:00:00,15904.0,15865.0,15852.0,15908.0,5304,0
2021-03-09,01:00:00,15867.0,15922.0,15853.0,15945.0,5574,0
2021-03-09,02:00:00,15922.0,15856.0,15850.0,15958.0,5236,0
2021-03-09,03:00:00,15858.0,15881.0,15832.0,15908.0,3323,0
2021-03-09,04:00:00,15881.0,15848.0,15838.0,15886.0,3074,0
2021-03-09,08:00:00,15810.0,15715.0,15692.0,15810.0,11569,0
2021-03-09,09:00:00,15717.0,15627.0,15608.0,15825.0,60337,0
2021-03-09,10:00:00,15625.0,15751.0,15624.0,15770.0,41260,-1
2021-03-09,11:00:00,15751.0,15794.0,15739.0,15848.0,26807,0
2021-03-09,12:00:00,15793.0,15793.0,15753.0,15830.0,16236,0
2021-03-09,13:00:00,15794.0,15822.0,15783.0,15825.0,14460,0
2021-03-09,15:00:00,15778.0,15805.0,15768.0,15808.0,5133,0
2021-03-09,16:00:00,15805.0,15835.0,15797.0,15841.0,4510,0
2021-03-09,17:00:00,15834.0,15863.0,15831.0,15876.0,4552,0
2021-03-09,18:00:00,15864.0,15862.0,15854.0,15880.0,2666,0
2021-03-09,19:00:00,15862.0,15881.0,15862.0,15898.0,2955,0
2021-03-09,20:00:00,15882.0,15866.0,15861.0,15885.0,2047,0
2021-03-09,21:00:00,15866.0,15870.0,15841.0,15876.0,3870,0
2021-03-09,22:00:00,15869.0,15918.0,15865.0,15922.0,9381,0
2021-03-09,23:00:00,15918.0,15926.0,15911.0,15943.0,7253,0
2021-03-10,00:00:00,15926.0,15945.0,15923.0,15952.0,3790,0
2021-03-10,01:00:00,15945.0,15967.0,15943.0,15988.0,3236,0
2021-03-10,02:00:00,15967.0,15988.0,15967.0,15992.0,1317,0
2021-03-10,03:00:00,15988.0,15984.0,15976.0,15995.0,1052,0
2021-03-10,04:00:00,15984.0,15967.0,15938.0,15997.0,3457,0
2021-03-10,08:00:00,15977.0,15945.0,15934.0,15986.0,6605,0
2021-03-10,09:00:00,15945.0,15860.0,15855.0,15968.0,43498,0
2021-03-10,10:00:00,15861.0,15874.0,15808.0,15887.0,32464,0
2021-03-10,11:00:00,15875.0,15883.0,15862.0,15901.0,15952,0
2021-03-10,12:00:00,15882.0,15845.0,15821.0,15890.0,19750,0
2021-03-10,13:00:00,15845.0,15883.0,15820.0,15895.0,17232,0
2021-03-10,15:00:00,15883.0,15900.0,15868.0,15906.0,4793,0
2021-03-10,16:00:00,15901.0,15936.0,15895.0,15945.0,4915,0
2021-03-10,17:00:00,15937.0,15954.0,15925.0,15958.0,3290,0
2021-03-10,18:00:00,15955.0,15932.0,15927.0,15956.0,2113,0
2021-03-10,19:00:00,15933.0,15933.0,15917.0,15938.0,2680,0
2021-03-10,20:00:00,15933.0,15933.0,15926.0,15949.0,2243,0
2021-03-10,21:00:00,15933.0,15986.0,15926.0,15991.0,6235,0
2021-03-10,22:00:00,15987.0,15979.0,15972.0,16010.0,8200,0
2021-03-10,23:00:00,15978.0,15939.0,15910.0,15986.0,9440,0
2021-03-11,00:00:00,15942.0,15929.0,15890.0,15949.0,5525,0
2021-03-11,01:00:00,15930.0,15941.0,15902.0,15947.0,3384,0
2021-03-11,02:00:00,15941.0,15920.0,15904.0,15945.0,3141,0
2021-03-11,03:00:00,15916.0,15949.0,15909.0,15965.0,2058,0
2021-03-11,04:00:00,15951.0,15923.0,15923.0,15959.0,1595,0
2021-03-11,08:00:00,15951.0,15971.0,15942.0,15977.0,6302,0
2021-03-11,09:00:00,15972.0,16168.0,15963.0,16184.0,61568,0
2021-03-11,10:00:00,16169.0,16181.0,16128.0,16202.0,25759,0
2021-03-11,11:00:00,16181.0,16203.0,16168.0,16214.0,11774,0
2021-03-11,12:00:00,16202.0,16181.0,16173.0,16212.0,10397,0
2021-03-11,13:00:00,16181.0,16174.0,16162.0,16192.0,18285,0
2021-03-11,15:00:00,16163.0,16178.0,16162.0,16196.0,5196,0
2021-03-11,16:00:00,16180.0,16183.0,16172.0,16185.0,1525,0
2021-03-11,17:00:00,16184.0,16197.0,16184.0,16205.0,2359,0
2021-03-11,18:00:00,16197.0,16198.0,16188.0,16198.0,883,0
2021-03-11,19:00:00,16197.0,16189.0,16184.0,16199.0,1017,0
2021-03-11,20:00:00,16188.0,16223.0,16181.0,16227.0,3086,0
2021-03-11,21:00:00,16223.0,16201.0,16193.0,16233.0,4073,0
2021-03-11,22:00:00,16201.0,16188.0,16165.0,16215.0,5982,0
2021-03-11,23:00:00,16187.0,16226.0,16176.0,16226.0,5593,0
2021-03-12,00:00:00,16226.0,16255.0,16225.0,16268.0,4798,0
2021-03-12,01:00:00,16257.0,16247.0,16235.0,16267.0,2050,0
2021-03-12,02:00:00,16248.0,16241.0,16237.0,16261.0,1532,0
2021-03-12,03:00:00,16245.0,16248.0,16242.0,16260.0,975,0
2021-03-12,04:00:00,16249.0,16267.0,16237.0,16273.0,2317,0
2021-03-12,08:00:00,16276.0,16257.0,16243.0,16288.0,5625,0
2021-03-12,09:00:00,16258.0,16192.0,16180.0,16278.0,42842,0
2021-03-12,10:00:00,16193.0,16176.0,16155.0,16232.0,26961,0
2021-03-12,11:00:00,16176.0,16214.0,16173.0,16225.0,14099,0
2021-03-12,12:00:00,16216.0,16224.0,16186.0,16230.0,9834,0
2021-03-12,13:00:00,16223.0,16222.0,16206.0,16241.0,12019,0
2021-03-12,15:00:00,16197.0,16164.0,16159.0,16202.0,6041,0
2021-03-12,16:00:00,16165.0,16121.0,16108.0,16170.0,7460,0
2021-03-12,17:00:00,16122.0,16116.0,16093.0,16122.0,4773,0
2021-03-12,18:00:00,16117.0,16127.0,16102.0,16133.0,2567,0
2021-03-12,19:00:00,16126.0,16121.0,16117.0,16132.0,1292,0
2021-03-12,20:00:00,16122.0,16155.0,16121.0,16157.0,3154,0
2021-03-12,21:00:00,16155.0,16133.0,16126.0,16166.0,2819,0
2021-03-12,22:00:00,16132.0,16150.0,16124.0,16156.0,4262,0
2021-03-12,23:00:00,16150.0,16124.0,16107.0,16162.0,5173,0
2021-03-13,00:00:00,16123.0,16140.0,16115.0,16152.0,2675,0
2021-03-13,01:00:00,16140.0,16136.0,16131.0,16160.0,1753,0
2021-03-13,02:00:00,16137.0,16136.0,16130.0,16150.0,843,0
2021-03-13,03:00:00,16138.0,16146.0,16134.0,16153.0,706,0
2021-03-13,04:00:00,16147.0,16175.0,16133.0,16183.0,2808,0
2021-03-15,08:00:00,16206.0,16183.0,16166.0,16219.0,6080,0
2021-03-15,09:00:00,16184.0,16182.0,16181.0,16208.0,2696,0
2020-12-31,21:00:00,14682.0,14682.0,14678.0,14684.0,376,0
2020-12-31,22:00:00,14682.0,14666.0,14655.0,14685.0,2794,0
2020-12-31,23:00:00,14665.0,14655.0,14648.0,14672.0,2385,0
2021-01-01,00:00:00,14654.0,14638.0,14638.0,14661.0,2042,0
2021-01-01,01:00:00,14638.0,14652.0,14630.0,14655.0,1456,0
2021-01-01,02:00:00,14651.0,14653.0,14644.0,14659.0,511,0
2021-01-01,03:00:00,14653.0,14672.0,14652.0,14680.0,1358,0
2021-01-01,04:00:00,14672.0,14661.0,14652.0,14678.0,1289,0
2021-01-01,05:00:00,14661.0,14664.0,14660.0,14664.0,84,0
2021-01-04,08:00:00,14640.0,14647.0,14635.0,14665.0,5771,0
2021-01-04,09:00:00,14646.0,14775.0,14643.0,14783.0,47604,0
2021-01-04,10:00:00,14775.0,14832.0,14769.0,14852.0,28762,0
2021-01-04,11:00:00,14831.0,14902.0,14828.0,14921.0,24077,0
2021-01-04,12:00:00,14902.0,14905.0,14888.0,14925.0,10734,0
2021-01-04,13:00:00,14905.0,14874.0,14850.0,14916.0,19463,0
2021-01-04,15:00:00,14888.0,14906.0,14888.0,14911.0,3577,0
2021-01-04,16:00:00,14907.0,14908.0,14901.0,14914.0,1955,0
2021-01-04,17:00:00,14908.0,14939.0,14907.0,14949.0,3887,0
2021-01-04,18:00:00,14939.0,14933.0,14932.0,14944.0,1201,0
2021-01-04,19:00:00,14933.0,14937.0,14932.0,14941.0,689,0
2021-01-04,20:00:00,14936.0,14936.0,14925.0,14939.0,1164,0
2021-01-04,21:00:00,14935.0,14931.0,14931.0,14939.0,740,0
2021-01-04,22:00:00,14931.0,14962.0,14926.0,14965.0,6252,0
2021-01-04,23:00:00,14961.0,14897.0,14883.0,14970.0,10359,0
2021-01-05,00:00:00,14895.0,14818.0,14792.0,14895.0,16860,0
2021-01-05,01:00:00,14817.0,14834.0,14781.0,14837.0,7832,-1
2021-01-05,02:00:00,14834.0,14865.0,14832.0,14873.0,2784,0
2021-01-05,03:00:00,14865.0,14854.0,14826.0,14867.0,1597,0
2021-01-05,04:00:00,14853.0,14832.0,14823.0,14855.0,1466,0
2021-01-05,05:00:00,14832.0,14830.0,14830.0,14836.0,123,0
2021-01-05,08:00:00,14874.0,14867.0,14855.0,14888.0,7652,0
2021-01-05,09:00:00,14867.0,14876.0,14836.0,14925.0,39949,0
2021-01-05,10:00:00,14876.0,14919.0,14873.0,14941.0,20761,0
2021-01-05,11:00:00,14919.0,14915.0,14897.0,14945.0,12756,0
2021-01-05,12:00:00,14915.0,14895.0,14869.0,14917.0,12748,0
2021-01-05,13:00:00,14894.0,14977.0,14892.0,14980.0,16717,0
2021-01-05,15:00:00,15003.0,14995.0,14982.0,15030.0,8569,0
2021-01-05,16:00:00,14995.0,15007.0,14984.0,15023.0,4421,0
2021-01-05,17:00:00,15007.0,15007.0,15000.0,15015.0,1657,0
2021-01-05,18:00:00,15006.0,15010.0,15004.0,15012.0,545,0
2021-01-05,19:00:00,15010.0,15003.0,14996.0,15019.0,1345,0
2021-01-05,20:00:00,15002.0,14999.0,14990.0,15005.0,2285,0
2021-01-05,21:00:00,14999.0,14976.0,14972.0,15002.0,3386,0
2021-01-05,22:00:00,14976.0,15012.0,14953.0,15015.0,6697,0
2021-01-05,23:00:00,15012.0,15001.0,14992.0,15021.0,4710,0
2021-01-06,00:00:00,15000.0,15016.0,14996.0,15023.0,2374,0
2021-01-06,01:00:00,15015.0,15018.0,15012.0,15028.0,1262,0
2021-01-06,02:00:00,15019.0,15040.0,15017.0,15040.0,1769,0
2021-01-06,03:00:00,15040.0,15029.0,15022.0,15048.0,1656,0
2021-01-06,04:00:00,15029.0,15036.0,15008.0,15037.0,1973,0
2021-01-06,05:00:00,15037.0,15036.0,15036.0,15038.0,102,0
2021-01-06,08:00:00,15048.0,15064.0,15038.0,15072.0,8250,0
2021-01-06,09:00:00,15064.0,15034.0,14970.0,15140.0,72853,0
2021-01-06,10:00:00,15035.0,15037.0,15022.0,15094.0,26371,0
2021-01-06,11:00:00,15036.0,14879.0,14859.0,15037.0,50250,0
2021-01-06,12:00:00,14880.0,14962.0,14764.0,14972.0,49167,-1
2021-01-06,13:00:00,14963.0,14911.0,14880.0,14975.0,25345,-1
2021-01-06,15:00:00,14925.0,14933.0,14910.0,14941.0,4640,-1
2021-01-06,16:00:00,14932.0,14883.0,14870.0,14932.0,5904,0
2021-01-06,17:00:00,14883.0,14908.0,14858.0,14917.0,4720,0
2021-01-06,18:00:00,14908.0,14915.0,14901.0,14927.0,2723,0
2021-01-06,19:00:00,14915.0,14912.0,14891.0,14917.0,1935,0
2021-01-06,20:00:00,14912.0,14911.0,14906.0,14925.0,1860,0
2021-01-06,21:00:00,14911.0,14900.0,14896.0,14920.0,1835,0
2021-01-06,22:00:00,14900.0,14934.0,14886.0,14945.0,6603,0
2021-01-06,23:00:00,14934.0,14978.0,14931.0,14987.0,6987,0
2021-01-07,00:00:00,14977.0,14988.0,14976.0,15006.0,4746,0
2021-01-07,01:00:00,14989.0,15025.0,14986.0,15030.0,2498,0
2021-01-07,02:00:00,15025.0,15044.0,15018.0,15051.0,3004,0
2021-01-07,03:00:00,15043.0,15024.0,14998.0,15060.0,4177,0
2021-01-07,04:00:00,15025.0,15028.0,15010.0,15033.0,2017,0
2021-01-07,05:00:00,15028.0,15030.0,15027.0,15032.0,74,0
2021-01-07,08:00:00,15050.0,15075.0,15041.0,15090.0,8056,0
2021-01-07,09:00:00,15077.0,15098.0,15024.0,15115.0,46292,0
2021-01-07,10:00:00,15099.0,15166.0,15076.0,15173.0,25814,0
2021-01-07,11:00:00,15165.0,15194.0,15154.0,15244.0,32973,0
2021-01-07,12:00:00,15193.0,15216.0,15178.0,15249.0,14737,0
2021-01-07,13:00:00,15216.0,15230.0,15202.0,15260.0,22846,0
2021-01-07,15:00:00,15238.0,15276.0,15233.0,15283.0,6501,0
2021-01-07,16:00:00,15274.0,15252.0,15226.0,15274.0,4891,0
2021-01-07,17:00:00,15253.0,15252.0,15240.0,15259.0,1963,0
2021-01-07,18:00:00,15252.0,15248.0,15244.0,15265.0,1881,0
2021-01-07,19:00:00,15247.0,15247.0,15238.0,15256.0,1437,0
2021-01-07,20:00:00,15247.0,15270.0,15244.0,15275.0,2235,0
2021-01-07,21:00:00,15270.0,15270.0,15263.0,15277.0,1578,0
2021-01-07,22:00:00,15270.0,15278.0,15247.0,15287.0,5066,0
2021-01-07,23:00:00,15278.0,15366.0,15278.0,15375.0,11771,0
2021-01-08,00:00:00,15366.0,15331.0,15305.0,15401.0,10380,0
2021-01-08,01:00:00,15330.0,15363.0,15314.0,15365.0,4274,0
2021-01-08,02:00:00,15363.0,15365.0,15349.0,15378.0,1764,0
2021-01-08,03:00:00,15367.0,15379.0,15367.0,15391.0,1390,0
2021-01-08,04:00:00,15379.0,15390.0,15372.0,15390.0,2009,0
2021-01-08,05:00:00,15390.0,15393.0,15389.0,15394.0,87,0
2021-01-08,08:00:00,15376.0,15399.0,15371.0,15422.0,10876,0
2021-01-08,09:00:00,15400.0,15308.0,15272.0,15400.0,50816,0
2021-01-08,10:00:00,15310.0,15330.0,15264.0,15375.0,27428,0
2021-01-08,11:00:00,15331.0,15426.0,15303.0,15440.0,25282,0
2021-01-08,12:00:00,15427.0,15430.0,15365.0,15463.0,22975,0
2021-01-08,13:00:00,15431.0,15454.0,15414.0,15473.0,20088,0
2021-01-08,15:00:00,15462.0,15443.0,15415.0,15467.0,5123,0
2021-01-08,16:00:00,15442.0,15430.0,15421.0,15445.0,2109,0
2021-01-08,17:00:00,15429.0,15428.0,15403.0,15429.0,2900,0
2021-01-08,18:00:00,15428.0,15432.0,15425.0,15442.0,1657,0
2021-01-08,19:00:00,15432.0,15436.0,15431.0,15449.0,1389,0
2021-01-08,20:00:00,15435.0,15433.0,15425.0,15443.0,838,0
2021-01-08,21:00:00,15433.0,15444.0,15428.0,15455.0,2143,0
2021-01-08,22:00:00,15444.0,15490.0,15443.0,15526.0,11329,0
2021-01-08,23:00:00,15491.0,15446.0,15385.0,15505.0,12880,0
2021-01-09,00:00:00,15446.0,15441.0,15422.0,15465.0,4467,0
2021-01-09,01:00:00,15440.0,15413.0,15402.0,15452.0,3077,0
