te_date,te_time,te_open,te_high,te_close,te_low,te_volume,predict
2021-01-05,12:15:00,14898.0,14891.0,14899.0,14873.0,4543.0,1
2021-01-05,12:30:00,14889.0,14902.0,14906.0,14869.0,3337.0,1
2021-01-05,12:45:00,14901.0,14895.0,14913.0,14892.0,2209.0,0
2021-01-05,13:00:00,14894.0,14920.0,14925.0,14892.0,3314.0,0
2021-01-05,13:15:00,14920.0,14946.0,14950.0,14919.0,5007.0,0
2021-01-05,13:30:00,14946.0,14974.0,14980.0,14945.0,7617.0,0
2021-01-05,13:45:00,14974.0,14977.0,14979.0,14973.0,779.0,0
2021-01-05,15:00:00,15003.0,15003.0,15014.0,14999.0,2690.0,0
2021-01-05,15:15:00,15004.0,15026.0,15030.0,15002.0,2147.0,0
2021-01-05,15:30:00,15026.0,15015.0,15027.0,15013.0,1173.0,0
2021-01-05,15:45:00,15016.0,14995.0,15017.0,14982.0,2559.0,0
2021-01-05,16:00:00,14995.0,15012.0,15015.0,14984.0,1752.0,0
2021-01-05,16:15:00,15012.0,15016.0,15022.0,15011.0,953.0,0
2021-01-05,16:30:00,15015.0,15010.0,15023.0,15008.0,713.0,0
2021-01-05,16:45:00,15010.0,15007.0,15012.0,14995.0,1003.0,0
2021-01-05,17:00:00,15007.0,15012.0,15015.0,15003.0,485.0,0
2021-01-05,17:15:00,15012.0,15005.0,15014.0,15003.0,478.0,0
2021-01-05,17:30:00,15005.0,15008.0,15011.0,15000.0,455.0,0
2021-01-05,17:45:00,15008.0,15007.0,15013.0,15007.0,239.0,0
2021-01-05,18:00:00,15006.0,15010.0,15012.0,15004.0,159.0,0
2021-01-05,18:15:00,15011.0,15010.0,15012.0,15008.0,100.0,0
2021-01-05,18:30:00,15008.0,15011.0,15012.0,15006.0,150.0,0
2021-01-05,18:45:00,15010.0,15010.0,15012.0,15008.0,136.0,0
2021-01-05,19:00:00,15010.0,15015.0,15019.0,15010.0,392.0,0
2021-01-05,19:15:00,15015.0,15017.0,15017.0,15012.0,158.0,0
2021-01-05,19:30:00,15018.0,15009.0,15018.0,15005.0,230.0,0
2021-01-05,19:45:00,15008.0,15003.0,15012.0,14996.0,565.0,0
2021-01-05,20:00:00,15002.0,15000.0,15005.0,14990.0,700.0,0
2021-01-05,20:15:00,14999.0,14998.0,15000.0,14993.0,462.0,0
2021-01-05,20:30:00,14997.0,14995.0,15002.0,14992.0,518.0,0
2021-01-05,20:45:00,14995.0,14999.0,15001.0,14991.0,605.0,0
2021-01-05,21:00:00,14999.0,14994.0,15002.0,14991.0,404.0,0
2021-01-05,21:15:00,14994.0,14985.0,14994.0,14984.0,670.0,1
2021-01-05,21:30:00,14985.0,14987.0,14990.0,14972.0,1534.0,1
2021-01-05,21:45:00,14988.0,14976.0,14991.0,14975.0,778.0,0
2021-01-05,22:00:00,14976.0,14980.0,14982.0,14953.0,2216.0,0
2021-01-05,22:15:00,14980.0,14984.0,14987.0,14975.0,632.0,0
2021-01-05,22:30:00,14985.0,15004.0,15008.0,14983.0,2274.0,0
2021-01-05,22:45:00,15003.0,15012.0,15015.0,15003.0,1575.0,0
2021-01-05,23:00:00,15012.0,15012.0,15021.0,15006.0,1631.0,0
2021-01-05,23:15:00,15013.0,15006.0,15017.0,14997.0,1287.0,0
2021-01-05,23:30:00,15005.0,14995.0,15007.0,14994.0,817.0,0
2021-01-05,23:45:00,14995.0,15001.0,15011.0,14992.0,975.0,0
2021-01-06,00:00:00,15000.0,14999.0,15007.0,14996.0,432.0,0
2021-01-06,00:15:00,15002.0,15009.0,15012.0,14997.0,471.0,0
2021-01-06,00:30:00,15009.0,15018.0,15020.0,15009.0,897.0,0
2021-01-06,00:45:00,15018.0,15016.0,15023.0,15015.0,574.0,0
2021-01-06,01:00:00,15015.0,15025.0,15028.0,15012.0,715.0,0
2021-01-06,01:15:00,15024.0,15014.0,15025.0,15013.0,230.0,0
2021-01-06,01:30:00,15013.0,15012.0,15019.0,15012.0,182.0,0
2021-01-06,01:45:00,15012.0,15018.0,15019.0,15012.0,135.0,0
2021-01-06,02:00:00,15019.0,15018.0,15024.0,15018.0,262.0,0
2021-01-06,02:15:00,15019.0,15018.0,15024.0,15017.0,219.0,0
2021-01-06,02:30:00,15020.0,15019.0,15021.0,15017.0,100.0,0
2021-01-06,02:45:00,15018.0,15040.0,15040.0,15018.0,1188.0,0
2021-01-06,03:00:00,15040.0,15034.0,15048.0,15034.0,773.0,0
2021-01-06,03:15:00,15034.0,15038.0,15042.0,15031.0,299.0,0
2021-01-06,03:30:00,15038.0,15037.0,15043.0,15034.0,244.0,0
2021-01-06,03:45:00,15037.0,15029.0,15038.0,15022.0,340.0,0
2021-01-06,04:00:00,15029.0,15030.0,15034.0,15018.0,437.0,0
2021-01-06,04:15:00,15028.0,15025.0,15033.0,15020.0,278.0,0
2021-01-06,04:30:00,15024.0,15024.0,15028.0,15008.0,654.0,0
2021-01-06,04:45:00,15025.0,15036.0,15037.0,15023.0,604.0,0
2021-01-06,05:00:00,15037.0,15036.0,15038.0,15036.0,102.0,0
2021-01-06,08:45:00,15048.0,15064.0,15072.0,15038.0,8250.0,0
2021-01-06,09:00:00,15064.0,15080.0,15081.0,15041.0,16616.0,0
2021-01-06,09:15:00,15079.0,15100.0,15140.0,15068.0,18783.0,0
2021-01-06,09:30:00,15098.0,15023.0,15109.0,14970.0,26742.0,1
2021-01-06,09:45:00,15023.0,15034.0,15037.0,14976.0,10712.0,1
2021-01-06,10:00:00,15035.0,15057.0,15063.0,15022.0,7372.0,0
2021-01-06,10:15:00,15058.0,15068.0,15070.0,15046.0,4644.0,0
2021-01-06,10:30:00,15068.0,15082.0,15094.0,15066.0,6634.0,0
2021-01-06,10:45:00,15084.0,15037.0,15091.0,15023.0,7721.0,0
2021-01-06,11:00:00,15036.0,14998.0,15037.0,14995.0,9616.0,1
2021-01-06,11:15:00,14998.0,14943.0,14999.0,14902.0,19309.0,1
2021-01-06,11:30:00,14944.0,14956.0,14972.0,14922.0,8266.0,1
2021-01-06,11:45:00,14956.0,14879.0,14957.0,14859.0,13059.0,1
2021-01-06,12:00:00,14880.0,14858.0,14882.0,14764.0,21377.0,1
2021-01-06,12:15:00,14859.0,14936.0,14940.0,14859.0,11409.0,0
2021-01-06,12:30:00,14936.0,14928.0,14962.0,14917.0,8977.0,0
2021-01-06,12:45:00,14927.0,14962.0,14972.0,14912.0,7404.0,0
2021-01-06,13:00:00,14963.0,14920.0,14975.0,14892.0,8791.0,0
2021-01-06,13:15:00,14918.0,14930.0,14938.0,14880.0,7815.0,1
2021-01-06,13:30:00,14930.0,14915.0,14945.0,14906.0,7703.0,0
2021-01-06,13:45:00,14911.0,14911.0,14918.0,14906.0,1036.0,0
2021-01-06,15:00:00,14925.0,14914.0,14935.0,14910.0,1903.0,0
2021-01-06,15:15:00,14913.0,14926.0,14931.0,14913.0,1038.0,0
2021-01-06,15:30:00,14926.0,14939.0,14941.0,14924.0,1058.0,0
2021-01-06,15:45:00,14938.0,14933.0,14938.0,14924.0,641.0,0
2021-01-06,16:00:00,14932.0,14909.0,14932.0,14907.0,1351.0,1
2021-01-06,16:15:00,14910.0,14890.0,14914.0,14870.0,2432.0,1
2021-01-06,16:30:00,14891.0,14883.0,14900.0,14883.0,1042.0,1
2021-01-06,16:45:00,14883.0,14883.0,14893.0,14873.0,1079.0,1
2021-01-06,17:00:00,14883.0,14886.0,14889.0,14858.0,1842.0,1
2021-01-06,17:15:00,14887.0,14893.0,14899.0,14884.0,1040.0,0
2021-01-06,17:30:00,14893.0,14892.0,14895.0,14888.0,333.0,0
2021-01-06,17:45:00,14893.0,14908.0,14917.0,14892.0,1505.0,0
2021-01-06,18:00:00,14908.0,14908.0,14921.0,14907.0,1112.0,0
2021-01-06,18:15:00,14908.0,14907.0,14914.0,14906.0,436.0,0
2021-01-06,18:30:00,14906.0,14918.0,14919.0,14901.0,511.0,0
2021-01-06,18:45:00,14919.0,14915.0,14927.0,14914.0,664.0,0
2021-01-06,19:00:00,14915.0,14909.0,14917.0,14908.0,324.0,0
2021-01-06,19:15:00,14909.0,14903.0,14910.0,14891.0,889.0,0
2021-01-06,19:30:00,14903.0,14906.0,14909.0,14897.0,360.0,0
2021-01-06,19:45:00,14906.0,14912.0,14917.0,14902.0,362.0,0
2021-01-06,20:00:00,14912.0,14919.0,14925.0,14912.0,861.0,0
2021-01-06,20:15:00,14919.0,14913.0,14922.0,14912.0,366.0,0
2021-01-06,20:30:00,14914.0,14911.0,14919.0,14908.0,332.0,0
2021-01-06,20:45:00,14910.0,14911.0,14915.0,14906.0,301.0,0
2021-01-06,21:00:00,14911.0,14908.0,14920.0,14908.0,489.0,0
2021-01-06,21:15:00,14908.0,14911.0,14918.0,14902.0,620.0,0
2021-01-06,21:30:00,14911.0,14915.0,14915.0,14910.0,189.0,0
2021-01-06,21:45:00,14915.0,14900.0,14915.0,14896.0,537.0,0
2021-01-06,22:00:00,14900.0,14898.0,14905.0,14897.0,538.0,1
2021-01-06,22:15:00,14898.0,14902.0,14905.0,14893.0,486.0,0
2021-01-06,22:30:00,14902.0,14930.0,14933.0,14886.0,3072.0,0
2021-01-06,22:45:00,14929.0,14934.0,14945.0,14926.0,2507.0,0
2021-01-06,23:00:00,14934.0,14952.0,14958.0,14931.0,2094.0,0
2021-01-06,23:15:00,14953.0,14960.0,14965.0,14952.0,2002.0,0
2021-01-06,23:30:00,14960.0,14965.0,14968.0,14959.0,1023.0,0
2021-01-06,23:45:00,14965.0,14978.0,14987.0,14965.0,1868.0,0
2021-01-07,00:00:00,14977.0,14996.0,15000.0,14976.0,1769.0,0
2021-01-07,00:15:00,14995.0,14995.0,15006.0,14993.0,1217.0,0
2021-01-07,00:30:00,14994.0,14987.0,14997.0,14982.0,1230.0,0
2021-01-07,00:45:00,14987.0,14988.0,14993.0,14986.0,530.0,0
2021-01-07,01:00:00,14989.0,14992.0,14995.0,14986.0,287.0,0
2021-01-07,01:15:00,14994.0,15005.0,15005.0,14992.0,491.0,0
2021-01-07,01:30:00,15004.0,15020.0,15025.0,15004.0,1237.0,0
2021-01-07,01:45:00,15020.0,15025.0,15030.0,15020.0,483.0,0
2021-01-07,02:00:00,15025.0,15025.0,15027.0,15018.0,687.0,0
2021-01-07,02:15:00,15026.0,15028.0,15037.0,15026.0,699.0,0
2021-01-07,02:30:00,15028.0,15042.0,15045.0,15026.0,766.0,0
2021-01-07,02:45:00,15044.0,15044.0,15051.0,15042.0,852.0,0
2021-01-07,03:00:00,15043.0,15056.0,15060.0,15042.0,686.0,0
2021-01-07,03:15:00,15058.0,15012.0,15058.0,15003.0,1955.0,0
2021-01-07,03:30:00,15011.0,15021.0,15028.0,15005.0,719.0,1
2021-01-07,03:45:00,15020.0,15024.0,15028.0,14998.0,817.0,1
