mtx_date,mtx_time,mtx_open,mtx_high,mtx_low,mtx_close,mtx_volume,predict
2021-02-20,03:00:00,16421.0,16398.0,16388.0,16427.0,2491,0
2021-02-20,04:00:00,16399.0,16403.0,16376.0,16414.0,2804,0
2021-02-20,05:00:00,16403.0,16404.0,16401.0,16405.0,96,0
2021-02-22,08:00:00,16478.0,16475.0,16468.0,16508.0,12657,0
2021-02-22,09:00:00,16475.0,16439.0,16408.0,16563.0,87336,0
2021-02-22,10:00:00,16439.0,16349.0,16336.0,16466.0,54676,0
2021-02-22,11:00:00,16349.0,16406.0,16341.0,16415.0,32616,0
2021-02-22,12:00:00,16405.0,16391.0,16375.0,16443.0,21783,0
2021-02-22,13:00:00,16390.0,16385.0,16360.0,16407.0,18356,-1
2021-02-22,15:00:00,16360.0,16316.0,16292.0,16377.0,14977,0
2021-02-22,16:00:00,16316.0,16289.0,16270.0,16317.0,8801,-1
2021-02-22,17:00:00,16290.0,16312.0,16289.0,16315.0,4965,0
2021-02-22,18:00:00,16312.0,16308.0,16307.0,16322.0,2852,0
2021-02-22,19:00:00,16308.0,16304.0,16301.0,16325.0,2893,0
2021-02-22,20:00:00,16305.0,16292.0,16280.0,16314.0,4038,0
2021-02-22,21:00:00,16292.0,16297.0,16259.0,16306.0,8086,0
2021-02-22,22:00:00,16297.0,16324.0,16276.0,16335.0,11203,0
2021-02-22,23:00:00,16324.0,16309.0,16301.0,16341.0,10180,0
2021-02-23,00:00:00,16308.0,16344.0,16307.0,16361.0,6829,0
2021-02-23,01:00:00,16346.0,16348.0,16331.0,16354.0,2255,0
2021-02-23,02:00:00,16348.0,16377.0,16347.0,16391.0,5434,0
2021-02-23,03:00:00,16377.0,16371.0,16371.0,16387.0,1099,0
2021-02-23,04:00:00,16371.0,16260.0,16241.0,16371.0,9976,0
2021-02-23,05:00:00,16255.0,16258.0,16255.0,16261.0,84,-1
2021-02-23,08:00:00,16227.0,16240.0,16197.0,16246.0,12249,-1
2021-02-23,09:00:00,16240.0,16336.0,16182.0,16356.0,74736,0
2021-02-23,10:00:00,16334.0,16357.0,16292.0,16423.0,48468,0
2021-02-23,11:00:00,16356.0,16342.0,16310.0,16393.0,28434,0
2021-02-23,12:00:00,16342.0,16405.0,16323.0,16412.0,20700,0
2021-02-23,13:00:00,16406.0,16440.0,16402.0,16450.0,21053,0
2021-02-23,15:00:00,16415.0,16405.0,16382.0,16420.0,8381,0
2021-02-23,16:00:00,16405.0,16370.0,16353.0,16407.0,8329,0
2021-02-23,17:00:00,16370.0,16332.0,16325.0,16372.0,10180,0
2021-02-23,18:00:00,16332.0,16313.0,16283.0,16341.0,13537,0
2021-02-23,19:00:00,16312.0,16328.0,16298.0,16331.0,6696,0
2021-02-23,20:00:00,16328.0,16325.0,16306.0,16341.0,6417,0
2021-02-23,21:00:00,16325.0,16313.0,16295.0,16325.0,5093,0
2021-02-23,22:00:00,16313.0,16232.0,16204.0,16318.0,25743,0
2021-02-23,23:00:00,16230.0,16292.0,16230.0,16296.0,11455,0
2021-02-24,00:00:00,16310.0,16281.0,16270.0,16330.0,10911,0
2021-02-24,01:00:00,16280.0,16248.0,16246.0,16292.0,7218,0
2021-02-24,02:00:00,16248.0,16292.0,16236.0,16297.0,4677,0
2021-02-24,03:00:00,16292.0,16310.0,16276.0,16314.0,2925,0
2021-02-24,04:00:00,16309.0,16322.0,16308.0,16359.0,7420,0
2021-02-24,05:00:00,16322.0,16328.0,16321.0,16328.0,114,0
2021-02-24,08:00:00,16301.0,16296.0,16280.0,16312.0,9600,0
2021-02-24,09:00:00,16296.0,16393.0,16283.0,16435.0,75902,0
2021-02-24,10:00:00,16395.0,16297.0,16258.0,16413.0,57405,0
2021-02-24,11:00:00,16296.0,16227.0,16210.0,16323.0,50665,0
2021-02-24,12:00:00,16227.0,16191.0,16133.0,16252.0,53198,-1
2021-02-24,13:00:00,16191.0,16178.0,16142.0,16201.0,24417,-1
2021-02-24,15:00:00,16155.0,16185.0,16138.0,16212.0,12731,-1
2021-02-24,16:00:00,16185.0,16216.0,16178.0,16225.0,7922,0
2021-02-24,17:00:00,16217.0,16241.0,16205.0,16248.0,7194,0
2021-02-24,18:00:00,16242.0,16237.0,16235.0,16258.0,4772,0
2021-02-24,19:00:00,16237.0,16225.0,16220.0,16245.0,4309,0
2021-02-24,20:00:00,16224.0,16253.0,16221.0,16266.0,6580,0
2021-02-24,21:00:00,16255.0,16167.0,16167.0,16260.0,11898,0
2021-02-24,22:00:00,16169.0,16179.0,16155.0,16207.0,18655,0
2021-02-24,23:00:00,16180.0,16229.0,16148.0,16233.0,17097,0
2021-02-25,00:00:00,16228.0,16277.0,16227.0,16290.0,12605,0
2021-02-25,01:00:00,16278.0,16293.0,16274.0,16305.0,6819,0
2021-02-25,02:00:00,16294.0,16295.0,16262.0,16303.0,3944,0
2021-02-25,03:00:00,16296.0,16299.0,16278.0,16310.0,2590,0
2021-02-25,04:00:00,16299.0,16328.0,16296.0,16330.0,3324,0
2021-02-25,05:00:00,16329.0,16330.0,16328.0,16330.0,92,0
2021-02-25,08:00:00,16385.0,16394.0,16375.0,16402.0,12594,0
2021-02-25,09:00:00,16394.0,16286.0,16273.0,16422.0,78602,0
2021-02-25,10:00:00,16285.0,16303.0,16264.0,16360.0,42923,0
2021-02-25,11:00:00,16302.0,16292.0,16244.0,16310.0,38924,0
2021-02-25,12:00:00,16293.0,16355.0,16291.0,16358.0,25637,0
2021-02-25,13:00:00,16355.0,16387.0,16343.0,16397.0,22524,0
2021-02-25,15:00:00,16399.0,16368.0,16350.0,16400.0,7918,0
2021-02-25,16:00:00,16368.0,16351.0,16338.0,16375.0,6510,0
2021-02-25,17:00:00,16352.0,16358.0,16340.0,16359.0,4185,0
2021-02-25,18:00:00,16357.0,16380.0,16350.0,16382.0,4472,0
2021-02-25,19:00:00,16381.0,16359.0,16348.0,16389.0,6427,0
2021-02-25,20:00:00,16359.0,16361.0,16352.0,16371.0,3411,0
2021-02-25,21:00:00,16360.0,16362.0,16346.0,16373.0,5113,0
2021-02-25,22:00:00,16362.0,16364.0,16352.0,16378.0,6860,0
2021-02-25,23:00:00,16364.0,16317.0,16291.0,16367.0,20074,0
2021-02-26,00:00:00,16317.0,16274.0,16263.0,16330.0,12226,0
2021-02-26,01:00:00,16275.0,16196.0,16188.0,16279.0,16345,0
2021-02-26,02:00:00,16195.0,16188.0,16158.0,16213.0,12835,-1
2021-02-26,03:00:00,16187.0,16211.0,16176.0,16253.0,8245,0
2021-02-26,04:00:00,16212.0,16127.0,16098.0,16213.0,11495,0
2021-02-26,05:00:00,16125.0,16120.0,16116.0,16128.0,160,-1
2021-02-26,08:00:00,16046.0,16084.0,15998.0,16086.0,21407,-1
2021-02-26,09:00:00,16082.0,15966.0,15851.0,16117.0,117832,0
2021-02-26,10:00:00,15965.0,15981.0,15937.0,16055.0,52677,0
2021-02-26,11:00:00,15982.0,15976.0,15944.0,16027.0,28907,0
2021-02-26,12:00:00,15975.0,15930.0,15912.0,16005.0,25316,0
2021-02-26,13:00:00,15931.0,15936.0,15879.0,15959.0,25522,0
2021-02-26,15:00:00,15925.0,15946.0,15902.0,15983.0,11855,0
2021-02-26,16:00:00,15945.0,15988.0,15923.0,15999.0,9842,0
2021-02-26,17:00:00,15987.0,15963.0,15953.0,15993.0,6259,0
2021-02-26,18:00:00,15963.0,15916.0,15910.0,15968.0,6896,0
2021-02-26,19:00:00,15914.0,15807.0,15746.0,15926.0,25874,0
2021-02-26,20:00:00,15808.0,15835.0,15800.0,15879.0,17705,-1
2021-02-26,21:00:00,15834.0,15910.0,15804.0,15920.0,16264,0
2021-02-26,22:00:00,15910.0,15883.0,15867.0,15950.0,22044,0
2021-02-26,23:00:00,15884.0,15875.0,15789.0,15889.0,27689,0
2021-02-27,00:00:00,15875.0,15885.0,15837.0,15914.0,15337,0
2021-02-27,01:00:00,15886.0,15883.0,15880.0,15938.0,8716,0
2021-02-27,02:00:00,15882.0,15895.0,15850.0,15924.0,6916,0
2021-02-27,03:00:00,15895.0,15875.0,15858.0,15897.0,1630,0
2020-12-10,19:00:00,14269.0,14265.0,14260.0,14273.0,2278,0
2020-12-10,20:00:00,14265.0,14248.0,14237.0,14268.0,4988,0
2020-12-10,21:00:00,14248.0,14169.0,14162.0,14258.0,14135,0
2020-12-10,22:00:00,14168.0,14219.0,14123.0,14220.0,29156,0
2020-12-10,23:00:00,14219.0,14251.0,14205.0,14254.0,13765,0
2020-12-11,00:00:00,14252.0,14230.0,14223.0,14272.0,9432,0
2020-12-11,01:00:00,14229.0,14221.0,14217.0,14251.0,3940,0
2020-12-11,02:00:00,14221.0,14252.0,14220.0,14257.0,2422,0
2020-12-11,03:00:00,14252.0,14240.0,14232.0,14258.0,1628,0
2020-12-11,04:00:00,14240.0,14277.0,14235.0,14280.0,3565,0
2020-12-11,05:00:00,14277.0,14274.0,14274.0,14278.0,127,0
2020-12-11,08:00:00,14288.0,14307.0,14288.0,14320.0,8842,0
2020-12-11,09:00:00,14307.0,14264.0,14264.0,14340.0,49641,0
2020-12-11,10:00:00,14264.0,14152.0,14138.0,14275.0,54212,0
2020-12-11,11:00:00,14152.0,14182.0,14091.0,14183.0,46366,-1
2020-12-11,12:00:00,14182.0,14193.0,14148.0,14206.0,21254,0
2020-12-11,13:00:00,14193.0,14239.0,14185.0,14246.0,19107,0
2020-12-11,15:00:00,14240.0,14217.0,14211.0,14261.0,6982,0
2020-12-11,16:00:00,14217.0,14202.0,14178.0,14230.0,10144,0
2020-12-11,17:00:00,14202.0,14189.0,14185.0,14222.0,6537,0
2020-12-11,18:00:00,14188.0,14170.0,14170.0,14207.0,6073,0
2020-12-11,19:00:00,14170.0,14180.0,14155.0,14182.0,7412,0
2020-12-11,20:00:00,14181.0,14188.0,14166.0,14193.0,4405,0
2020-12-11,21:00:00,14188.0,14195.0,14177.0,14196.0,2957,0
2020-12-11,22:00:00,14195.0,14181.0,14161.0,14197.0,7438,0
2020-12-11,23:00:00,14181.0,14187.0,14172.0,14220.0,10510,0
2020-12-12,00:00:00,14187.0,14179.0,14168.0,14198.0,4651,0
2020-12-12,01:00:00,14180.0,14186.0,14165.0,14190.0,2907,0
2020-12-12,02:00:00,14186.0,14206.0,14180.0,14212.0,2805,0
2020-12-12,03:00:00,14205.0,14224.0,14200.0,14237.0,4126,0
2020-12-12,04:00:00,14223.0,14207.0,14203.0,14232.0,2553,0
2020-12-12,05:00:00,14205.0,14203.0,14203.0,14208.0,77,0
2020-12-14,08:00:00,14265.0,14248.0,14244.0,14277.0,9324,0
2020-12-14,09:00:00,14248.0,14237.0,14201.0,14286.0,51023,0
2020-12-14,10:00:00,14237.0,14223.0,14211.0,14260.0,23760,0
2020-12-14,11:00:00,14222.0,14228.0,14212.0,14245.0,13119,0
2020-12-14,12:00:00,14229.0,14248.0,14225.0,14270.0,13004,0
2020-12-14,13:00:00,14247.0,14201.0,14196.0,14250.0,13218,0
2020-12-14,15:00:00,14191.0,14204.0,14173.0,14214.0,5940,0
2020-12-14,16:00:00,14204.0,14189.0,14180.0,14208.0,3406,0
2020-12-14,17:00:00,14189.0,14189.0,14178.0,14195.0,2655,0
2020-12-14,18:00:00,14190.0,14195.0,14183.0,14202.0,1919,0
2020-12-14,19:00:00,14196.0,14207.0,14193.0,14209.0,1897,0
2020-12-14,20:00:00,14207.0,14209.0,14201.0,14212.0,1425,0
2020-12-14,21:00:00,14209.0,14204.0,14185.0,14211.0,3145,0
2020-12-14,22:00:00,14204.0,14202.0,14188.0,14206.0,3294,0
2020-12-14,23:00:00,14201.0,14204.0,14193.0,14222.0,4650,0
2020-12-15,00:00:00,14204.0,14205.0,14192.0,14213.0,2905,0
2020-12-15,01:00:00,14204.0,14190.0,14190.0,14211.0,1243,0
2020-12-15,02:00:00,14190.0,14204.0,14174.0,14208.0,3143,0
2020-12-15,03:00:00,14203.0,14203.0,14191.0,14207.0,933,0
2020-12-15,04:00:00,14202.0,14184.0,14176.0,14203.0,2075,0
2020-12-15,05:00:00,14185.0,14185.0,14181.0,14186.0,75,0
2020-12-15,08:00:00,14162.0,14173.0,14136.0,14175.0,8401,0
2020-12-15,09:00:00,14173.0,14138.0,14121.0,14233.0,52574,0
2020-12-15,10:00:00,14140.0,14109.0,14079.0,14146.0,44918,0
2020-12-15,11:00:00,14108.0,14081.0,14062.0,14116.0,26966,0
2020-12-15,12:00:00,14081.0,14058.0,14030.0,14092.0,21921,0
2020-12-15,13:00:00,14057.0,14080.0,14037.0,14086.0,15978,0
2020-12-15,15:00:00,14098.0,14111.0,14096.0,14131.0,6861,0
2020-12-15,16:00:00,14111.0,14133.0,14109.0,14139.0,4796,0
2020-12-15,17:00:00,14134.0,14132.0,14131.0,14141.0,1929,0
2020-12-15,18:00:00,14132.0,14126.0,14123.0,14135.0,1700,0
2020-12-15,19:00:00,14125.0,14123.0,14119.0,14133.0,1295,0
2020-12-15,20:00:00,14123.0,14127.0,14123.0,14136.0,1645,0
2020-12-15,21:00:00,14128.0,14165.0,14128.0,14170.0,7282,0
2020-12-15,22:00:00,14165.0,14168.0,14154.0,14175.0,5686,0
2020-12-15,23:00:00,14168.0,14163.0,14158.0,14172.0,3226,0
2020-12-16,00:00:00,14163.0,14161.0,14148.0,14169.0,2810,0
2020-12-16,01:00:00,14161.0,14187.0,14161.0,14188.0,2961,0
2020-12-16,02:00:00,14186.0,14195.0,14186.0,14198.0,1579,0
2020-12-16,03:00:00,14195.0,14201.0,14189.0,14207.0,1544,0
2020-12-16,04:00:00,14202.0,14194.0,14192.0,14209.0,2232,0
2020-12-16,05:00:00,14195.0,14195.0,14194.0,14200.0,96,0
2020-12-16,08:00:00,14194.0,14195.0,14186.0,14206.0,4828,0
2020-12-16,09:00:00,14195.0,14276.0,14188.0,14290.0,43273,0
2020-12-16,10:00:00,14275.0,14299.0,14265.0,14303.0,16174,0
2020-12-16,11:00:00,14299.0,14310.0,14283.0,14312.0,8738,0
2020-12-16,12:00:00,14311.0,14293.0,14283.0,14318.0,9617,0
2020-12-16,13:00:00,14292.0,14323.0,14277.0,14329.0,12688,0
2020-12-16,15:00:00,14203.0,14218.0,14190.0,14230.0,7841,0
2020-12-16,16:00:00,14218.0,14228.0,14215.0,14236.0,3727,0
2020-12-16,17:00:00,14229.0,14223.0,14222.0,14231.0,1909,0
2020-12-16,18:00:00,14223.0,14230.0,14218.0,14231.0,1413,0
2020-12-16,19:00:00,14230.0,14228.0,14226.0,14234.0,1167,0
2020-12-16,20:00:00,14228.0,14223.0,14218.0,14229.0,1496,0
2020-12-16,21:00:00,14223.0,14215.0,14210.0,14226.0,3904,0
2020-12-16,22:00:00,14215.0,14197.0,14176.0,14219.0,10151,0
2020-12-16,23:00:00,14197.0,14183.0,14170.0,14198.0,6702,0
2020-12-17,00:00:00,14183.0,14199.0,14180.0,14204.0,2938,0
2020-12-17,01:00:00,14199.0,14205.0,14191.0,14207.0,1558,0
2020-12-17,02:00:00,14204.0,14205.0,14197.0,14212.0,1143,0
2020-12-17,03:00:00,14205.0,14221.0,14180.0,14224.0,2890,0
2020-12-17,04:00:00,14222.0,14224.0,14213.0,14230.0,2251,0
2020-12-17,05:00:00,14225.0,14225.0,14224.0,14225.0,83,0
2020-12-17,08:00:00,14222.0,14214.0,14202.0,14224.0,6138,0
2020-12-17,09:00:00,14214.0,14138.0,14126.0,14225.0,60635,0
2020-12-17,10:00:00,14138.0,14133.0,14086.0,14153.0,40952,0
2020-12-17,11:00:00,14133.0,14136.0,14114.0,14153.0,19396,0
2020-12-17,12:00:00,14137.0,14175.0,14106.0,14180.0,18072,0
2020-12-17,13:00:00,14174.0,14186.0,14163.0,14190.0,17347,0
2020-12-17,15:00:00,14175.0,14170.0,14160.0,14178.0,4577,0
2020-12-17,16:00:00,14171.0,14170.0,14169.0,14184.0,3160,0
2020-12-17,17:00:00,14169.0,14164.0,14163.0,14176.0,2050,0
2020-12-17,18:00:00,14164.0,14156.0,14155.0,14170.0,2336,0
2020-12-17,19:00:00,14156.0,14159.0,14153.0,14166.0,1840,0
2020-12-17,20:00:00,14159.0,14166.0,14159.0,14168.0,1378,0
2020-12-17,21:00:00,14166.0,14149.0,14147.0,14173.0,3746,0
2020-12-17,22:00:00,14149.0,14152.0,14141.0,14165.0,7015,0
2020-12-17,23:00:00,14153.0,14154.0,14145.0,14158.0,2750,0
2020-12-18,00:00:00,14153.0,14155.0,14147.0,14163.0,1601,0
2020-12-18,01:00:00,14156.0,14155.0,14152.0,14159.0,682,0
2020-12-18,02:00:00,14155.0,14176.0,14155.0,14192.0,5449,0
2020-12-18,03:00:00,14177.0,14186.0,14171.0,14186.0,843,0
2020-12-18,04:00:00,14186.0,14197.0,14179.0,14204.0,3822,0
2020-12-18,05:00:00,14197.0,14198.0,14195.0,14199.0,87,0
2020-12-18,08:00:00,14190.0,14183.0,14173.0,14198.0,5435,0
2020-12-18,09:00:00,14182.0,14208.0,14167.0,14222.0,42093,0
2020-12-18,10:00:00,14209.0,14158.0,14134.0,14215.0,33266,0
2020-12-18,11:00:00,14158.0,14172.0,14157.0,14186.0,15783,0
2020-12-18,12:00:00,14172.0,14161.0,14142.0,14179.0,11803,0
2020-12-18,13:00:00,14161.0,14137.0,14128.0,14162.0,13325,0
2020-12-18,15:00:00,14140.0,14135.0,14132.0,14151.0,3292,0
2020-12-18,16:00:00,14135.0,14152.0,14130.0,14158.0,3696,0
2020-12-18,17:00:00,14151.0,14154.0,14149.0,14166.0,2764,0
2020-12-18,18:00:00,14154.0,14155.0,14147.0,14159.0,1406,0
2020-12-18,19:00:00,14155.0,14158.0,14151.0,14160.0,973,0
2020-12-18,20:00:00,14157.0,14155.0,14152.0,14163.0,1325,0
2020-12-18,21:00:00,14154.0,14153.0,14151.0,14157.0,1096,0
2020-12-18,22:00:00,14153.0,14142.0,14134.0,14160.0,4326,0
2020-12-18,23:00:00,14143.0,14148.0,14135.0,14153.0,3979,0
2020-12-19,00:00:00,14148.0,14144.0,14140.0,14155.0,2041,0
2020-12-19,01:00:00,14144.0,14167.0,14143.0,14175.0,4329,0
2020-12-19,02:00:00,14166.0,14167.0,14162.0,14178.0,2017,0
2020-12-19,03:00:00,14166.0,14159.0,14155.0,14169.0,1081,0
2020-12-19,04:00:00,14160.0,14169.0,14140.0,14169.0,2798,0
2020-12-19,05:00:00,14168.0,14168.0,14167.0,14169.0,164,0
2020-12-21,08:00:00,14154.0,14147.0,14143.0,14164.0,5204,0
2020-12-21,09:00:00,14147.0,14090.0,14021.0,14174.0,62861,0
2020-12-21,10:00:00,14091.0,14202.0,14085.0,14210.0,46674,0
2020-12-21,11:00:00,14202.0,14244.0,14187.0,14250.0,27524,0
2020-12-21,12:00:00,14245.0,14289.0,14239.0,14301.0,21426,0
2020-12-21,13:00:00,14289.0,14311.0,14283.0,14312.0,12112,0
2020-12-21,15:00:00,14320.0,14298.0,14285.0,14322.0,7300,0
2020-12-21,16:00:00,14297.0,14294.0,14283.0,14302.0,3548,0
2020-12-21,17:00:00,14294.0,14261.0,14250.0,14294.0,7264,0
2020-12-21,18:00:00,14261.0,14156.0,14139.0,14262.0,29929,0
2020-12-21,19:00:00,14158.0,14197.0,14143.0,14206.0,12859,0
2020-12-21,20:00:00,14195.0,14195.0,14182.0,14212.0,7295,0
2020-12-21,21:00:00,14195.0,14188.0,14171.0,14197.0,5617,0
2020-12-21,22:00:00,14188.0,14224.0,14179.0,14233.0,10087,0
2020-12-21,23:00:00,14223.0,14211.0,14186.0,14230.0,10270,0
2020-12-22,00:00:00,14212.0,14237.0,14205.0,14247.0,5770,0
2020-12-22,01:00:00,14238.0,14262.0,14237.0,14274.0,5042,0
2020-12-22,02:00:00,14262.0,14278.0,14256.0,14284.0,2578,0
2020-12-22,03:00:00,14279.0,14272.0,14266.0,14287.0,1590,0
2020-12-22,04:00:00,14273.0,14253.0,14235.0,14274.0,3113,0
2020-12-22,05:00:00,14252.0,14255.0,14252.0,14255.0,74,0
2020-12-22,08:00:00,14255.0,14229.0,14224.0,14267.0,7867,0
2020-12-22,09:00:00,14229.0,14256.0,14215.0,14278.0,40377,0
2020-12-22,10:00:00,14255.0,14314.0,14241.0,14334.0,35732,0
2020-12-22,11:00:00,14315.0,14277.0,14255.0,14322.0,23268,0
2020-12-22,12:00:00,14277.0,14206.0,14186.0,14280.0,29586,0
2020-12-22,13:00:00,14206.0,14043.0,14042.0,14207.0,46180,0
2020-12-22,15:00:00,14038.0,14084.0,14000.0,14104.0,16029,-1
2020-12-22,16:00:00,14084.0,14123.0,14078.0,14128.0,8534,0
2020-12-22,17:00:00,14123.0,14111.0,14109.0,14138.0,6405,0
2020-12-22,18:00:00,14110.0,14119.0,14104.0,14123.0,4179,0
2020-12-22,19:00:00,14119.0,14117.0,14113.0,14126.0,2102,0
2020-12-22,20:00:00,14118.0,14115.0,14114.0,14128.0,1998,0
2020-12-22,21:00:00,14114.0,14113.0,14105.0,14121.0,2760,0
2020-12-22,22:00:00,14113.0,14093.0,14082.0,14114.0,7893,0
2020-12-22,23:00:00,14094.0,14088.0,14070.0,14104.0,9462,0
2020-12-23,00:00:00,14088.0,14083.0,14066.0,14113.0,6587,0
2020-12-23,01:00:00,14083.0,14090.0,14076.0,14095.0,1762,0
2020-12-23,02:00:00,14089.0,14090.0,14088.0,14105.0,1439,0
2020-12-23,03:00:00,14089.0,14100.0,14070.0,14103.0,1900,0
2020-12-23,04:00:00,14099.0,14098.0,14079.0,14123.0,3730,0
2020-12-23,05:00:00,14100.0,14101.0,14098.0,14101.0,94,0
2020-12-23,08:00:00,14101.0,14060.0,14051.0,14104.0,8916,0
2020-12-23,09:00:00,14060.0,14127.0,14031.0,14154.0,59134,0
2020-12-23,10:00:00,14126.0,14121.0,14093.0,14141.0,26321,0
2020-12-23,11:00:00,14122.0,14130.0,14108.0,14157.0,19711,0
2020-12-23,12:00:00,14130.0,14155.0,14122.0,14181.0,19031,0
2020-12-23,13:00:00,14155.0,14115.0,14111.0,14173.0,15947,0
2020-12-23,15:00:00,14130.0,14143.0,14129.0,14149.0,5297,0
2020-12-23,16:00:00,14143.0,14144.0,14138.0,14151.0,2072,0
2020-12-23,17:00:00,14144.0,14145.0,14140.0,14146.0,1302,0
2020-12-23,18:00:00,14145.0,14153.0,14144.0,14154.0,1365,0
2020-12-23,19:00:00,14153.0,14143.0,14141.0,14153.0,1241,0
2020-12-23,20:00:00,14143.0,14140.0,14130.0,14145.0,2438,0
2020-12-23,21:00:00,14139.0,14143.0,14134.0,14152.0,2067,0
2020-12-23,22:00:00,14143.0,14156.0,14138.0,14161.0,3916,0
2020-12-23,23:00:00,14156.0,14154.0,14148.0,14165.0,4347,0
2020-12-24,00:00:00,14154.0,14171.0,14152.0,14173.0,2855,0
2020-12-24,01:00:00,14171.0,14171.0,14166.0,14178.0,1665,0
2020-12-24,02:00:00,14171.0,14170.0,14167.0,14176.0,737,0
2020-12-24,03:00:00,14171.0,14165.0,14162.0,14175.0,913,0
2020-12-24,04:00:00,14165.0,14153.0,14146.0,14166.0,2213,0
2020-12-24,05:00:00,14153.0,14152.0,14152.0,14154.0,65,0
2020-12-24,08:00:00,14176.0,14206.0,14176.0,14214.0,10198,0
2020-12-24,09:00:00,14207.0,14238.0,14179.0,14272.0,66852,0
2020-12-24,10:00:00,14238.0,14257.0,14214.0,14288.0,31801,0
2020-12-24,11:00:00,14257.0,14265.0,14247.0,14277.0,14343,0
2020-12-24,12:00:00,14265.0,14244.0,14230.0,14274.0,12003,0
2020-12-24,13:00:00,14244.0,14244.0,14220.0,14252.0,13857,0
2020-12-24,15:00:00,14273.0,14274.0,14265.0,14279.0,4707,0
2020-12-24,16:00:00,14274.0,14274.0,14270.0,14284.0,2992,0
2020-12-24,17:00:00,14273.0,14278.0,14272.0,14281.0,1147,0
2020-12-24,18:00:00,14278.0,14275.0,14274.0,14281.0,832,0
2020-12-24,19:00:00,14274.0,14276.0,14272.0,14277.0,680,0
2020-12-24,20:00:00,14275.0,14266.0,14260.0,14275.0,2263,0
2020-12-24,21:00:00,14266.0,14266.0,14262.0,14270.0,1102,0
2020-12-24,22:00:00,14265.0,14296.0,14263.0,14303.0,6969,0
2020-12-24,23:00:00,14297.0,14307.0,14295.0,14314.0,5339,0
2020-12-25,00:00:00,14307.0,14303.0,14297.0,14308.0,2742,0
2020-12-25,01:00:00,14303.0,14315.0,14293.0,14317.0,2284,0
2020-12-25,02:00:00,14315.0,14308.0,14304.0,14315.0,631,0
2020-12-25,03:00:00,14307.0,14305.0,14300.0,14308.0,546,0
2020-12-25,04:00:00,14305.0,14298.0,14280.0,14305.0,2725,0
2020-12-25,05:00:00,14299.0,14300.0,14298.0,14301.0,76,0
2020-12-25,08:00:00,14324.0,14324.0,14313.0,14336.0,7225,0
2020-12-25,09:00:00,14325.0,14362.0,14306.0,14382.0,40453,0
2020-12-25,10:00:00,14362.0,14367.0,14345.0,14380.0,17054,0
2020-12-25,11:00:00,14366.0,14284.0,14245.0,14377.0,40609,0
2020-12-25,12:00:00,14284.0,14287.0,14268.0,14297.0,12684,0
2020-12-25,13:00:00,14287.0,14305.0,14278.0,14306.0,9604,0
2020-12-25,15:00:00,14307.0,14304.0,14294.0,14315.0,2926,0
2020-12-25,16:00:00,14305.0,14302.0,14301.0,14311.0,797,0
2020-12-25,17:00:00,14302.0,14303.0,14299.0,14305.0,605,0
2020-12-25,18:00:00,14303.0,14298.0,14292.0,14304.0,1271,0
2020-12-25,19:00:00,14298.0,14302.0,14296.0,14303.0,394,0
2020-12-25,20:00:00,14302.0,14301.0,14299.0,14304.0,414,0
2020-12-25,21:00:00,14301.0,14301.0,14296.0,14302.0,443,0
2020-12-25,22:00:00,14301.0,14308.0,14299.0,14311.0,1052,0
2020-12-25,23:00:00,14307.0,14301.0,14300.0,14309.0,549,0
2020-12-26,00:00:00,14300.0,14300.0,14298.0,14303.0,464,0
2020-12-26,01:00:00,14300.0,14304.0,14298.0,14306.0,317,0
2020-12-26,02:00:00,14304.0,14293.0,14260.0,14304.0,2630,0
2020-12-26,03:00:00,14291.0,14290.0,14280.0,14298.0,422,0
2020-12-26,04:00:00,14290.0,14294.0,14288.0,14304.0,836,0
2020-12-26,05:00:00,14294.0,14294.0,14294.0,14295.0,107,0
2020-12-28,08:00:00,14325.0,14341.0,14319.0,14346.0,6968,0
2020-12-28,09:00:00,14341.0,14402.0,14329.0,14416.0,45616,0
2020-12-28,10:00:00,14402.0,14402.0,14386.0,14422.0,22044,0
2020-12-28,11:00:00,14402.0,14406.0,14398.0,14423.0,9416,0
2020-12-28,12:00:00,14407.0,14433.0,14402.0,14435.0,10448,0
2020-12-28,13:00:00,14432.0,14436.0,14429.0,14444.0,13146,0
2020-12-28,15:00:00,14436.0,14432.0,14422.0,14442.0,3420,0
2020-12-28,16:00:00,14432.0,14431.0,14427.0,14436.0,1645,0
2020-12-28,17:00:00,14431.0,14437.0,14427.0,14439.0,1022,0
2020-12-28,18:00:00,14437.0,14450.0,14434.0,14455.0,2604,0
2020-12-28,19:00:00,14450.0,14462.0,14449.0,14467.0,3145,0
