mini_russell_date,mini_russell_time,mini_russell_open,mini_russell_high,mini_russell_close,mini_russell_low,mini_russell_volume,predict
2019-07-23,14:59:00,1555.6,1557.3,1557.1,1554.6,11036,0
2019-07-23,15:59:00,1557.1,1558.1,1555.9,1554.6,11379,0
2019-07-23,16:00:00,1555.9,1555.9,1555.6,1555.6,18,0
2019-07-23,17:57:00,1555.4,1557.2,1556.6,1555.1,391,0
2019-07-23,18:59:00,1556.8,1557.3,1557.2,1556.1,184,0
2019-07-23,19:59:00,1557.2,1557.2,1556.3,1555.6,210,0
2019-07-23,20:59:00,1556.6,1558.5,1557.7,1556.5,447,0
2019-07-23,21:59:00,1557.6,1558.3,1558.2,1557.2,293,0
2019-07-23,22:59:00,1558.2,1558.2,1558,1557.5,221,0
2019-07-23,23:59:00,1558,1558.1,1557.4,1557.4,119,0
2019-07-24,00:58:00,1557.3,1557.4,1556.4,1556.1,211,0
2019-07-24,01:58:00,1556.6,1556.8,1555.8,1555.7,366,0
2019-07-24,02:59:00,1555.8,1556.1,1553.4,1552.2,1316,0
2019-07-24,03:59:00,1553.4,1554.5,1552.4,1551.4,871,0
2019-07-24,04:59:00,1552.3,1553.5,1551.7,1550.6,1353,0
2019-07-24,05:59:00,1551.7,1553.6,1553.2,1551.2,798,0
2019-07-24,06:59:00,1553.2,1554,1552.7,1552.3,1511,0
2019-07-24,07:59:00,1552.9,1554.5,1553.4,1552.1,1598,0
2019-07-24,08:59:00,1553.5,1561.5,1558.1,1551.6,14810,0
2019-07-24,09:59:00,1558.1,1564.6,1563,1558,21940,0
2019-07-24,10:59:00,1562.8,1563.7,1562.2,1559.7,7932,1
2019-07-24,11:59:00,1562.1,1573.1,1572.2,1561.7,16559,0
2019-07-24,12:59:00,1572.2,1575.2,1574.2,1571,10084,0
2019-07-24,13:59:00,1574.2,1579.4,1579.3,1573.1,13942,0
2019-07-24,14:59:00,1579.4,1585.9,1583.2,1578.3,25420,0
2019-07-24,15:59:00,1583.2,1584.6,1583.7,1581.6,14225,0
2019-07-24,16:00:00,1583.6,1583.8,1583.8,1583.4,37,0
2019-07-24,17:59:00,1583.7,1584.6,1583.9,1583.7,483,0
2019-07-24,18:59:00,1583.9,1585.3,1585.3,1583.8,185,0
2019-07-24,19:59:00,1585,1585.4,1585.1,1583.9,418,0
2019-07-24,20:59:00,1585.1,1586,1584.9,1584.8,294,0
2019-07-24,21:59:00,1584.9,1586.1,1586.1,1584.6,164,0
2019-07-24,22:59:00,1586.1,1586.4,1586.2,1585.6,273,0
2019-07-24,23:59:00,1586.2,1586.7,1586.2,1585.7,307,0
2019-07-25,00:59:00,1586.1,1587.6,1586.9,1585.9,400,0
2019-07-25,01:59:00,1586.8,1587.7,1587.3,1586.6,465,0
2019-07-25,02:59:00,1587.4,1587.4,1585,1584.2,1127,0
2019-07-25,03:59:00,1584.9,1585.8,1585.7,1584.2,1607,0
2019-07-25,04:59:00,1585.6,1586.7,1586.6,1584.6,1076,0
2019-07-25,05:59:00,1586.6,1586.7,1584.4,1583.8,1138,0
2019-07-25,06:59:00,1584.5,1588.2,1588.1,1583.8,2158,0
2019-07-25,07:59:00,1587.9,1588.9,1585.3,1584.8,4486,0
2019-07-25,08:59:00,1585.4,1585.7,1575.8,1573.1,23078,0
2019-07-25,09:59:00,1575.9,1579.8,1576.3,1574,15133,0
2019-07-25,10:59:00,1576.3,1577.8,1572.7,1570.7,10203,0
2019-07-25,11:59:00,1572.8,1573.1,1567.4,1562.4,15345,0
2019-07-25,12:59:00,1567.4,1568.7,1566.8,1563.5,12581,0
2019-07-25,13:59:00,1566.8,1569.2,1565,1563.5,6100,0
2019-07-25,14:59:00,1565.1,1565.5,1562.9,1561.3,13612,0
2019-07-25,15:59:00,1563,1565.4,1562.2,1561.9,13675,0
2019-07-25,16:00:00,1562.3,1562.4,1562.4,1561.9,18,0
2019-07-25,17:59:00,1562.5,1563.7,1563.1,1562.1,419,0
2019-07-25,18:58:00,1563.1,1564.4,1564.1,1563.1,224,0
2019-07-25,19:59:00,1564.1,1564.8,1563.8,1563.2,523,0
2019-07-25,20:59:00,1563.8,1565.4,1565,1563.3,491,0
2019-07-25,21:59:00,1565,1565.5,1565,1564.6,411,0
2019-07-25,22:59:00,1565,1565.3,1565.2,1564.5,250,0
2019-07-25,23:59:00,1565.2,1565.9,1565.3,1565.1,193,0
2019-07-26,00:59:00,1565.2,1565.8,1565.5,1565,193,0
2019-07-26,01:59:00,1565.6,1565.9,1565.2,1564.4,828,0
2019-07-26,02:59:00,1565.2,1566.6,1566.2,1564.1,1664,0
2019-07-26,03:59:00,1566.2,1566.6,1565.8,1565.1,480,0
2019-07-26,04:59:00,1565.9,1568.4,1568.3,1565.5,1279,0
2019-07-26,05:59:00,1568.3,1569.1,1566.7,1566.7,1047,0
2019-07-26,06:59:00,1566.8,1566.9,1565.6,1565.4,1101,0
2019-07-26,07:59:00,1565.6,1566.4,1565,1562,3089,0
2019-07-26,08:59:00,1565.1,1574,1572.2,1564.3,16703,0
2019-07-26,09:59:00,1572.3,1575.8,1574.9,1569.8,19567,0
2019-07-26,10:59:00,1574.7,1576.9,1576.6,1574,7323,0
2019-07-26,11:59:00,1576.6,1576.7,1575.8,1572.6,5304,0
2019-07-26,12:59:00,1575.8,1578.1,1576.9,1575.3,5207,0
2019-07-26,13:59:00,1576.8,1582.3,1582,1575.9,7051,0
2019-07-26,14:59:00,1582,1585.1,1581.9,1581.3,20321,0
2019-07-26,15:59:00,1582,1582.8,1581.1,1580.6,12775,0
2019-07-26,16:00:00,1581.1,1581.3,1580.4,1580.4,43,0
2019-07-28,17:59:00,1579.8,1582.4,1581.4,1579.8,227,0
2019-07-28,18:59:00,1581.3,1581.5,1581,1580.6,147,0
2019-07-28,19:59:00,1580.9,1581.3,1579.3,1579.3,302,0
2019-07-28,20:59:00,1579.5,1580.7,1579.9,1579.3,299,0
2019-07-28,21:58:00,1580.1,1580.1,1579.2,1578.6,300,0
2019-07-28,22:59:00,1579.2,1579.4,1579.1,1578.9,112,0
2019-07-28,23:59:00,1579.1,1579.6,1579.3,1579.1,136,0
2019-07-29,00:59:00,1579.2,1579.3,1578.9,1578.3,206,0
2019-07-29,01:59:00,1578.9,1579.3,1578.8,1578.6,326,0
2019-07-29,02:59:00,1578.8,1581.3,1580.7,1578.4,568,0
2019-07-29,03:59:00,1580.8,1581.6,1580.9,1580.1,397,0
2019-07-29,04:59:00,1580.9,1581.4,1580,1579.2,594,0
2019-07-29,05:59:00,1580.1,1581.7,1580.6,1580.1,306,0
2019-07-29,06:59:00,1580.7,1583.5,1583.1,1580.4,813,0
2019-07-29,07:59:00,1583.1,1583.2,1582.1,1581.6,872,0
2019-07-29,08:59:00,1582.2,1584.5,1573.1,1572.8,14264,0
2019-07-29,09:59:00,1573,1573.9,1571.1,1566.4,15019,0
2019-07-29,10:59:00,1571.1,1573.1,1572.4,1568.4,7016,0
2019-07-29,11:59:00,1572.5,1572.7,1571.3,1568.8,4662,0
2019-07-29,12:59:00,1571.3,1572.2,1569.5,1568.1,4760,0
2019-07-29,13:59:00,1569.5,1572.5,1570,1568.6,4520,0
2019-07-29,14:59:00,1570.1,1572.4,1572,1568.5,13738,0
2019-07-29,15:59:00,1572.1,1572.8,1572.7,1570.3,9160,0
2019-07-29,16:00:00,1572.6,1573,1573,1572.6,61,0
2019-07-29,17:59:00,1572.8,1573.9,1573.9,1572.1,300,0
2019-07-29,18:59:00,1573.9,1574.2,1573.8,1573.7,216,0
2019-07-29,19:59:00,1573.8,1574.8,1573.6,1573.5,343,0
2019-07-29,20:58:00,1573.5,1574.6,1573.8,1573,259,0
2019-07-29,21:59:00,1573.9,1575,1574.3,1573.9,303,0
2019-07-29,22:59:00,1574.3,1574.8,1574.2,1573.9,208,0
2019-07-29,23:59:00,1574.2,1574.5,1574.3,1573.9,178,0
2019-07-30,00:59:00,1574.3,1574.7,1574,1573.8,159,0
2019-07-30,01:59:00,1574,1574,1572.5,1572.4,416,0
2019-07-30,02:59:00,1572.5,1572.6,1570.7,1569.6,934,0
2019-07-30,03:59:00,1570.5,1570.6,1567.4,1567.3,1179,0
2019-07-30,04:59:00,1567.5,1568.1,1567,1566.1,1499,0
2019-07-30,05:59:00,1567,1567.5,1566.8,1564.9,1249,0
2019-07-30,06:59:00,1566.9,1567.1,1562.9,1561.5,2969,0
2019-07-30,07:59:00,1562.8,1564.4,1561.4,1561.1,2877,0
2019-07-30,08:59:00,1561.6,1565.4,1562.4,1557.4,20028,0
2019-07-30,09:59:00,1562.4,1571.1,1568.6,1560.7,20337,1
2019-07-30,10:59:00,1568.7,1579.8,1577.6,1568.6,16383,0
2019-07-30,11:59:00,1577.7,1581.6,1579.8,1576.6,9556,0
2019-07-30,12:59:00,1579.9,1582.8,1582.4,1578.8,5883,0
2019-07-30,13:59:00,1582.5,1586.3,1585,1581.9,8052,0
2019-07-30,14:59:00,1585.1,1588,1587.9,1584.3,20517,0
2019-07-30,15:59:00,1587.8,1589.4,1586.7,1586.3,18580,0
2019-07-30,16:00:00,1586.6,1587,1586.8,1586.5,39,0
2019-07-30,17:59:00,1587,1588.3,1587.1,1586.4,662,0
2019-07-30,18:59:00,1587.1,1587.1,1586.8,1586.2,150,0
2019-07-30,19:59:00,1586.8,1588.5,1587.1,1586.6,413,0
2019-07-30,20:59:00,1587.4,1588.1,1586.5,1586.3,613,0
2019-07-30,21:59:00,1586.3,1588.2,1587.8,1586.2,217,0
2019-07-30,22:59:00,1587.8,1589.5,1589.1,1587.5,419,0
2019-07-30,23:58:00,1589.2,1589.9,1589.7,1589,173,0
2019-07-31,00:59:00,1589.8,1590.4,1589.9,1589.3,302,0
2019-07-31,01:59:00,1589.9,1590.7,1587.8,1587.5,1153,0
2019-07-31,02:59:00,1587.8,1589.4,1588.6,1587.5,839,0
2019-07-31,03:59:00,1588.7,1590.7,1589.3,1588.6,1106,0
2019-07-31,04:59:00,1589,1590.7,1590.5,1589,631,0
2019-07-31,05:59:00,1590.5,1590.7,1588.9,1588.1,843,0
2019-07-31,06:59:00,1588.7,1590.3,1589.3,1588.7,1071,0
2019-07-31,07:59:00,1589.3,1590.4,1589,1588.7,1915,0
2019-07-31,08:59:00,1588.9,1596.4,1593.4,1587.9,22108,0
2019-07-31,09:59:00,1593.4,1595.5,1594.8,1589.6,17330,0
2019-07-31,10:59:00,1594.9,1603.5,1600.8,1594,20846,0
2019-07-31,11:59:00,1600.7,1601.5,1597.6,1596.1,8070,0
2019-07-31,12:59:00,1597.6,1600.9,1598.1,1597.3,8797,0
2019-07-31,13:59:00,1598.1,1600.6,1578.3,1566,50592,0
2019-07-31,14:59:00,1578.2,1590.9,1576.7,1576.4,56462,0
2019-07-31,15:59:00,1576.7,1578.2,1574.1,1572.8,32458,0
2019-07-31,16:00:00,1573.9,1573.9,1573.5,1573.5,25,0
2019-07-31,17:59:00,1572.5,1573.9,1573.5,1569.6,982,0
2019-07-31,18:59:00,1573.6,1575.6,1574.3,1573.5,450,0
2019-07-31,19:59:00,1574.2,1576.1,1575.8,1572.9,1082,0
2019-07-31,20:59:00,1575.9,1580.8,1580.3,1575.6,1117,0
2019-07-31,21:59:00,1580.5,1580.8,1579.1,1578.8,525,0
2019-07-31,22:59:00,1578.9,1581.3,1581.2,1578.7,409,0
2019-07-31,23:59:00,1581.2,1581.3,1579.1,1578.8,325,0
2019-08-01,00:59:00,1579,1579.6,1577.3,1577.2,254,0
2019-08-01,01:59:00,1577.4,1579,1574.6,1574.1,815,0
2019-08-01,02:59:00,1574.6,1580.3,1579.6,1573.9,1491,0
2019-08-01,03:59:00,1579.7,1580.3,1578.8,1576.2,1111,0
2019-08-01,04:59:00,1578.7,1583.1,1581.8,1578.4,1484,0
2019-08-01,05:59:00,1581.9,1583.4,1581.6,1581.1,1037,0
2019-08-01,06:59:00,1581.7,1582.6,1580.3,1579.2,1003,0
