soybean_date,soybean_time,soybean_open,soybean_high,soybean_close,soybean_low,soybean_volume,predict
2018-06-28,01:57:00,863.5,863.5,863.25,863,40,0
2018-06-28,02:58:00,864,864,862.25,862.25,117,0
2018-06-28,03:52:00,862.25,862.75,862.25,860.75,207,0
2018-06-28,04:58:00,862.25,864.75,864.5,862,230,0
2018-06-28,05:59:00,865,865,865,863.75,174,0
2018-06-28,06:58:00,864.25,866,865.75,864.25,58,0
2018-06-28,07:45:00,865.25,866,864.75,864.75,76,0
2018-06-28,08:59:00,865,866.75,862.5,859.5,398,0
2018-06-28,09:59:00,863,864.5,863.25,860.5,1024,0
2018-06-28,10:59:00,863.5,869,868.5,862.5,830,0
2018-06-28,11:58:00,869.25,869.5,867.5,864.5,444,0
2018-06-28,12:59:00,867.5,869,867.5,867.25,701,1
2018-06-28,13:20:00,867.25,867.25,862,860.75,560,0
2018-06-28,19:56:00,867,869.75,867.5,866.5,300,0
2018-06-28,20:59:00,867.75,867.75,867.25,866.75,38,0
2018-06-28,21:58:00,866.5,868.5,868.25,866.25,58,0
2018-06-28,22:57:00,868.5,868.5,867.5,867.5,13,0
2018-06-28,23:53:00,867.75,868.5,868.5,867.5,15,0
2018-06-29,00:57:00,868.25,868.75,867.5,867.25,164,0
2018-06-29,01:57:00,867.5,867.5,867.25,867.25,19,0
2018-06-29,02:56:00,867.25,868.75,867.75,867,150,0
2018-06-29,03:59:00,867.75,870.25,869.75,867,166,0
2018-06-29,04:58:00,870,870.25,868.75,868.25,176,0
2018-06-29,05:58:00,869,869.5,868.75,867.5,267,0
2018-06-29,06:59:00,868.75,869.5,868.5,868.25,456,0
2018-06-29,07:45:00,868.5,871,870.5,867.25,461,0
2018-06-29,08:59:00,870,870.75,869.5,866.5,1593,0
2018-06-29,09:59:00,869.75,877.25,872,868.5,2675,0
2018-06-29,10:59:00,872.5,874,872.25,870.25,2058,0
2018-06-29,11:59:00,872.5,881.75,871.25,868.25,3911,0
2018-06-29,12:59:00,871.5,874,871.25,869.75,2202,1
2018-06-29,13:20:00,871,872,862.75,862.5,2110,0
2018-07-01,19:58:00,864.25,867.5,866.75,863,516,0
2018-07-01,20:58:00,866.5,868,865.25,865.25,148,0
2018-07-01,21:52:00,865.5,867,865.75,865.5,41,0
2018-07-01,22:57:00,865.75,867.5,866,865.75,67,0
2018-07-01,23:41:00,865.5,865.75,865.25,865,21,0
2018-07-02,00:57:00,865.75,866.25,865.75,864.75,47,0
2018-07-02,01:59:00,865.5,865.75,863.75,863.75,143,0
2018-07-02,02:59:00,864.25,864.25,863.75,862.5,68,0
2018-07-02,03:56:00,864.5,866,866,864.25,59,0
2018-07-02,04:57:00,865.75,867.75,866.5,865.75,76,0
2018-07-02,05:59:00,866.5,867.5,865.5,865.5,108,0
2018-07-02,06:58:00,865,866,865,864.75,40,0
2018-07-02,07:45:00,864.75,864.75,862.25,861.5,144,1
2018-07-02,08:59:00,861.75,862.5,852.75,852,2187,0
2018-07-02,09:59:00,853.25,858,857,850.5,1737,0
2018-07-02,10:59:00,856.5,858.5,856.75,855.25,916,0
2018-07-02,11:59:00,856.75,866.75,862,856.5,2474,1
2018-07-02,12:59:00,862.25,862.25,854,854,2144,0
2018-07-02,13:20:00,853.75,856.75,853.25,852,1370,0
2018-07-02,19:51:00,855.5,857,856.5,854.5,109,0
2018-07-02,20:57:00,856.25,857.5,852.5,852.5,268,0
2018-07-02,21:59:00,852.25,853.5,852,851.5,68,0
2018-07-02,22:59:00,851.25,851.5,851,851,14,0
2018-07-02,23:44:00,851,852,851.5,851,50,0
2018-07-03,00:59:00,851.25,852.75,851.5,851,201,0
2018-07-03,01:53:00,851.5,853,851.5,851.5,126,0
2018-07-03,02:58:00,851.75,852,851.75,850.75,211,0
2018-07-03,03:59:00,851.75,854.5,853.5,851.75,70,0
2018-07-03,04:59:00,853.5,855,854.5,852.75,104,0
2018-07-03,05:59:00,854.25,854.5,854,853.5,59,0
2018-07-03,06:58:00,853,854,853.5,853,162,0
2018-07-03,07:45:00,853.5,854.75,854,853,217,0
2018-07-03,08:59:00,854.5,857.25,852.75,849.5,2763,0
2018-07-03,09:59:00,852.5,853.5,850.25,850,1786,0
2018-07-03,10:59:00,850,851.25,851,848.75,2194,0
2018-07-03,11:59:00,851,853.5,849.25,849.25,2165,0
2018-07-03,12:05:00,849.25,849.5,848.25,846.75,1231,0
2018-07-05,08:59:00,847,849.25,848.5,842.5,3872,0
2018-07-05,09:59:00,847.5,850.75,846.5,845.5,3133,0
2018-07-05,10:59:00,846.5,846.75,845,845,1489,0
2018-07-05,11:59:00,845.25,845.5,842.25,841.75,1628,0
2018-07-05,12:59:00,842,842.75,840.5,839.75,1594,0
2018-07-05,13:20:00,840.25,842,838.25,837.75,1925,0
2018-07-05,19:59:00,838.75,840.5,838,837,502,0
2018-07-05,20:59:00,838,843.25,841,838,346,0
2018-07-05,21:54:00,840.5,842,841,839,325,0
2018-07-05,22:57:00,840.5,840.5,839,838.25,338,0
2018-07-05,23:59:00,838,843.5,841.5,837.75,172,0
2018-07-06,00:55:00,841.5,843.5,839.5,839.5,178,0
2018-07-06,01:57:00,840,841.75,841.25,838.25,241,0
2018-07-06,02:55:00,841.25,843,842,840,227,0
2018-07-06,03:35:00,841.25,841.25,839.5,839.5,112,0
2018-07-06,04:56:00,839.25,842.5,841,839,55,0
2018-07-06,05:59:00,840.25,841.25,840.75,840,10,0
2018-07-06,06:59:00,840.5,843.5,842.75,840.5,97,0
2018-07-06,07:45:00,842.75,842.75,840.25,840.25,499,0
2018-07-06,08:59:00,840.75,857.75,853.25,840.5,3785,0
2018-07-06,09:59:00,853.25,860.5,858.75,852.75,3653,0
2018-07-06,10:59:00,858.75,865,864.75,856.5,2731,0
2018-07-06,11:59:00,864.75,871.75,866.25,864.25,3190,0
2018-07-06,12:59:00,866,872.75,871.5,865.5,1590,0
2018-07-06,13:20:00,871.25,880.75,877.5,871,2531,1
2018-07-08,19:56:00,877,879.75,869.5,862.25,1210,0
2018-07-08,20:59:00,869,872.5,871.5,865.75,639,0
2018-07-08,21:57:00,871,871.75,870.75,870.5,127,0
2018-07-08,22:55:00,870.5,870.5,870,868.75,987,0
2018-07-08,23:58:00,869.5,870,869,869,25,0
2018-07-09,00:57:00,868.75,870,868.5,867,503,0
2018-07-09,01:59:00,867.75,869,869,866.5,148,0
2018-07-09,02:58:00,868,869.25,868,867.5,41,0
2018-07-09,03:55:00,867.5,872,868.5,867.25,319,0
2018-07-09,04:59:00,868.25,868.75,866.25,865.75,141,0
2018-07-09,05:59:00,866.25,868.5,867.5,866.25,268,0
2018-07-09,06:59:00,867.5,869.75,868,867,157,0
2018-07-09,07:45:00,868,868.5,868,868,293,1
2018-07-09,08:59:00,868,868,860,859.5,2205,0
2018-07-09,09:59:00,859.75,861,859.5,856.5,2495,1
2018-07-09,10:59:00,859.25,861,854.75,854.75,1151,0
2018-07-09,11:59:00,854.75,857,853,852.5,1436,0
2018-07-09,12:59:00,852.75,853.75,852.5,850.5,1504,0
2018-07-09,13:20:00,852.5,856.5,856,852,1184,0
2018-07-09,19:57:00,855.5,859.25,858.5,853,267,0
2018-07-09,20:59:00,859.25,860,859.5,858,61,1
2018-07-09,21:59:00,858.75,859,853.5,853,173,1
2018-07-09,22:58:00,853.25,853.25,848.5,846.75,286,0
2018-07-09,23:58:00,850,853.5,852.5,848.5,67,0
2018-07-10,00:57:00,852.25,853,852.5,852.25,24,0
2018-07-10,01:54:00,853.75,856.25,855.5,852.75,320,0
2018-07-10,02:53:00,854.75,855.5,851.5,850.75,154,0
2018-07-10,03:40:00,851.75,853,852.25,850.5,58,0
2018-07-10,04:58:00,852.25,853.25,853,849,94,0
2018-07-10,05:52:00,853,855.25,853.75,852.5,94,0
2018-07-10,06:59:00,854.25,856.25,856,853.25,163,0
2018-07-10,07:45:00,856,857.75,856.5,855.25,262,0
2018-07-10,08:59:00,856.75,865,864,854.75,1541,1
2018-07-10,09:59:00,864,864.5,857.25,854.75,2045,0
2018-07-10,10:58:00,857,859.25,855,854.25,1050,0
2018-07-10,11:59:00,855,857.5,855.25,852.5,1328,0
2018-07-10,12:59:00,855,855,854.5,851.75,1567,0
2018-07-10,13:20:00,854,856.75,856,852.25,813,1
2018-07-10,19:59:00,848,850.5,845.25,844.5,856,0
2018-07-10,20:59:00,845.5,846.5,845.5,842.5,705,0
2018-07-10,21:55:00,845.5,848.25,847.75,845.25,264,0
2018-07-10,22:59:00,847.5,847.75,847,846,55,0
2018-07-10,23:45:00,847,848.5,848,846.75,90,0
2018-07-11,00:59:00,847.75,848,844.5,844,148,0
2018-07-11,01:59:00,844.5,845.75,844,843.5,109,0
2018-07-11,02:59:00,843.5,843.75,841.25,841,214,0
2018-07-11,03:58:00,841.25,842.5,842,839,235,0
2018-07-11,04:58:00,841.5,841.75,839.5,838.75,147,0
2018-07-11,05:57:00,839.5,840.5,840.5,839.25,140,0
2018-07-11,06:58:00,840.25,841.5,841,839.75,359,0
2018-07-11,07:45:00,840.5,845.75,844.5,840,526,1
2018-07-11,08:59:00,844.5,846.5,837.5,835.5,2226,0
2018-07-11,09:59:00,838,843,842,837,1968,1
2018-07-11,10:59:00,842,842.25,836.5,836.5,2390,0
2018-07-11,11:59:00,836.5,841.75,839,836.5,2041,0
2018-07-11,12:59:00,839,839.25,836.25,835.25,1831,0
2018-07-11,13:20:00,835.75,836.5,833.25,831.75,1463,0
2018-07-11,19:59:00,835,839.5,837.5,835,863,0
2018-07-11,20:59:00,837.25,838.75,838.5,836,128,0
2018-07-11,21:52:00,838.5,838.5,838.25,838,26,0
2018-07-11,22:58:00,838.25,838.75,838.5,837.75,33,0
2018-07-11,23:57:00,838.5,839.25,839.25,838,27,0
2018-07-12,00:48:00,839.5,841.25,839.25,839,53,0
2018-07-12,01:59:00,839.5,839.5,837,837,204,0
2018-07-12,02:54:00,836.75,837.75,837.5,836.25,83,0
2018-07-12,03:59:00,837.25,839.25,839.25,837,48,0
2018-07-12,04:58:00,839,839.5,838.75,837.5,162,0
2018-07-12,05:53:00,838.75,839,837,836.25,129,0
2018-07-12,06:59:00,836.5,836.5,835.5,835,168,0
2018-07-12,07:45:00,835.75,836.75,836.25,834.5,130,0
2018-07-12,08:59:00,836.5,837.25,834.25,832,1335,0
2018-07-12,09:59:00,834.25,836.75,835.5,832.75,1230,0
2018-07-12,10:59:00,835.75,837.5,831.75,830.75,2162,0
2018-07-12,11:59:00,832.75,837.75,830.5,822.25,3522,0
2018-07-12,12:59:00,830,840,838.5,828.25,1559,1
2018-07-12,13:20:00,838.75,840,834.25,831.75,1080,0
2018-07-12,19:59:00,834.75,838,834,833,259,1
2018-07-12,20:59:00,834.25,834.5,827.25,827.25,405,0
2018-07-12,21:59:00,827.25,827.5,826,823,267,0
2018-07-12,22:48:00,826.25,829,828.25,826.25,52,0
2018-07-12,23:56:00,828.25,829.5,827.75,827.5,50,0
2018-07-13,00:57:00,827.75,831,828.5,827,37,0
2018-07-13,01:59:00,828.5,830.5,827,827,60,0
2018-07-13,02:59:00,827,828,826,825.5,114,0
2018-07-13,03:58:00,826,826.25,826.25,825.25,101,0
2018-07-13,04:56:00,826.25,827,827,825.5,126,0
2018-07-13,05:59:00,827,827.5,827.25,826.25,176,0
2018-07-13,06:52:00,826.75,827,825.75,824.75,233,0
2018-07-13,07:45:00,825.25,825.25,825.25,823,571,1
2018-07-13,08:59:00,824.5,825,813,811.75,2710,0
2018-07-13,09:59:00,813.5,821.25,821.25,812.75,2516,0
2018-07-13,10:59:00,821.25,823.25,820.5,819.5,1561,0
2018-07-13,11:59:00,820.75,821.5,817.75,817.5,1145,0
2018-07-13,12:59:00,818.5,821.25,819,817.5,1794,0
2018-07-13,13:20:00,819,820.75,819,818,1681,0
2018-07-15,19:59:00,818.5,823.25,823.25,815,541,1
2018-07-15,20:58:00,823.5,823.75,819,818.75,78,0
2018-07-15,21:59:00,819.25,819.75,818.5,818.5,63,0
2018-07-15,22:54:00,818.25,818.5,817.75,816.5,92,0
2018-07-15,23:59:00,818,821.25,820.5,817.75,94,0
2018-07-16,00:43:00,820,820.5,818,818,81,0
2018-07-16,01:58:00,818.75,820.5,820.5,818.5,29,0
2018-07-16,02:55:00,820.5,820.5,817.75,817,115,0
2018-07-16,03:57:00,818.25,818.75,818.25,818,67,0
2018-07-16,04:58:00,818.5,818.5,817.5,817,254,0
2018-07-16,05:58:00,817.25,817.25,814.25,810.5,738,0
2018-07-16,06:57:00,814.5,816.25,814.5,812.25,406,0
2018-07-16,07:44:00,815,819,818.25,815,324,0
2018-07-16,08:59:00,818.5,836.25,834.25,818.5,4028,0
2018-07-16,09:59:00,834,835.5,832,829.25,2344,0
2018-07-16,10:59:00,832,837.5,837.25,829,1886,1
2018-07-16,11:59:00,837.25,838,832.25,830.5,1260,0
2018-07-16,12:59:00,832.25,835,831.5,829.25,1254,0
2018-07-16,13:20:00,831.5,834.75,830.75,828.75,1656,0
2018-07-16,19:59:00,833.25,838.75,838.75,833,689,0
2018-07-16,20:59:00,838.75,840,838.25,836.5,784,0
2018-07-16,21:59:00,838.25,842.5,842.5,838,626,0
2018-07-16,22:58:00,842.75,842.75,840,839,157,0
2018-07-16,23:57:00,840.25,840.25,838.25,838.25,83,0
2018-07-17,00:59:00,838.5,839.25,837.25,837.25,20,0
2018-07-17,01:53:00,837.25,838.25,837.75,837,120,0
2018-07-17,02:59:00,837.75,837.75,837,836.75,66,0
2018-07-17,03:58:00,837,837,835.25,835,88,0
2018-07-17,04:48:00,835,836,836,835,25,0
2018-07-17,05:54:00,836,836.5,834,833.75,88,0
2018-07-17,06:59:00,834.25,837,837,833.25,149,0
2018-07-17,07:45:00,837.25,837.5,835,834.75,173,0
2018-07-17,08:59:00,834.75,843.5,839.25,830,2074,0
2018-07-17,09:59:00,838.75,842,839.25,837,1978,0
2018-07-17,10:59:00,839.25,842,840.5,838,1046,0
2018-07-17,11:59:00,840.75,841.5,839,836,1300,0
2018-07-17,12:59:00,839.25,841,837.75,837.25,1292,0
2018-07-17,13:20:00,837.75,840.75,840,837.25,1049,0
2018-07-17,19:59:00,839,843,842.25,837.5,285,0
2018-07-17,20:59:00,842.25,847.5,844.75,842.25,645,0
2018-07-17,21:59:00,845.25,845.25,845,843.25,177,0
2018-07-17,22:57:00,844.25,844.5,843.75,843.75,59,0
2018-07-17,23:51:00,844,844,843.25,843.25,22,0
2018-07-18,00:51:00,844.25,844.25,842.25,841.75,52,0
2018-07-18,01:53:00,842.25,842.25,841.75,841,35,0
2018-07-18,02:58:00,841.5,841.5,841,841,8,0
2018-07-18,03:57:00,841,841.25,841,839.5,49,0
2018-07-18,04:57:00,841.5,844.75,844.75,841.5,58,0
2018-07-18,05:58:00,844.5,844.5,844,843.5,37,0
2018-07-18,06:59:00,844.5,845.75,842.5,842.5,127,0
2018-07-18,07:45:00,842.25,845.75,844,841.5,275,1
2018-07-18,08:59:00,845,846,837.25,834.75,2029,0
2018-07-18,09:58:00,837.25,843.75,840.5,836.75,904,0
2018-07-18,10:59:00,840.25,842,841.75,839.5,628,0
2018-07-18,11:59:00,841.75,843,841.25,840,911,0
2018-07-18,12:59:00,841.5,842,840,840,1289,0
2018-07-18,13:20:00,840.5,842.5,842,840.5,666,0
2018-07-18,19:49:00,842,844.5,843.75,841.75,407,0
2018-07-18,20:46:00,843,843,840.5,840.25,112,0
2018-07-18,21:58:00,840.75,842.5,842.5,839,122,0
2018-07-18,22:55:00,842,842,840.5,840,46,0
2018-07-18,23:47:00,841.5,844,843,840.75,473,0
2018-07-19,00:44:00,842.5,842.75,842.5,842,14,0
2018-07-19,01:50:00,842.5,842.5,840.75,840.75,25,0
2018-07-19,02:59:00,840.75,840.75,838.25,838.25,77,0
2018-07-19,03:59:00,838,838.25,837.5,837.5,50,0
2018-07-19,04:59:00,837.25,840,839.25,836.75,155,0
2018-07-19,05:56:00,839,840.25,838.75,838,76,0
2018-07-19,06:59:00,839.75,840.25,837.5,836.75,156,0
2018-07-19,07:45:00,837.25,838.75,838.5,836.75,114,0
2018-07-19,08:59:00,838,842.25,840.25,837.75,936,0
2018-07-19,09:59:00,840.75,841.5,841,837,1247,0
2018-07-19,10:59:00,841.25,842.25,840.5,839,1159,0
2018-07-19,11:59:00,841,842,841.25,840.25,442,0
2018-07-19,12:59:00,841.75,845.5,843.5,841,2146,0
2018-07-19,13:20:00,843.5,846.75,846.5,843.5,1134,0
2018-07-19,19:51:00,846,850.25,848.25,846,367,0
2018-07-19,20:59:00,849,851.25,850,847.75,111,0
2018-07-19,21:50:00,850.5,851,850,850,18,0
2018-07-19,22:56:00,849.5,850,849.5,849.25,491,0
2018-07-19,23:59:00,849.75,849.75,849.5,849.25,19,0
2018-07-20,00:59:00,849.75,851.25,851.25,849.5,43,0
2018-07-20,01:58:00,850.5,851.75,851.5,850.5,175,0
2018-07-20,02:57:00,851.25,851.5,851,850.25,201,0
2018-07-20,03:55:00,851,851.5,851.5,850.25,110,0
2018-07-20,04:59:00,850.75,853.25,853,850.75,137,1
2018-07-20,05:59:00,853,853.25,846.5,842,532,0
2018-07-20,06:59:00,846.25,852.25,851.75,845.5,645,0
2018-07-20,07:45:00,852.25,852.75,849.75,849,411,1
2018-07-20,08:59:00,848.75,849,844,841.25,1135,0
2018-07-20,09:59:00,844.25,849,846,844.25,818,0
2018-07-20,10:59:00,846,849,847.5,845.75,616,0
2018-07-20,11:56:00,847,847.25,845,844,732,0
2018-07-20,12:59:00,845,848.25,847.5,844.75,614,0
2018-07-20,13:20:00,847.5,851.25,850.25,847.5,1650,0
2018-07-22,19:58:00,853.25,854.75,852,850.5,274,0
2018-07-22,20:57:00,852.75,853.25,851.5,850.5,44,0
2018-07-22,21:58:00,851.75,852.25,851.25,850.5,38,0
2018-07-22,22:03:00,851.25,851.25,851.25,851.25,1,0
2018-07-22,23:34:00,850.75,850.75,850.75,850.5,34,0
2018-07-23,00:57:00,850.75,852.25,851.25,850.75,12,0
2018-07-23,01:52:00,850.25,851.25,850,850,95,0
2018-07-23,02:59:00,849.75,850.5,850.5,849.5,15,0
2018-07-23,03:58:00,850.25,851.75,851,850.25,92,0
2018-07-23,04:57:00,851,852,851.25,850.75,160,0
2018-07-23,05:56:00,851.25,851.25,850,850,35,0
2018-07-23,06:59:00,850,850.75,850.5,849.75,75,0
2018-07-23,07:45:00,850.25,850.25,849.75,849.25,84,0
2018-07-23,08:59:00,849.25,854,852,847.75,809,0
2018-07-23,09:58:00,852,854,849,848.5,1104,0
2018-07-23,10:59:00,849,850.5,848.5,847.25,829,0
2018-07-23,11:59:00,848.25,851,849.25,848.25,314,0
2018-07-23,12:59:00,849.25,850,849.25,847.5,557,0
2018-07-23,13:20:00,849,849.5,848,847.25,659,0
2018-07-23,19:56:00,844,846,844.25,843.25,299,0
2018-07-23,20:56:00,844.5,844.5,843.25,842.75,65,0
2018-07-23,21:58:00,843.5,844.25,844.25,843.5,41,0
2018-07-23,22:50:00,844.25,844.25,844,843.5,46,0
2018-07-23,23:50:00,844,844,843.75,843.75,11,0
2018-07-24,00:51:00,844,844,843.75,843.75,38,0
2018-07-24,01:55:00,844,844,844,844,35,0
2018-07-24,02:59:00,844.5,844.5,843.75,843.25,153,0
2018-07-24,03:56:00,844,845,844.5,843.75,79,0
2018-07-24,04:54:00,844.25,845,844,844,33,0
2018-07-24,05:57:00,844,844.75,843.25,842.75,47,0
2018-07-24,06:55:00,843.5,844,844,842.5,223,0
2018-07-24,07:45:00,844,845,843.75,842.5,180,0
2018-07-24,08:59:00,845,850.75,850.25,842.5,1726,0
2018-07-24,09:59:00,850.5,856.5,856.25,849.5,3422,0
2018-07-24,10:59:00,856.25,860,856.75,853.75,2687,0
2018-07-24,11:59:00,857.25,858.75,858.25,856.5,996,0
2018-07-24,12:59:00,858,862.75,858.25,850.75,2061,0
2018-07-24,13:20:00,858.5,860.75,858.75,857.5,1092,0
2018-07-24,19:58:00,860,860,857.5,856.25,254,0
2018-07-24,20:56:00,857.75,858.25,857.75,856.5,76,0
2018-07-24,21:58:00,857,857,853.5,853.5,50,0
2018-07-24,22:53:00,854.25,854.75,853.25,852,23,0
2018-07-24,23:54:00,852,853.75,853.75,852,14,0
2018-07-25,00:54:00,854,854,853.75,852.25,12,0
2018-07-25,01:52:00,853,854.5,854.5,852.5,265,0
2018-07-25,02:52:00,854.75,855.5,854.5,854.5,8,0
2018-07-25,03:59:00,854.25,854.25,854,854,9,0
2018-07-25,04:58:00,853.75,853.75,853.5,853,118,0
2018-07-25,05:52:00,853.5,856.5,856.5,853.5,12,0
2018-07-25,06:56:00,855.75,856.5,855,854.5,75,0
2018-07-25,07:45:00,855.25,856.5,855.75,855,130,0
2018-07-25,08:59:00,855,861.75,859,854.75,1171,0
2018-07-25,09:58:00,859,859.75,857.75,856.75,815,0
2018-07-25,10:57:00,857.75,858.75,857.75,856,464,0
2018-07-25,11:59:00,857.75,861.75,859.5,857.25,555,0
2018-07-25,12:59:00,859.5,863,861,859.25,916,0
2018-07-25,13:20:00,860.75,861.75,861.25,859.5,884,0
2018-07-25,19:59:00,870,874,873.25,869.75,1098,0
2018-07-25,20:59:00,873.5,877.5,876.75,872.5,521,0
2018-07-25,21:59:00,877,880,877.25,876,572,0
2018-07-25,22:52:00,877.5,878.75,877.5,876.5,57,0
2018-07-25,23:48:00,877.25,878,877.5,877.25,29,0
2018-07-26,00:55:00,878.5,879.75,879.5,878.5,228,0
2018-07-26,01:59:00,879.25,879.25,875.25,874.25,260,0
2018-07-26,02:55:00,875.25,877.25,877.25,875,189,0
2018-07-26,03:58:00,877.75,879,878.75,876.75,108,0
2018-07-26,04:59:00,878.75,879.75,878.5,877.75,129,0
2018-07-26,05:59:00,878,878.5,877,876.5,44,0
2018-07-26,06:58:00,877.25,879.5,877.5,876.25,260,0
2018-07-26,07:45:00,878,880.75,879.25,876.25,561,1
2018-07-26,08:59:00,880,880.75,868.5,866.5,2012,0
2018-07-26,09:59:00,868.75,872,868,867,1196,0
2018-07-26,10:59:00,867.75,867.75,864.25,863,2040,0
2018-07-26,11:59:00,863.75,865.75,865.5,860.5,1216,0
2018-07-26,12:59:00,865.25,866.5,864,860.5,644,1
2018-07-26,13:20:00,864,864,859,858.25,759,0
2018-07-26,19:59:00,858.25,861.5,859.75,858.25,133,0
2018-07-26,20:58:00,859.75,860.5,860.5,859.25,21,0
2018-07-26,21:58:00,860.5,864.75,864.5,860.5,70,0
2018-07-26,22:58:00,865,866,865.75,864.25,165,0
2018-07-26,23:58:00,865,866.5,864.5,864.5,39,0
2018-07-27,00:53:00,865.5,865.75,865.25,865.25,14,0
2018-07-27,01:55:00,865.75,866,864.5,864.25,23,0
2018-07-27,02:52:00,864.75,864.75,864.75,864,14,0
2018-07-27,03:59:00,866,868.25,867,865.75,222,0
2018-07-27,04:58:00,867.25,867.25,866,865,37,0
2018-07-27,05:59:00,865.75,866.5,866,865.25,28,0
2018-07-27,06:59:00,865.75,867.5,864.25,864,111,0
2018-07-27,07:45:00,864.5,867.5,866.5,864.5,212,0
2018-07-27,08:59:00,867.25,872,871.25,866,2268,0
2018-07-27,09:59:00,871.75,874,870,868.25,1748,0
2018-07-27,10:59:00,870,870.25,868.25,866.5,679,0
2018-07-27,11:59:00,868,868.75,866.5,866.25,561,0
2018-07-27,12:59:00,866,868,867.25,864.5,1168,0
2018-07-27,13:20:00,867.25,870.75,870.25,867.25,2862,0
2018-07-29,19:54:00,878.5,881.25,877,876,383,0
2018-07-29,20:54:00,877,877.5,874.5,871.75,61,0
2018-07-29,21:59:00,873.25,873.25,872.25,872.25,34,0
2018-07-29,22:42:00,872.25,872.25,871.25,871.25,46,0
2018-07-29,23:16:00,871.5,872.75,872.75,871.5,40,0
2018-07-30,00:53:00,874,874,874,874,1,0
2018-07-30,01:58:00,873.75,875.75,875.75,873.75,30,0
2018-07-30,02:57:00,876,876.5,875.5,875.25,22,0
2018-07-30,03:45:00,874.75,875.25,875,874.75,4,0
2018-07-30,04:58:00,876,877.25,877,875,80,0
2018-07-30,05:51:00,876.75,877.5,875.25,875.25,40,0
2018-07-30,06:57:00,875.5,876.75,876,875,68,0
2018-07-30,07:45:00,875.75,875.75,874.75,873.75,386,0
2018-07-30,08:59:00,874.75,879.5,876.75,874.75,927,0
2018-07-30,09:59:00,877.5,877.75,877,874,1151,0
2018-07-30,10:59:00,877,877.5,875.75,875,561,0
2018-07-30,11:59:00,875.75,877.5,876.75,872.25,930,0
2018-07-30,12:59:00,877,877.75,873,873,496,0
2018-07-30,13:20:00,873,876.5,876,873,962,0
2018-07-30,19:53:00,875.5,877,877,873.25,81,0
2018-07-30,20:58:00,876,876.5,876,876,9,0
2018-07-30,21:46:00,876.5,877.25,877.25,876.5,25,0
2018-07-30,22:26:00,876.75,876.75,875.5,875.5,8,0
2018-07-30,23:46:00,876,876,875,875,16,0
2018-07-31,01:20:00,875,875,875,875,2,0
2018-07-31,02:41:00,875.75,875.75,875.5,874.5,18,0
2018-07-31,03:55:00,876.75,878.25,878.25,876.75,9,0
2018-07-31,04:29:00,880,881.75,879.75,879.75,23,0
2018-07-31,05:36:00,881,882,882,881,14,0
2018-07-31,07:45:00,881.5,884,884,881.25,41,0
2018-07-31,08:59:00,889.25,900.75,894,889.25,418,0
2018-07-31,09:59:00,895.75,900.5,899.25,895.75,311,0
2018-07-31,10:58:00,899.25,904.25,900.5,899.25,136,0
2018-07-31,11:56:00,901,901.75,897,895.25,108,0
2018-07-31,12:59:00,898.75,904,904,895.25,160,0
2018-07-31,13:20:00,903.25,906,902.75,901.75,339,0
2018-07-31,19:59:00,903,904.25,900.75,894.75,701,0
2018-07-31,20:58:00,901,901.5,899.5,899,261,0
2018-07-31,21:59:00,899.25,901.5,900,898.75,92,0
2018-07-31,22:59:00,900.25,901,900.75,900,31,0
2018-07-31,23:51:00,900.5,900.5,899.25,898.75,96,0
2018-08-01,00:43:00,899,899.75,899,899,16,0
2018-08-01,01:59:00,899.25,899.25,895.5,895.5,134,0
2018-08-01,02:53:00,895.25,897.5,897.25,894.25,107,0
2018-08-01,03:57:00,897.25,897.25,895.5,892.5,332,0
2018-08-01,04:57:00,895.5,897.5,896.25,894.75,70,0
2018-08-01,05:55:00,896.5,898.25,897.75,895.25,141,0
2018-08-01,06:59:00,897.5,899.25,894,894,300,0
2018-08-01,07:44:00,894.75,895,894.5,893,332,0
2018-08-01,08:59:00,894,898.5,893,890.5,1807,0
2018-08-01,09:59:00,893,896.75,894.25,892.5,754,0
2018-08-01,10:59:00,895,896,893,892.75,722,0
2018-08-01,11:59:00,892.75,897.75,895.75,892,564,1
2018-08-01,12:59:00,895.5,896.25,891.25,889.25,1211,0
2018-08-01,13:20:00,890.75,893.25,891,889.5,1153,0
2018-08-01,19:59:00,886.75,889.5,887.25,885,411,0
2018-08-01,20:58:00,887.5,890.25,890,887.5,92,0
2018-08-01,21:58:00,889,892.25,891.5,888.5,77,0
2018-08-01,22:59:00,891.5,893,892,890.25,68,0
2018-08-01,23:47:00,892,892.25,891.75,891,14,0
2018-08-02,00:59:00,891,891.25,891,890.25,98,0
2018-08-02,01:59:00,891.25,892.25,889.5,889.5,62,0
2018-08-02,02:55:00,889.5,889.5,888.5,886,124,1
2018-08-02,03:58:00,888,888.75,884,883.75,194,0
2018-08-02,04:59:00,884.25,885.75,883.25,880,274,0
2018-08-02,05:59:00,884,886,885.75,882.75,68,0
2018-08-02,06:59:00,885.75,886.5,885.5,884.5,193,0
2018-08-02,07:43:00,885.75,889.25,886.5,885,205,1
2018-08-02,08:59:00,886.75,886.75,880.25,875.75,1677,0
2018-08-02,09:58:00,880.5,885,882.5,879.75,982,0
2018-08-02,10:59:00,882.5,890.75,888.25,881.75,1758,0
