mini_dow_date,mini_dow_time,mini_dow_open,mini_dow_high,mini_dow_low,mini_dow_close,mini_dow_volume,predict
2018-01-04,00:30:00,24934.0,24937.0,24934.0,24945.0,330,0
2018-01-04,01:00:00,24936.0,24928.0,24925.0,24939.0,1011,0
2018-01-04,01:30:00,24929.0,24929.0,24925.0,24933.0,570,0
2018-01-04,02:00:00,24930.0,24943.0,24930.0,24945.0,1418,0
2018-01-04,02:30:00,24942.0,24940.0,24934.0,24943.0,679,0
2018-01-04,03:00:00,24941.0,24945.0,24940.0,24950.0,771,0
2018-01-04,03:30:00,24945.0,24961.0,24942.0,24964.0,1035,0
2018-01-04,04:00:00,24961.0,24950.0,24949.0,24961.0,584,0
2018-01-04,04:30:00,24950.0,24946.0,24943.0,24956.0,677,0
2018-01-04,05:00:00,24947.0,24957.0,24940.0,24959.0,793,0
2018-01-04,05:30:00,24957.0,24956.0,24946.0,24957.0,583,0
2018-01-04,06:00:00,24956.0,24971.0,24952.0,24972.0,1329,0
2018-01-04,06:30:00,24972.0,24960.0,24960.0,24973.0,934,0
2018-01-04,07:00:00,24960.0,24978.0,24960.0,24982.0,1581,0
2018-01-04,07:30:00,24978.0,24977.0,24969.0,24986.0,1862,0
2018-01-04,08:00:00,24976.0,24982.0,24976.0,24991.0,1811,0
2018-01-04,08:30:00,24982.0,25041.0,24951.0,25048.0,24350,0
2018-01-04,09:00:00,25042.0,25066.0,25030.0,25075.0,9137,0
2018-01-04,09:30:00,25066.0,25050.0,25041.0,25082.0,9419,0
2018-01-04,10:00:00,25050.0,25041.0,25032.0,25065.0,6226,0
2018-01-04,10:30:00,25040.0,25027.0,25016.0,25046.0,5826,0
2018-01-04,11:00:00,25026.0,25040.0,25022.0,25053.0,4862,0
2018-01-04,11:30:00,25040.0,25046.0,25030.0,25054.0,3611,0
2018-01-04,12:00:00,25046.0,25042.0,25034.0,25052.0,2601,0
2018-01-04,12:30:00,25042.0,25057.0,25038.0,25059.0,2952,0
2018-01-04,13:00:00,25057.0,25047.0,25044.0,25062.0,3179,0
2018-01-04,13:30:00,25047.0,25060.0,25044.0,25065.0,2769,0
2018-01-04,14:00:00,25060.0,25066.0,25048.0,25066.0,4051,0
2018-01-04,14:30:00,25067.0,25049.0,25039.0,25067.0,5824,0
2018-01-04,15:00:00,25049.0,25053.0,25040.0,25057.0,2771,0
2018-01-04,15:30:00,25053.0,25064.0,25052.0,25064.0,752,0
2018-01-04,16:00:00,25064.0,25066.0,25058.0,25066.0,138,0
2018-01-04,17:00:00,25067.0,25071.0,25059.0,25072.0,974,0
2018-01-04,17:30:00,25072.0,25073.0,25071.0,25078.0,546,0
2018-01-04,18:00:00,25075.0,25073.0,25071.0,25081.0,648,0
2018-01-04,18:30:00,25074.0,25077.0,25071.0,25079.0,329,0
2018-01-04,19:00:00,25078.0,25079.0,25071.0,25081.0,396,0
2018-01-04,19:30:00,25078.0,25073.0,25070.0,25080.0,497,0
2018-01-04,20:00:00,25074.0,25071.0,25064.0,25074.0,534,0
2018-01-04,20:30:00,25072.0,25072.0,25072.0,25079.0,262,0
2018-01-04,21:00:00,25073.0,25079.0,25071.0,25079.0,229,0
2018-01-04,21:30:00,25078.0,25081.0,25078.0,25086.0,424,0
2018-01-04,22:00:00,25081.0,25085.0,25081.0,25085.0,196,0
2018-01-04,22:30:00,25085.0,25093.0,25084.0,25095.0,658,0
2018-01-04,23:00:00,25093.0,25085.0,25085.0,25096.0,507,0
2018-01-04,23:30:00,25086.0,25086.0,25086.0,25091.0,339,0
2018-01-05,00:00:00,25086.0,25087.0,25083.0,25092.0,506,0
2018-01-05,00:30:00,25088.0,25083.0,25079.0,25089.0,492,0
2018-01-05,01:00:00,25082.0,25089.0,25079.0,25090.0,488,0
2018-01-05,01:30:00,25089.0,25093.0,25089.0,25095.0,453,0
2018-01-05,02:00:00,25094.0,25098.0,25093.0,25106.0,1174,0
2018-01-05,02:30:00,25098.0,25096.0,25091.0,25104.0,604,0
2018-01-05,03:00:00,25096.0,25104.0,25092.0,25108.0,790,0
2018-01-05,03:30:00,25103.0,25115.0,25101.0,25117.0,1373,0
2018-01-05,04:00:00,25114.0,25122.0,25112.0,25133.0,1113,0
2018-01-05,04:30:00,25122.0,25131.0,25122.0,25134.0,684,0
2018-01-05,05:00:00,25131.0,25129.0,25124.0,25134.0,477,0
2018-01-05,05:30:00,25129.0,25142.0,25125.0,25142.0,768,0
2018-01-05,06:00:00,25141.0,25135.0,25132.0,25144.0,959,0
2018-01-05,06:30:00,25135.0,25142.0,25133.0,25142.0,552,0
2018-01-05,07:00:00,25142.0,25147.0,25140.0,25147.0,988,0
2018-01-05,07:30:00,25146.0,25142.0,25123.0,25160.0,3914,0
2018-01-05,08:00:00,25142.0,25119.0,25114.0,25147.0,3961,0
2018-01-05,08:30:00,25120.0,25101.0,25082.0,25130.0,17446,0
2018-01-05,09:00:00,25100.0,25088.0,25085.0,25123.0,6473,0
2018-01-05,09:30:00,25088.0,25109.0,25084.0,25112.0,5205,0
2018-01-05,10:00:00,25109.0,25142.0,25098.0,25150.0,7704,0
2018-01-05,10:30:00,25142.0,25134.0,25131.0,25144.0,3756,0
2018-01-05,11:00:00,25133.0,25151.0,25125.0,25152.0,3188,0
2018-01-05,11:30:00,25150.0,25127.0,25122.0,25152.0,3716,0
2018-01-05,12:00:00,25127.0,25143.0,25127.0,25145.0,2174,0
2018-01-05,12:30:00,25143.0,25150.0,25142.0,25156.0,2375,0
2018-01-05,13:00:00,25149.0,25179.0,25142.0,25181.0,3719,0
2018-01-05,13:30:00,25178.0,25185.0,25178.0,25200.0,5033,0
2018-01-05,14:00:00,25184.0,25224.0,25182.0,25228.0,4218,0
2018-01-05,14:30:00,25224.0,25258.0,25220.0,25268.0,9691,0
2018-01-05,15:00:00,25259.0,25269.0,25243.0,25274.0,5112,0
2018-01-05,15:30:00,25267.0,25281.0,25263.0,25281.0,1059,0
2018-01-05,16:00:00,25282.0,25278.0,25277.0,25282.0,97,0
2018-01-07,17:00:00,25272.0,25346.0,25270.0,25359.0,3442,0
2018-01-07,17:30:00,25346.0,25341.0,25339.0,25352.0,686,0
2018-01-07,18:00:00,25341.0,25339.0,25332.0,25342.0,581,0
2018-01-07,18:30:00,25339.0,25350.0,25332.0,25350.0,769,0
2018-01-07,19:00:00,25348.0,25351.0,25341.0,25353.0,719,0
2018-01-07,19:30:00,25351.0,25344.0,25343.0,25353.0,483,0
2018-01-07,20:00:00,25344.0,25343.0,25341.0,25347.0,245,0
2018-01-07,20:30:00,25343.0,25344.0,25336.0,25344.0,391,0
2018-01-07,21:00:00,25344.0,25343.0,25340.0,25347.0,352,0
2018-01-07,21:30:00,25342.0,25339.0,25337.0,25344.0,375,0
2018-01-07,22:00:00,25339.0,25333.0,25332.0,25341.0,416,0
2018-01-07,22:30:00,25333.0,25330.0,25326.0,25334.0,311,0
2018-01-07,23:00:00,25330.0,25325.0,25324.0,25334.0,364,0
2018-01-07,23:30:00,25325.0,25329.0,25323.0,25329.0,289,0
2018-01-08,00:00:00,25330.0,25328.0,25323.0,25332.0,333,0
2018-01-08,00:30:00,25329.0,25330.0,25325.0,25331.0,396,0
2018-01-08,01:00:00,25330.0,25337.0,25326.0,25340.0,790,0
2018-01-08,01:30:00,25337.0,25340.0,25336.0,25343.0,573,0
2018-01-08,02:00:00,25340.0,25304.0,25302.0,25347.0,2551,0
2018-01-08,02:30:00,25305.0,25306.0,25305.0,25318.0,699,0
2018-01-08,03:00:00,25306.0,25309.0,25304.0,25315.0,798,0
2018-01-08,03:30:00,25309.0,25311.0,25293.0,25311.0,939,0
2018-01-08,04:00:00,25311.0,25307.0,25303.0,25313.0,380,0
2018-01-08,04:30:00,25308.0,25313.0,25307.0,25322.0,824,0
2018-01-08,05:00:00,25314.0,25304.0,25304.0,25319.0,453,0
2018-01-08,05:30:00,25308.0,25282.0,25280.0,25311.0,740,0
2018-01-08,06:00:00,25283.0,25247.0,25247.0,25287.0,4659,0
2018-01-08,06:30:00,25247.0,25260.0,25242.0,25261.0,1817,0
2018-01-08,07:00:00,25261.0,25245.0,25245.0,25270.0,1628,0
2018-01-08,07:30:00,25246.0,25270.0,25245.0,25271.0,3600,0
2018-01-08,08:00:00,25269.0,25274.0,25252.0,25277.0,2928,0
2018-01-08,08:30:00,25275.0,25236.0,25213.0,25276.0,15893,0
2018-01-08,09:00:00,25237.0,25221.0,25215.0,25242.0,9808,0
2018-01-08,09:30:00,25220.0,25235.0,25210.0,25239.0,7322,0
2018-01-08,10:00:00,25235.0,25243.0,25224.0,25249.0,6283,0
2018-01-08,10:30:00,25243.0,25231.0,25229.0,25267.0,5798,0
2018-01-08,11:00:00,25230.0,25243.0,25228.0,25248.0,2514,0
2018-01-08,11:30:00,25242.0,25248.0,25233.0,25251.0,3098,0
2018-01-08,12:00:00,25248.0,25284.0,25247.0,25286.0,4248,0
2018-01-08,12:30:00,25283.0,25273.0,25270.0,25286.0,3263,0
2018-01-08,13:00:00,25272.0,25266.0,25265.0,25279.0,2396,0
2018-01-08,13:30:00,25267.0,25275.0,25262.0,25277.0,2344,0
2018-01-08,14:00:00,25275.0,25247.0,25246.0,25275.0,2914,0
2018-01-08,14:30:00,25247.0,25257.0,25240.0,25264.0,5208,0
2018-01-08,15:00:00,25257.0,25250.0,25246.0,25262.0,2727,0
2018-01-08,15:30:00,25254.0,25262.0,25254.0,25271.0,642,0
2018-01-08,16:00:00,25261.0,25260.0,25259.0,25262.0,30,0
2018-01-08,17:00:00,25246.0,25272.0,25246.0,25275.0,548,0
2018-01-08,17:30:00,25274.0,25275.0,25265.0,25279.0,567,0
2018-01-08,18:00:00,25276.0,25265.0,25263.0,25276.0,530,0
2018-01-08,18:30:00,25266.0,25274.0,25266.0,25275.0,258,0
2018-01-08,19:00:00,25273.0,25257.0,25256.0,25277.0,591,0
2018-01-08,19:30:00,25259.0,25248.0,25240.0,25272.0,936,0
2018-01-08,20:00:00,25248.0,25242.0,25238.0,25249.0,960,0
2018-01-08,20:30:00,25242.0,25248.0,25242.0,25255.0,359,0
2018-01-08,21:00:00,25248.0,25255.0,25245.0,25255.0,258,0
2018-01-08,21:30:00,25254.0,25255.0,25251.0,25258.0,336,0
2018-01-08,22:00:00,25254.0,25258.0,25254.0,25260.0,173,0
2018-01-08,22:30:00,25258.0,25250.0,25250.0,25260.0,238,0
2018-01-08,23:00:00,25250.0,25255.0,25249.0,25260.0,404,0
2018-01-08,23:30:00,25255.0,25253.0,25251.0,25258.0,294,0
2018-01-09,00:00:00,25254.0,25263.0,25254.0,25266.0,597,0
2018-01-09,00:30:00,25263.0,25267.0,25263.0,25268.0,195,0
2018-01-09,01:00:00,25267.0,25267.0,25267.0,25273.0,436,0
2018-01-09,01:30:00,25267.0,25268.0,25261.0,25271.0,359,0
2018-01-09,02:00:00,25267.0,25289.0,25266.0,25290.0,1183,0
2018-01-09,02:30:00,25288.0,25286.0,25279.0,25290.0,455,0
2018-01-09,03:00:00,25286.0,25289.0,25285.0,25299.0,1349,0
2018-01-09,03:30:00,25289.0,25288.0,25285.0,25289.0,342,0
2018-01-09,04:00:00,25288.0,25290.0,25284.0,25295.0,591,0
2018-01-09,04:30:00,25291.0,25291.0,25290.0,25303.0,827,0
2018-01-09,05:00:00,25290.0,25291.0,25283.0,25295.0,593,0
2018-01-09,05:30:00,25291.0,25296.0,25280.0,25297.0,806,0
2018-01-09,06:00:00,25296.0,25293.0,25292.0,25299.0,2554,0
2018-01-09,06:30:00,25292.0,25299.0,25292.0,25302.0,609,0
2018-01-09,07:00:00,25300.0,25311.0,25290.0,25311.0,1701,0
2018-01-09,07:30:00,25310.0,25319.0,25307.0,25326.0,2056,0
2018-01-09,08:00:00,25319.0,25304.0,25304.0,25319.0,2082,0
2018-01-09,08:30:00,25305.0,25311.0,25297.0,25339.0,22572,0
2018-01-09,09:00:00,25312.0,25343.0,25300.0,25346.0,10210,0
2018-01-09,09:30:00,25342.0,25312.0,25296.0,25358.0,10535,0
2018-01-09,10:00:00,25312.0,25366.0,25311.0,25372.0,8641,0
2018-01-09,10:30:00,25366.0,25371.0,25354.0,25379.0,5200,0
2018-01-09,11:00:00,25371.0,25370.0,25360.0,25381.0,5308,0
2018-01-09,11:30:00,25371.0,25380.0,25367.0,25386.0,3144,0
2018-01-09,12:00:00,25380.0,25399.0,25379.0,25401.0,3601,0
2018-01-09,12:30:00,25399.0,25410.0,25394.0,25411.0,4051,0
2018-01-09,13:00:00,25410.0,25385.0,25375.0,25415.0,6585,0
2018-01-09,13:30:00,25385.0,25390.0,25373.0,25398.0,3072,0
2018-01-09,14:00:00,25391.0,25374.0,25374.0,25395.0,2900,0
2018-01-09,14:30:00,25374.0,25370.0,25362.0,25404.0,9460,0
2018-01-09,15:00:00,25370.0,25373.0,25353.0,25377.0,4796,0
2018-01-09,15:30:00,25370.0,25359.0,25356.0,25371.0,658,0
2018-01-09,16:00:00,25359.0,25361.0,25356.0,25361.0,72,0
2018-01-09,17:00:00,25354.0,25373.0,25351.0,25373.0,655,0
2018-01-09,17:30:00,25373.0,25372.0,25370.0,25379.0,456,0
2018-01-09,18:00:00,25372.0,25368.0,25368.0,25379.0,589,0
2018-01-09,18:30:00,25369.0,25359.0,25358.0,25370.0,461,0
2018-01-09,19:00:00,25359.0,25362.0,25352.0,25366.0,559,0
2018-01-09,19:30:00,25362.0,25357.0,25357.0,25369.0,568,0
2018-01-09,20:00:00,25358.0,25368.0,25357.0,25370.0,388,0
2018-01-09,20:30:00,25369.0,25362.0,25361.0,25372.0,333,0
2018-01-09,21:00:00,25363.0,25370.0,25363.0,25370.0,381,0
2018-01-09,21:30:00,25370.0,25378.0,25370.0,25381.0,466,0
2018-01-09,22:00:00,25378.0,25381.0,25377.0,25384.0,305,0
2018-01-09,22:30:00,25381.0,25376.0,25372.0,25381.0,347,0
2018-01-09,23:00:00,25375.0,25368.0,25364.0,25375.0,403,0
2018-01-09,23:30:00,25367.0,25373.0,25364.0,25376.0,368,0
2018-01-10,00:00:00,25373.0,25375.0,25373.0,25380.0,322,0
2018-01-10,00:30:00,25376.0,25370.0,25370.0,25376.0,200,0
2018-01-10,01:00:00,25372.0,25359.0,25358.0,25373.0,816,0
2018-01-10,01:30:00,25360.0,25329.0,25318.0,25362.0,1931,0
2018-01-10,02:00:00,25330.0,25332.0,25314.0,25344.0,2021,0
2018-01-10,02:30:00,25332.0,25322.0,25320.0,25354.0,1512,0
2018-01-10,03:00:00,25323.0,25339.0,25314.0,25346.0,1077,0
2018-01-10,03:30:00,25339.0,25334.0,25328.0,25343.0,664,0
2018-01-10,04:00:00,25335.0,25319.0,25318.0,25339.0,874,0
2018-01-10,04:30:00,25319.0,25238.0,25222.0,25319.0,7716,0
2018-01-10,05:00:00,25239.0,25264.0,25229.0,25277.0,3198,0
2018-01-10,05:30:00,25265.0,25261.0,25250.0,25271.0,1669,0
2018-01-10,06:00:00,25260.0,25272.0,25239.0,25275.0,2114,0
2018-01-10,06:30:00,25273.0,25257.0,25254.0,25281.0,1528,0
2018-01-10,07:00:00,25256.0,25283.0,25251.0,25287.0,2340,0
2018-01-10,07:30:00,25284.0,25286.0,25265.0,25290.0,3699,0
2018-01-10,08:00:00,25286.0,25305.0,25281.0,25308.0,3585,0
2018-01-10,08:30:00,25305.0,25256.0,25232.0,25320.0,25331,0
2018-01-10,09:00:00,25256.0,25301.0,25252.0,25315.0,13430,0
2018-01-10,09:30:00,25301.0,25311.0,25286.0,25344.0,9124,0
2018-01-10,10:00:00,25311.0,25325.0,25308.0,25333.0,5116,0
2018-01-10,10:30:00,25325.0,25342.0,25318.0,25363.0,7121,0
2018-01-10,11:00:00,25342.0,25351.0,25328.0,25360.0,3162,0
2018-01-10,11:30:00,25351.0,25365.0,25347.0,25365.0,2668,0
2018-01-10,12:00:00,25365.0,25357.0,25350.0,25370.0,3950,0
2018-01-10,12:30:00,25357.0,25368.0,25354.0,25381.0,2780,0
2018-01-10,13:00:00,25369.0,25313.0,25309.0,25373.0,6991,0
2018-01-10,13:30:00,25314.0,25321.0,25308.0,25334.0,7405,0
2018-01-10,14:00:00,25321.0,25322.0,25308.0,25342.0,4325,0
2018-01-10,14:30:00,25321.0,25345.0,25321.0,25351.0,5978,0
2018-01-10,15:00:00,25346.0,25351.0,25340.0,25357.0,3863,0
2018-01-10,15:30:00,25350.0,25359.0,25345.0,25359.0,485,0
2018-01-10,16:00:00,25358.0,25353.0,25351.0,25358.0,49,0
2018-01-10,17:00:00,25351.0,25343.0,25340.0,25351.0,479,0
2018-01-10,17:30:00,25343.0,25349.0,25332.0,25349.0,352,0
2018-01-10,18:00:00,25348.0,25347.0,25341.0,25350.0,311,0
2018-01-10,18:30:00,25346.0,25377.0,25344.0,25389.0,1423,0
2018-01-10,19:00:00,25377.0,25365.0,25363.0,25382.0,881,0
2018-01-10,19:30:00,25368.0,25372.0,25357.0,25376.0,510,0
2018-01-10,20:00:00,25372.0,25358.0,25351.0,25373.0,480,0
2018-01-10,20:30:00,25359.0,25334.0,25330.0,25359.0,785,0
2018-01-10,21:00:00,25333.0,25347.0,25332.0,25349.0,575,0
2018-01-10,21:30:00,25348.0,25362.0,25342.0,25368.0,826,0
2018-01-10,22:00:00,25363.0,25369.0,25363.0,25373.0,501,0
2018-01-10,22:30:00,25369.0,25381.0,25369.0,25397.0,1672,0
2018-01-10,23:00:00,25380.0,25383.0,25375.0,25386.0,456,0
2018-01-10,23:30:00,25382.0,25382.0,25376.0,25383.0,320,0
2018-01-11,00:00:00,25382.0,25373.0,25371.0,25383.0,322,0
2018-01-11,00:30:00,25372.0,25371.0,25367.0,25375.0,320,0
2018-01-11,01:00:00,25372.0,25378.0,25370.0,25387.0,1154,0
2018-01-11,01:30:00,25379.0,25385.0,25379.0,25391.0,363,0
2018-01-11,02:00:00,25384.0,25376.0,25375.0,25390.0,749,0
2018-01-11,02:30:00,25376.0,25381.0,25373.0,25385.0,477,0
2018-01-11,03:00:00,25382.0,25368.0,25361.0,25387.0,817,0
2018-01-11,03:30:00,25367.0,25367.0,25362.0,25371.0,429,0
2018-01-11,04:00:00,25368.0,25357.0,25354.0,25372.0,985,0
2018-01-11,04:30:00,25357.0,25365.0,25354.0,25369.0,654,0
2018-01-11,05:00:00,25364.0,25378.0,25363.0,25380.0,563,0
2018-01-11,05:30:00,25378.0,25371.0,25368.0,25379.0,334,0
2018-01-11,06:00:00,25372.0,25397.0,25371.0,25400.0,1665,0
2018-01-11,06:30:00,25397.0,25389.0,25385.0,25399.0,1369,0
2018-01-11,07:00:00,25389.0,25391.0,25382.0,25396.0,1254,0
2018-01-11,07:30:00,25391.0,25375.0,25371.0,25396.0,2813,0
2018-01-11,08:00:00,25376.0,25383.0,25367.0,25390.0,2229,0
2018-01-11,08:30:00,25384.0,25425.0,25369.0,25427.0,14900,0
2018-01-11,09:00:00,25425.0,25433.0,25419.0,25443.0,8629,0
2018-01-11,09:30:00,25432.0,25449.0,25414.0,25453.0,8770,0
2018-01-11,10:00:00,25450.0,25456.0,25446.0,25470.0,6218,0
2018-01-11,10:30:00,25456.0,25455.0,25439.0,25461.0,4786,0
2018-01-11,11:00:00,25455.0,25480.0,25452.0,25480.0,3425,0
2018-01-11,11:30:00,25481.0,25490.0,25476.0,25502.0,9226,0
2018-01-11,12:00:00,25489.0,25481.0,25479.0,25496.0,4334,0
2018-01-11,12:30:00,25480.0,25482.0,25478.0,25491.0,2372,0
2018-01-11,13:00:00,25482.0,25484.0,25473.0,25485.0,2711,0
2018-01-11,13:30:00,25484.0,25488.0,25476.0,25489.0,2615,0
2018-01-11,14:00:00,25488.0,25498.0,25482.0,25506.0,4391,0
2018-01-11,14:30:00,25498.0,25536.0,25487.0,25536.0,9355,0
2018-01-11,15:00:00,25536.0,25555.0,25535.0,25559.0,6002,0
2018-01-11,15:30:00,25553.0,25550.0,25548.0,25561.0,1029,0
2018-01-11,16:00:00,25548.0,25550.0,25543.0,25550.0,140,0
2018-01-11,17:00:00,25539.0,25545.0,25539.0,25551.0,574,0
2018-01-11,17:30:00,25545.0,25544.0,25543.0,25551.0,462,0
2018-01-11,18:00:00,25542.0,25541.0,25531.0,25544.0,684,0
2018-01-11,18:30:00,25540.0,25549.0,25535.0,25550.0,476,0
2018-01-11,19:00:00,25548.0,25545.0,25541.0,25550.0,470,0
2018-01-11,19:30:00,25545.0,25554.0,25544.0,25555.0,559,0
2018-01-11,20:00:00,25554.0,25567.0,25553.0,25569.0,964,0
2018-01-11,20:30:00,25566.0,25561.0,25557.0,25566.0,390,0
2018-01-11,21:00:00,25562.0,25562.0,25558.0,25564.0,337,0
2018-01-11,21:30:00,25562.0,25567.0,25561.0,25569.0,537,0
2018-01-11,22:00:00,25566.0,25561.0,25560.0,25569.0,330,0
2018-01-11,22:30:00,25562.0,25568.0,25561.0,25574.0,755,0
2018-01-11,23:00:00,25568.0,25566.0,25560.0,25568.0,513,0
2018-01-11,23:30:00,25567.0,25559.0,25559.0,25567.0,382,0
2018-01-12,00:00:00,25559.0,25569.0,25554.0,25573.0,544,0
2018-01-12,00:30:00,25569.0,25578.0,25569.0,25582.0,658,0
2018-01-12,01:00:00,25579.0,25577.0,25575.0,25581.0,755,0
2018-01-12,01:30:00,25577.0,25585.0,25577.0,25593.0,1485,0
2018-01-12,02:00:00,25585.0,25650.0,25579.0,25659.0,4600,0
2018-01-12,02:30:00,25651.0,25651.0,25637.0,25656.0,2192,0
2018-01-12,03:00:00,25652.0,25658.0,25648.0,25674.0,1862,0
2018-01-12,03:30:00,25658.0,25648.0,25645.0,25663.0,1576,0
2018-01-12,04:00:00,25649.0,25649.0,25641.0,25653.0,792,0
2018-01-12,04:30:00,25649.0,25658.0,25648.0,25660.0,807,0
2018-01-12,05:00:00,25658.0,25662.0,25654.0,25666.0,783,0
2018-01-12,05:30:00,25661.0,25654.0,25652.0,25668.0,1273,0
2018-01-12,06:00:00,25653.0,25642.0,25636.0,25665.0,1501,0
2018-01-12,06:30:00,25642.0,25653.0,25638.0,25656.0,1611,0
2018-01-12,07:00:00,25653.0,25655.0,25636.0,25657.0,2707,0
2018-01-12,07:30:00,25654.0,25620.0,25593.0,25655.0,7508,0
2018-01-12,08:00:00,25621.0,25643.0,25618.0,25669.0,5564,0
2018-01-12,08:30:00,25643.0,25707.0,25632.0,25716.0,20323,0
2018-01-12,09:00:00,25707.0,25702.0,25682.0,25715.0,8758,0
2018-01-12,09:30:00,25702.0,25746.0,25701.0,25760.0,12485,0
2018-01-12,10:00:00,25745.0,25752.0,25722.0,25756.0,9576,0
2018-01-12,10:30:00,25752.0,25751.0,25741.0,25759.0,4092,0
