,precision_other,precision_rise,recall_other,recall_rise,f1_other,f1_rise,f1_macro,accuracy
1,0.8517699115044248,0.6589861751152074,0.8387799564270153,0.680952380952381,0.845225027442371,0.6697892271662763,0.7575071273043237,0.7892376681614349
2,0.8956916099773242,0.5983263598326359,0.8044806517311609,0.7566137566137566,0.8476394849785408,0.6682242990654206,0.7579318920219806,0.7911764705882353
3,0.9147465437788018,0.5833333333333334,0.7908366533864541,0.7989130434782609,0.8482905982905983,0.6743119266055047,0.7613012624480515,0.793002915451895
4,0.9075268817204301,0.6205357142857143,0.8323471400394478,0.7637362637362637,0.868312757201646,0.6847290640394088,0.7765209106205274,0.8142235123367199
5,0.839458413926499,0.7425149700598802,0.909853249475891,0.5990338164251208,0.8732394366197184,0.6631016042780749,0.7681705204488967,0.8157894736842105
6,0.8171846435100548,0.796875,0.945031712473573,0.504950495049505,0.8764705882352941,0.6181818181818182,0.7473262032085561,0.8133333333333334
7,0.8598484848484849,0.8059701492537313,0.9458333333333333,0.5934065934065934,0.9007936507936508,0.6835443037974683,0.7921689772955596,0.8489425981873112
8,0.8574074074074074,0.7777777777777778,0.9391480730223124,0.5769230769230769,0.8964181994191676,0.6624605678233437,0.7794393836212556,0.8414814814814815
9,0.8869731800766284,0.7243589743589743,0.9150197628458498,0.6569767441860465,0.9007782101167315,0.6890243902439024,0.7949013001803169,0.8495575221238938
10,0.9149338374291115,0.7248322147651006,0.9219047619047619,0.7058823529411765,0.9184060721062619,0.7152317880794703,0.8168189300928661,0.8731563421828908
11,0.8893203883495145,0.6923076923076923,0.9051383399209486,0.6545454545454545,0.8971596474045054,0.6728971962616823,0.7850284218330938,0.8435171385991058
12,0.8762475049900199,0.7133757961783439,0.9070247933884298,0.6436781609195402,0.8913705583756345,0.6767371601208458,0.7840538592482402,0.837386018237082
13,0.8220338983050848,0.6574585635359116,0.8622222222222222,0.5862068965517241,0.841648590021692,0.6197916666666667,0.7307201283441793,0.776416539050536
14,0.7665369649805448,0.7423312883435583,0.9036697247706422,0.5020746887966805,0.8294736842105264,0.5990099009900989,0.7142417926003126,0.7607090103397341
15,0.8375912408759124,0.8188976377952756,0.9522821576763485,0.538860103626943,0.8912621359223301,0.65,0.770631067961165,0.8340740740740741
16,0.840867992766727,0.8235294117647058,0.9567901234567902,0.5268817204301075,0.8950914340712223,0.642622950819672,0.7688571924454471,0.8377976190476191
17,0.830739299610895,0.8074534161490683,0.9323144104803494,0.5990783410138248,0.8786008230452675,0.6878306878306878,0.7832157554379777,0.8251851851851851
18,0.8549019607843137,0.7572254335260116,0.9121338912133892,0.6390243902439025,0.8825910931174088,0.6931216931216931,0.787856393119551,0.8301610541727672
